,"('P1', 'depthN')","('P2', 'depthN')"
2018-02-25 03:05:00,0.09757150487582464,0.2606409314005197
2018-02-25 03:10:00,0.10239205614792829,0.27578420849783974
2018-02-25 03:15:00,0.11148852231943399,0.29272666167027006
2018-02-25 03:20:00,0.12483794750205979,0.31154516740412613
2018-02-25 03:25:00,0.1375795603813304,0.32737388383426447
2018-02-25 03:30:00,0.16024515522402982,0.34316651495418016
2018-02-25 03:35:00,0.1793802604874943,0.36003610473413705
2018-02-25 03:40:00,0.18981541369714786,0.37333246566901956
2018-02-25 03:45:00,0.21073439831779112,0.386574447377848
2018-02-25 03:50:00,0.2205930260831793,0.39761342863265264
2018-02-25 03:55:00,0.24722202051483996,0.40713803165582785
2018-02-25 04:00:00,0.2616138338779814,0.41577941537126667
2018-02-25 04:05:00,0.27034257416868324,0.42209971624998843
2018-02-25 04:10:00,0.294334874064315,0.4291501506133468
2018-02-25 04:15:00,0.3243515883717045,0.43964056882565944
2018-02-25 04:20:00,0.34907925616457425,0.45016856318049103
2018-02-25 04:25:00,0.3720808633728197,0.4621157314417658
2018-02-25 04:30:00,0.3921254270861535,0.47457818733945123
2018-02-25 04:35:00,0.41500485382838503,0.48923586047335543
2018-02-25 04:40:00,0.4468159951422214,0.5078047875374869
2018-02-25 04:45:00,0.47213228328375695,0.5266972992856707
2018-02-25 04:50:00,0.4946575039445371,0.5477186267226049
2018-02-25 04:55:00,0.5241760811266251,0.5690789783365346
2018-02-25 05:00:00,0.5532795113019391,0.5904271161148904
2018-02-25 05:05:00,0.583401515109403,0.6136546837961945
2018-02-25 05:10:00,0.6168780960984857,0.6383816975198459
2018-02-25 05:15:00,0.6409994681258815,0.6614019917555382
2018-02-25 05:20:00,0.6635914078393135,0.687976267951183
2018-02-25 05:25:00,0.6927462551956768,0.7130702280750684
2018-02-25 05:30:00,0.7230288994640708,0.7413651604644464
2018-02-25 05:35:00,0.7562786711393158,0.772266876166349
2018-02-25 05:40:00,0.7862451288241153,0.7990817919517222
2018-02-25 05:45:00,0.8146693465799284,0.8271461015290337
2018-02-25 05:50:00,0.8461283385130363,0.8582635091105282
2018-02-25 05:55:00,0.8785816813053264,0.8882245727371341
2018-02-25 06:00:00,0.9157917065036413,0.9227594788055367
2018-02-25 06:05:00,0.9478910411741691,0.9554651108983676
2018-02-25 06:10:00,0.9788033739982186,0.9867906314770449
2018-02-25 06:15:00,1.010642065726756,1.0162616421838102
2018-02-25 06:20:00,1.034635424946459,1.040949502034415
2018-02-25 06:25:00,1.0595619399453082,1.0647966046457769
2018-02-25 06:30:00,1.0854850258184525,1.0878818201780394
2018-02-25 06:35:00,1.1091927750445403,1.1106459449158983
2018-02-25 06:40:00,1.1329628827610219,1.1332362987628986
2018-02-25 06:45:00,1.1566946738953883,1.155485464641086
2018-02-25 06:50:00,1.178342258629233,1.1775865615503478
2018-02-25 06:55:00,1.2017025433822752,1.2026650445688865
2018-02-25 07:00:00,1.2253855022294795,1.2238435815469733
2018-02-25 07:05:00,1.2425920869973663,1.2395829660398003
2018-02-25 07:10:00,1.2577196191307403,1.2561894233010449
2018-02-25 07:15:00,1.270926599954946,1.2730091159328638
2018-02-25 07:20:00,1.2830558592606272,1.2863026642169588
2018-02-25 07:25:00,1.2938992118519619,1.2968256266446088
2018-02-25 07:30:00,1.3043189746218595,1.3048472845170376
2018-02-25 07:35:00,1.3114522293074609,1.309896706721279
2018-02-25 07:40:00,1.3176079954382538,1.3151076080277577
2018-02-25 07:45:00,1.3221839954947123,1.3212286659567511
2018-02-25 07:50:00,1.3264524152406088,1.3256302591900209
2018-02-25 07:55:00,1.330368034262897,1.3284515029697588
2018-02-25 08:00:00,1.3302213975516695,1.3299072165974961
2018-02-25 08:05:00,1.3273251942032946,1.3294779627922806
2018-02-25 08:10:00,1.3235060042458735,1.3256960398229516
2018-02-25 08:15:00,1.317291661391073,1.3198591842985394
2018-02-25 08:20:00,1.3100205436828678,1.3109572910143692
2018-02-25 08:25:00,1.2985890395716027,1.2987969612699426
2018-02-25 08:30:00,1.2839872326690391,1.2835292956984934
2018-02-25 08:35:00,1.269172867245349,1.269127986411552
2018-02-25 08:40:00,1.2533324113857716,1.2535876796218208
2018-02-25 08:45:00,1.2359911957326775,1.2365569174498932
2018-02-25 08:50:00,1.2174436019518369,1.2174265505272555
2018-02-25 08:55:00,1.194149449639601,1.1934771518979015
2018-02-25 09:00:00,1.170289301580688,1.171651706412878
2018-02-25 09:05:00,1.1465258716155566,1.1474405342724794
2018-02-25 09:10:00,1.117161939228669,1.119318178554852
2018-02-25 09:15:00,1.0882731486327153,1.093854297528605
2018-02-25 09:20:00,1.0626865090796165,1.0672096088872696
2018-02-25 09:25:00,1.0303861140896418,1.038744837445997
2018-02-25 09:30:00,0.9998275936757381,1.0105006326314827
2018-02-25 09:35:00,0.9699734504987589,0.9804223564419091
2018-02-25 09:40:00,0.934813503483596,0.947905359894459
2018-02-25 09:45:00,0.9056849363727386,0.916459056694137
2018-02-25 09:50:00,0.8746746810759192,0.8838804794835371
2018-02-25 09:55:00,0.8389535707605061,0.8481649814160033
2018-02-25 10:00:00,0.807379016563249,0.8147975472070492
2018-02-25 10:05:00,0.7715539535746461,0.7827150770521274
2018-02-25 10:10:00,0.7330688631729598,0.74918092660707
2018-02-25 10:15:00,0.6966368614244371,0.7135918571494304
2018-02-25 10:20:00,0.6548206680546153,0.6764215287692255
2018-02-25 10:25:00,0.6168992091433304,0.6425369298641382
2018-02-25 10:30:00,0.5807941489792745,0.6079883359607201
2018-02-25 10:35:00,0.5444835452513834,0.5712815822334862
2018-02-25 10:40:00,0.507203330423238,0.5326036331914978
2018-02-25 10:45:00,0.4643841532203014,0.49289352972935874
2018-02-25 10:50:00,0.43168655008412726,0.4598054376121426
2018-02-25 10:55:00,0.40473629216730933,0.43141191055784
2018-02-25 11:00:00,0.37351816874321864,0.39756248430056373
2018-02-25 11:05:00,0.33416172124176363,0.368129788831555
2018-02-25 11:10:00,0.2895312419923449,0.34362042850738006
2018-02-25 11:15:00,0.24201632572136766,0.3244878864718327
2018-02-25 11:20:00,0.19953794403573272,0.30794433268522525
2018-02-25 11:25:00,0.1741422990429345,0.294835345440832
2018-02-25 11:30:00,0.15916302027229995,0.2824482568919199
2018-02-25 11:35:00,0.1361546840725737,0.26902428377524057
2018-02-25 11:40:00,0.11129199606682823,0.26029792880638264
2018-02-25 11:45:00,0.09320193083992381,0.2527209205271511
2018-02-25 11:50:00,0.08185236587949031,0.24466898422987546
2018-02-25 11:55:00,0.07592036058787661,0.23863287444801465
2018-02-25 12:00:00,0.07122497886990303,0.23262756775309584
2018-02-25 12:05:00,0.06814199431195178,0.22848914956919175
2018-02-25 12:10:00,0.062369931005317236,0.22466470908691583
2018-02-25 12:15:00,0.05712211387104441,0.22181144373904174
2018-02-25 12:20:00,0.05533533067257127,0.2208389086064423
2018-02-25 12:25:00,0.04998941556895796,0.21866012460290882
2018-02-25 12:30:00,0.050000749574353257,0.21665867052519355
2018-02-25 12:35:00,0.05013789681975066,0.21442694080582622
2018-02-25 12:40:00,0.04648215366513769,0.21246223836629716
2018-02-25 12:45:00,0.046223615393619584,0.20957497313821336
2018-02-25 12:50:00,0.04725573016765836,0.20606371516813873
2018-02-25 12:55:00,0.04390176984775358,0.20288188493665466
2018-02-25 13:00:00,0.04373846503097983,0.19991832038278642
2018-02-25 13:05:00,0.04682199429825069,0.19741396563724414
2018-02-25 13:10:00,0.048360455220727266,0.19597735893315166
2018-02-25 13:15:00,0.049083713894500725,0.19453688334195163
2018-02-25 13:20:00,0.04972774028598892,0.1924461975403021
2018-02-25 13:25:00,0.04726287167704514,0.18931874713049057
2018-02-25 13:30:00,0.04190984969704662,0.18642271568448193
2018-02-25 13:35:00,0.039022818842229315,0.1835244402234809
2018-02-25 13:40:00,0.03943476693655439,0.18171063522387124
2018-02-25 13:45:00,0.042483775871545955,0.17985955832207212
2018-02-25 13:50:00,0.04344879968546936,0.17850593639459414
2018-02-25 13:55:00,0.04348637273045414,0.17746630897496307
2018-02-25 14:00:00,0.041559096405346406,0.17538642963774026
2018-02-25 14:05:00,0.03772543494533656,0.17314111925873518
2018-02-25 14:10:00,0.03684665000118263,0.17106229478737645
2018-02-25 14:15:00,0.03877907095311568,0.16917879771927757
2018-02-25 14:20:00,0.040173706769189174,0.16734917044667447
2018-02-25 14:25:00,0.038953116996429296,0.16552877898202767
2018-02-25 14:30:00,0.03703223955712169,0.16426698273213958
2018-02-25 14:35:00,0.03845717860718173,0.16214152852944266
2018-02-25 14:40:00,0.03729320379340302,0.15968163492774812
2018-02-25 14:45:00,0.03518095613897193,0.15790358661371953
2018-02-25 14:50:00,0.035394973944051514,0.15614710076943203
2018-02-25 14:55:00,0.034765773482721425,0.1535450982995062
2018-02-25 15:00:00,0.034432693026778746,0.15127400659499454
2018-02-25 15:05:00,0.03354155674368408,0.14886357846580703
2018-02-25 15:10:00,0.033901905658620377,0.14735707430652703
2018-02-25 15:15:00,0.03381260268273257,0.14583028146631954
2018-02-25 15:20:00,0.03238653837130214,0.14370359375836825
2018-02-25 15:25:00,0.030443384922277487,0.1420043805146177
2018-02-25 15:30:00,0.03081408445486533,0.14026133186819523
2018-02-25 15:35:00,0.029856079833024005,0.1384456657307296
2018-02-25 15:40:00,0.028664638689186263,0.1369718383083784
2018-02-25 15:45:00,0.02961747613947635,0.13570664341659427
2018-02-25 15:50:00,0.02993604215501952,0.1339493148716434
2018-02-25 15:55:00,0.030140425095084834,0.1325081567304881
2018-02-25 16:00:00,0.029921473004918722,0.13128937125405396
2018-02-25 16:05:00,0.02982596123821866,0.13022071801214966
2018-02-25 16:10:00,0.02970524450167855,0.1289452865061313
2018-02-25 16:15:00,0.028080015061201558,0.1275179040185559
2018-02-25 16:20:00,0.026188453598656045,0.12546403472411954
2018-02-25 16:25:00,0.025534015190301858,0.12388687104810829
2018-02-25 16:30:00,0.023229918887317697,0.1220359907901888
2018-02-25 16:35:00,0.021766813941956856,0.11998217670810915
2018-02-25 16:40:00,0.020529272072815682,0.1180498836571959
2018-02-25 16:45:00,0.02047073803575569,0.116369343697131
2018-02-25 16:50:00,0.021233968033138036,0.11470433503894764
2018-02-25 16:55:00,0.020540133846694692,0.11286437337232995
2018-02-25 17:00:00,0.020009100910568435,0.1116096164719104
2018-02-25 17:05:00,0.019830454910238243,0.11064311427935225
2018-02-25 17:10:00,0.019569460019182118,0.10951270596242192
2018-02-25 17:15:00,0.019411648726825353,0.10836891241851562
2018-02-25 17:20:00,0.018810635025249246,0.10726276750814247
2018-02-25 17:25:00,0.01931492607509247,0.10612012755585354
2018-02-25 17:30:00,0.019581590973199108,0.1045883957916637
2018-02-25 17:35:00,0.019703303189600924,0.10322081417397787
2018-02-25 17:40:00,0.018643854099024314,0.10204906845875425
2018-02-25 17:45:00,0.01696851622586395,0.1007900496421291
2018-02-25 17:50:00,0.015858671576669054,0.09944888635475667
2018-02-25 17:55:00,0.015491460040473045,0.09815477259757853
2018-02-25 18:00:00,0.015895433170578375,0.0970434819574589
2018-02-25 18:05:00,0.015899444733693244,0.09585700364317223
2018-02-25 18:10:00,0.01593851700611354,0.09436769213049083
2018-02-25 18:15:00,0.01577441288309796,0.09283106067078076
2018-02-25 18:20:00,0.015208039725597861,0.09149908172658018
2018-02-25 18:25:00,0.01478421160079196,0.09023730737131316
2018-02-25 18:30:00,0.013987959648798991,0.0888773419208914
2018-02-25 18:35:00,0.014032872160467419,0.08761644311628733
2018-02-25 18:40:00,0.013519226881944124,0.08627201217542543
2018-02-25 18:45:00,0.01237414428349945,0.08482179718580847
2018-02-25 18:50:00,0.011823456169739885,0.08334796638259946
2018-02-25 18:55:00,0.011889973145858537,0.08192893173169444
2018-02-25 19:00:00,0.011998031327512378,0.08068609979567884
2018-02-25 19:05:00,0.011556880738156722,0.07944577608057632
2018-02-25 19:10:00,0.01075173865641496,0.07815588904219266
2018-02-25 19:15:00,0.010029055054958241,0.07668228474946386
2018-02-25 19:20:00,0.009447382474092627,0.07530857128554222
2018-02-25 19:25:00,0.008935597033292155,0.07417454887431628
2018-02-25 19:30:00,0.008457372607468266,0.0728718466860672
2018-02-25 19:35:00,0.008269903484823636,0.07153631860011239
2018-02-25 19:40:00,0.00839368554598975,0.07035192480638672
2018-02-25 19:45:00,0.008387118926631234,0.06913343615827625
2018-02-25 19:50:00,0.00803381534218981,0.06795909387422731
2018-02-25 19:55:00,0.007657206395093966,0.06664578336777424
2018-02-25 20:00:00,0.007578809719695041,0.06557313446140652
2018-02-25 20:05:00,0.0073465336077920005,0.06453500747144891
2018-02-25 20:10:00,0.006898026525859131,0.06318540570425389
2018-02-25 20:15:00,0.006691141422637898,0.061833343494730894
2018-02-25 20:20:00,0.006346623596155659,0.06063388746751846
2018-02-25 20:25:00,0.005927839772607691,0.0595533312350161
2018-02-25 20:30:00,0.005545142507808205,0.05838861487617388
2018-02-25 20:35:00,0.005178437831276913,0.057138672938244275
2018-02-25 20:40:00,0.004961502640414146,0.056077085993533095
2018-02-25 20:45:00,0.004776673207451718,0.054908061298568414
2018-02-25 20:50:00,0.004459518539201125,0.0538411764387351
2018-02-25 20:55:00,0.004237099454836618,0.05279310345437334
2018-02-25 21:00:00,0.00414739556178778,0.051639805846445154
2018-02-25 21:05:00,0.004031146877921416,0.05073806720977161
2018-02-25 21:10:00,0.003831576206157176,0.04975007020427549
2018-02-25 21:15:00,0.0036155637064334556,0.048664657543459944
2018-02-25 21:20:00,0.003467711036992031,0.047841055120420056
2018-02-25 21:25:00,0.0032081350763192382,0.04686760372464538
2018-02-25 21:30:00,0.0030323465537953793,0.045968464481668636
2018-02-25 21:35:00,0.002966836543335865,0.04519265496330389
2018-02-25 21:40:00,0.0028711480669194114,0.044348244375579514
2018-02-25 21:45:00,0.0027198028891682806,0.043514024334857127
2018-02-25 21:50:00,0.0026244411676913,0.04283319339868923
2018-02-25 21:55:00,0.0025722268037989137,0.04213270479731605
2018-02-25 22:00:00,0.00248064175349482,0.04139013735809182
2018-02-25 22:05:00,0.0024157148445559176,0.04074327567741772
2018-02-25 22:10:00,0.0023664774390777387,0.04007780609391096
2018-02-25 22:15:00,0.002278205103116616,0.03945628199532616
2018-02-25 22:20:00,0.002232543896458382,0.03892908507747037
2018-02-25 22:25:00,0.002239979961083948,0.03835644689381851
2018-02-25 22:30:00,0.0022336029335878397,0.03773519438489397
2018-02-25 22:35:00,0.002200383883387005,0.0372603252451117
2018-02-25 22:40:00,0.002126098513393719,0.03673418173577839
2018-02-25 22:45:00,0.0020549835206397442,0.03622857871546314
2018-02-25 22:50:00,0.0020202168109249665,0.03580377366311477
2018-02-25 22:55:00,0.002026088014635964,0.03532854452733309
2018-02-25 23:00:00,0.0019964160896760795,0.034820583118864094
2018-02-25 23:05:00,0.001961779418504044,0.034417000252147265
2018-02-25 23:10:00,0.00197341757616075,0.03393466109407904
2018-02-25 23:15:00,0.001952969226088957,0.033493081913985354
2018-02-25 23:20:00,0.0019253697966534634,0.033132113691907876
2018-02-25 23:25:00,0.0019339190437169535,0.03273663122860528
2018-02-25 23:30:00,0.0019471949559700366,0.032354721944416916
2018-02-25 23:35:00,0.0019321979134734393,0.03199065802557621
2018-02-25 23:40:00,0.0018700435705123373,0.03160198920944543
2018-02-25 23:45:00,0.0018209927331269548,0.031238476498921006
2018-02-25 23:50:00,0.0017779388093193628,0.030907724172371493
2018-02-25 23:55:00,0.0017537220359782782,0.030511583432751708
2018-02-26 00:00:00,0.0017672748886582098,0.03017174346754264
2018-02-26 00:05:00,0.0017618984939063718,0.029892421807579103
2018-02-26 00:10:00,0.0017342189821081778,0.02955537196176862
2018-02-26 00:15:00,0.0017366674199110726,0.029247856570471038
2018-02-26 00:20:00,0.0017215219584826452,0.02896284193523302
2018-02-26 00:25:00,0.0016761749364848427,0.028621611570683107
2018-02-26 00:30:00,0.0016513926641875676,0.028319008248579036
2018-02-26 00:35:00,0.0016422291738959172,0.028077164417485565
2018-02-26 00:40:00,0.0016217253921340942,0.027769854589290655
2018-02-26 00:45:00,0.0016221414929675191,0.02746252953954306
2018-02-26 00:50:00,0.0016183741479873653,0.027206665416876497
2018-02-26 00:55:00,0.001639768913722113,0.026920128153262775
2018-02-26 01:00:00,0.0016371949933420022,0.026665247140814006
2018-02-26 01:05:00,0.001613544667851959,0.026444712183984104
2018-02-26 01:10:00,0.0016071444004593285,0.026201775513921857
2018-02-26 01:15:00,0.0015838238036921595,0.025971143607374427
2018-02-26 01:20:00,0.0015797814614302008,0.025750816869475304
2018-02-26 01:25:00,0.0015763560928163114,0.02551014210803401
2018-02-26 01:30:00,0.0015655462653303897,0.025299151971706773
2018-02-26 01:35:00,0.0015302448879244296,0.025092048212113614
2018-02-26 01:40:00,0.0015099201440002229,0.024864916893920362
2018-02-26 01:45:00,0.0015158523789343865,0.024635228384078955
2018-02-26 01:50:00,0.0015274599542265774,0.024433221792317134
2018-02-26 01:55:00,0.0015357879729225386,0.024229721779983122
2018-02-26 02:00:00,0.0015388397478165669,0.024036390595917206
2018-02-26 02:05:00,0.0015405976262851814,0.02385567952783403
2018-02-26 02:10:00,0.001548306511818925,0.02363509005192794
2018-02-26 02:15:00,0.0015562278651586909,0.023429762638077778
2018-02-26 02:20:00,0.0015579881943464952,0.02325425857392238
2018-02-26 02:25:00,0.0015551171191464526,0.02307073840433903
2018-02-26 02:30:00,0.001545963402447275,0.0229023894376363
2018-02-26 02:35:00,0.0015356953522388615,0.022747926100455357
2018-02-26 02:40:00,0.0015343625391627913,0.022557006358108027
2018-02-26 02:45:00,0.0015321684195812237,0.0223915349744534
2018-02-26 02:50:00,0.0015168844920544072,0.022253553098022644
2018-02-26 02:55:00,0.0014680331799432162,0.022070650201896348
2018-02-26 03:00:00,0.0014403341319754303,0.021901377857033288
2018-02-26 03:05:00,0.0014292806121993153,0.021768823628847148
2018-02-26 03:10:00,0.0014021657101989152,0.02160431913920259
2018-02-26 03:15:00,0.001385555596730379,0.021433053986795434
2018-02-26 03:20:00,0.0013538691968133735,0.02130005306220781
2018-02-26 03:25:00,0.0013224311213405613,0.021140333326514757
2018-02-26 03:30:00,0.0013071259281293424,0.020969925956694283
2018-02-26 03:35:00,0.001319024026566911,0.020834418950649133
2018-02-26 03:40:00,0.0013177556812198283,0.020677622770094987
2018-02-26 03:45:00,0.0012899757469360005,0.020540610603559422
2018-02-26 03:50:00,0.0012644084275457521,0.02042687602762046
2018-02-26 03:55:00,0.001238887688568589,0.02027417632600223
2018-02-26 04:00:00,0.00121649387979276,0.020120057841649622
2018-02-26 04:05:00,0.0011989730768614346,0.019995023354624678
2018-02-26 04:10:00,0.0011923864501355418,0.019849168578400807
2018-02-26 04:15:00,0.0012042920332847474,0.019710604245601466
2018-02-26 04:20:00,0.0012063299199595165,0.019592605698670506
2018-02-26 04:25:00,0.0011852074952657494,0.01947050654662728
2018-02-26 04:30:00,0.001173810005750818,0.01933817014733799
2018-02-26 04:35:00,0.0011727031932892804,0.0192322951359197
2018-02-26 04:40:00,0.0011631833987793404,0.01912128783450965
2018-02-26 04:45:00,0.0011705777745484494,0.01899796218321152
2018-02-26 04:50:00,0.001168847589993295,0.01889149780232058
2018-02-26 04:55:00,0.0011449513513225257,0.018775688907226647
2018-02-26 05:00:00,0.0011243581355769932,0.018669697214202488
2018-02-26 05:05:00,0.001116301639162688,0.01856290776768064
2018-02-26 05:10:00,0.0011235472423653742,0.0184515300625436
2018-02-26 05:15:00,0.0011246216878587568,0.018335939819125815
2018-02-26 05:20:00,0.001107157517835062,0.01823855925694252
2018-02-26 05:25:00,0.0010998172599727702,0.018132373797636818
2018-02-26 05:30:00,0.0010973322608403017,0.018028093911634065
2018-02-26 05:35:00,0.0010848176833418398,0.017943254073533876
2018-02-26 05:40:00,0.001088968648243185,0.017829113626907173
2018-02-26 05:45:00,0.0010853595637079557,0.01771847305308236
2018-02-26 05:50:00,0.0010674070239409885,0.01762295257265454
2018-02-26 05:55:00,0.0010548425758783266,0.017528003531603206
2018-02-26 06:00:00,0.0010577613450366214,0.017419988336563802
2018-02-26 06:05:00,0.0010599438603289886,0.01733071976388788
2018-02-26 06:10:00,0.0010404493594988423,0.01723829918198587
2018-02-26 06:15:00,0.00103360855882426,0.0171342606403078
2018-02-26 06:20:00,0.0010365426738469623,0.017051182807498143
2018-02-26 06:25:00,0.0010378344331899558,0.016954166535580045
2018-02-26 06:30:00,0.001031934068447194,0.016853694606739893
2018-02-26 06:35:00,0.0010154630637740593,0.016780464062442598
2018-02-26 06:40:00,0.0010082921475531277,0.016684412671279358
2018-02-26 06:45:00,0.001013728936052321,0.01659853135234703
2018-02-26 06:50:00,0.0010165515479144752,0.01652614672780971
2018-02-26 06:55:00,0.0010215916035656572,0.01644031056421627
2018-02-26 07:00:00,0.001019383490694833,0.016357452677535644
2018-02-26 07:05:00,0.0010014683973512816,0.01628087611207064
2018-02-26 07:10:00,0.0009822215066714265,0.016197829820740466
2018-02-26 07:15:00,0.000977064438496079,0.016106389738312837
2018-02-26 07:20:00,0.0009774078602190171,0.016029446762623703
2018-02-26 07:25:00,0.0009594047753798745,0.01594184434564292
2018-02-26 07:30:00,0.0009427540401844451,0.015865469861252684
2018-02-26 07:35:00,0.0009295245144371225,0.015790337199271785
2018-02-26 07:40:00,0.0009151758593328929,0.01570356013322798
2018-02-26 07:45:00,0.0009117399941157454,0.015622858163240883
2018-02-26 07:50:00,0.0009200988756893818,0.015558497237572229
2018-02-26 07:55:00,0.00092667809444715,0.015479432902953276
2018-02-26 08:00:00,0.0009186179855855263,0.015398826987723975
2018-02-26 08:05:00,0.0009066637317460057,0.015338025756262091
2018-02-26 08:10:00,0.0009006483247997897,0.015268558477209357
2018-02-26 08:15:00,0.0009090733039630066,0.015186648658097485
2018-02-26 08:20:00,0.0009157663159392479,0.015121415263246889
2018-02-26 08:25:00,0.0009231358786164257,0.015045778546338076
2018-02-26 08:30:00,0.0009193013210877608,0.014972097367889048
2018-02-26 08:35:00,0.0009128645375488425,0.014912467505472843
2018-02-26 08:40:00,0.000911474452175042,0.014840440739611499
2018-02-26 08:45:00,0.0009046619942535754,0.014773461789152958
2018-02-26 08:50:00,0.0009022316029068683,0.014713007172314996
2018-02-26 08:55:00,0.0008876608636101181,0.014646386884108555
2018-02-26 09:00:00,0.0008842682506062007,0.0145733691832624
2018-02-26 09:05:00,0.0008880744189699689,0.014519420559529851
2018-02-26 09:10:00,0.0008870607705541055,0.014451107967690249
2018-02-26 09:15:00,0.0008708201700423305,0.014388507800315545
2018-02-26 09:20:00,0.0008643738389627767,0.014327999197650756
2018-02-26 09:25:00,0.0008689161599570936,0.014258211721852602
2018-02-26 09:30:00,0.0008679820270306573,0.01419192328686564
2018-02-26 09:35:00,0.000859308187726597,0.014135163559252066
2018-02-26 09:40:00,0.0008556362897968959,0.014068084006788053
2018-02-26 09:45:00,0.0008499412912337543,0.014002197765848967
2018-02-26 09:50:00,0.0008497128010507736,0.013946453796889876
2018-02-26 09:55:00,0.000834310941781562,0.013889817244399172
2018-02-26 10:00:00,0.0008197457725266319,0.013824747926525847
2018-02-26 10:05:00,0.0008081475750067618,0.013769836473288022
2018-02-26 10:10:00,0.0008022799949157617,0.013709476078833664
2018-02-26 10:15:00,0.000808221699755096,0.01365195998039898
2018-02-26 10:20:00,0.0008052587110120836,0.013602654997384153
2018-02-26 10:25:00,0.0007992702933416085,0.013545223360826867
2018-02-26 10:30:00,0.0008000001690066576,0.013488306706958587
2018-02-26 10:35:00,0.0007885640728451372,0.013439990275103347
2018-02-26 10:40:00,0.0007768797744939215,0.01338348107196102
2018-02-26 10:45:00,0.00076709632290991,0.013327322136550883
2018-02-26 10:50:00,0.0007590929481676763,0.013279636969117622
2018-02-26 10:55:00,0.0007554053722807837,0.013224549220158456
2018-02-26 11:00:00,0.0007555530722832749,0.01317040304331131
2018-02-26 11:05:00,0.0007508107565712651,0.013124496246185592
2018-02-26 11:10:00,0.0007504501131765859,0.01307133760530876
2018-02-26 11:15:00,0.000741745103481426,0.013018596768554694
2018-02-26 11:20:00,0.0007329234311216716,0.012973446387231377
2018-02-26 11:25:00,0.0007304743611360257,0.012921063898263944
2018-02-26 11:30:00,0.0007327761710937902,0.012869617675564299
2018-02-26 11:35:00,0.0007291270464446789,0.012826047669772323
2018-02-26 11:40:00,0.0007277162854874591,0.012775522342819057
2018-02-26 11:45:00,0.0007237501026799048,0.012725286645258127
2018-02-26 11:50:00,0.0007244008545490687,0.012682607316519753
2018-02-26 11:55:00,0.000719512481308069,0.01263323538473989
2018-02-26 12:00:00,0.0007181713570275958,0.01258421895692357
2018-02-26 12:05:00,0.0007093365618880361,0.01254250926676055
2018-02-26 12:10:00,0.000705831385074202,0.012493831089729034
2018-02-26 12:15:00,0.0007068675883260043,0.012445870575968998
2018-02-26 12:20:00,0.0007026195492668511,0.012405220496546318
2018-02-26 12:25:00,0.000703761873330897,0.012358121555616181
2018-02-26 12:30:00,0.0006959175419727898,0.012311418759358145
2018-02-26 12:35:00,0.0006876399954728841,0.012271352341792802
2018-02-26 12:40:00,0.0006826342159769242,0.012224778707602498
2018-02-26 12:45:00,0.0006816512142789937,0.012178828337338963
2018-02-26 12:50:00,0.0006750956018681005,0.01213988400850106
2018-02-26 12:55:00,0.0006729888574121179,0.012094561773355359
2018-02-26 13:00:00,0.0006734881681489187,0.012049882288898079
2018-02-26 13:05:00,0.0006699965082772173,0.012011939266038498
2018-02-26 13:10:00,0.0006706362474234751,0.01196796163553069
2018-02-26 13:15:00,0.000666778902453053,0.011924306498566925
2018-02-26 13:20:00,0.0006678575269612076,0.011887128118258655
