,"('basin_C', 'depthN')","('basin_S', 'depthN')","('basin_N1', 'depthN')","('basin_N2', 'depthN')","('basin_N3', 'depthN')","('basin_N4', 'depthN')"
2016-04-22 02:50:00,3.3704045000502822,0.7,5.298915813466901,4.5382108918716,5.42,6.318039147105852
2016-04-22 02:55:00,3.3704047439200693,0.7,5.2989155107211365,4.538212095003779,5.42,6.314623780677637
2016-04-22 03:00:00,3.370429186159231,0.7,5.298914221658889,4.538210082703226,5.42,6.332495823490504
2016-04-22 03:05:00,3.370404435236022,0.7,5.298915688661274,4.538211497802118,5.42,6.309962054967025
2016-04-22 03:10:00,3.370414546283673,0.7,5.298915895761917,4.538210715471578,5.42,6.33496720825398
2016-04-22 03:15:00,3.3704025545737544,0.7,5.298915050189903,4.538210620457316,5.42,6.310933358943009
2016-04-22 03:20:00,3.370402387592011,0.7,5.298915210484411,4.538209915834026,5.42,6.324171782856214
2016-04-22 03:25:00,3.370382540930624,0.7,5.298916427091031,4.538211448172025,5.42,6.320578357897641
2016-04-22 03:30:00,3.37040201927593,0.7,5.298915325232498,4.538210554748483,5.42,6.316799247374534
2016-04-22 03:35:00,3.3704020807426587,0.7,5.2989151287756355,4.538211888142529,5.42,6.329327954511096
2016-04-22 03:40:00,3.3703909397691842,0.7,5.29891541748883,4.538210127685819,5.42,6.307478261273469
2016-04-22 03:45:00,3.3704036772744552,0.7,5.298915685493817,4.538211619159637,5.42,6.329481106605831
2016-04-22 03:50:00,3.370418974374452,0.7,5.298914720377462,4.538210509917501,5.42,6.310606362326147
2016-04-22 03:55:00,3.3704043937262407,0.7,5.298915378461673,4.538210979883953,5.42,6.325061422816623
2016-04-22 04:00:00,3.370404338771517,0.7,5.298915598379359,4.538209993144289,5.42,6.322439330025425
2016-04-22 04:05:00,3.3704175105563525,0.7,5.298915761439538,4.538211494410776,5.42,6.313642473357882
2016-04-22 04:10:00,3.370403001621475,0.7,5.298915161329369,4.538210353665531,5.42,6.327576942818637
2016-04-22 04:15:00,3.370392004338623,0.7,5.298915797091759,4.538211080913099,5.42,6.309111605280097
2016-04-22 04:20:00,3.370402032251871,0.7,5.2989155444574125,4.538210967816902,5.42,6.3287704232953255
2016-04-22 04:25:00,3.370402033056986,0.7,5.298915345933097,4.538211635808864,5.42,6.315153317336101
2016-04-22 04:30:00,3.3703876252386955,0.7,5.298914912811943,4.538210428040822,5.42,6.323667948522834
2016-04-22 04:35:00,3.3704030148982325,0.7,5.298915633738243,4.538211199248282,5.42,6.320868770700025
2016-04-22 04:40:00,3.3704030981365576,0.7,5.298915611619227,4.538210135522472,5.42,6.314512161856608
2016-04-22 04:45:00,3.370411110542179,0.7,5.298914891534256,4.538211461999072,5.42,6.330189253333507
2016-04-22 04:50:00,3.3704040948388445,0.7,5.29891539564641,4.538210277317219,5.42,6.312591994500243
2016-04-22 04:55:00,3.3704189210601285,0.7,5.298915999201966,4.538211209905194,5.42,6.329956896559545
2016-04-22 05:00:00,3.3704034132551457,0.7,5.29891527785954,4.538210734700711,5.42,6.31471597392744
2016-04-22 05:05:00,3.3704033299560145,0.7,5.298915226030143,4.538211568733852,5.42,6.320932103772552
2016-04-22 05:10:00,3.370398888018341,0.7,5.298915708682548,4.5382103859319285,5.42,6.323170290853577
2016-04-22 05:15:00,3.37040223072628,0.7,5.298915519443399,4.538211326319972,5.42,6.315889831345838
2016-04-22 05:20:00,3.370387757644612,0.7,5.298914885561843,4.538210691945828,5.42,6.328580449714957
2016-04-22 05:25:00,3.3704025925234036,0.7,5.2989154897596125,4.538210860908611,5.42,6.313357848501312
2016-04-22 05:30:00,3.3704026394942113,0.7,5.298915586004406,4.538210276857329,5.42,6.326111204560204
2016-04-22 05:35:00,3.370403721419473,0.7,5.298915349513405,4.538211274349024,5.42,6.314998859889549
2016-04-22 05:40:00,3.3704037254093713,0.7,5.29891528730992,4.538210578209507,5.42,6.321949482098115
2016-04-22 05:45:00,3.3704037603187396,0.7,5.298915410518385,4.538211457447697,5.42,6.323616482585795
2016-04-22 05:50:00,3.3704171584153935,0.7,5.298915854338912,4.538210414657293,5.42,6.313373395555146
2016-04-22 05:55:00,3.3704036032653377,0.7,5.298915304868471,4.5382113898023855,5.42,6.326529148251048
2016-04-22 06:00:00,3.3704053797513707,0.7,5.298915311548964,4.538210585919043,5.42,6.3115913581229535
2016-04-22 06:05:00,3.3704025403346236,0.7,5.298915576971255,4.538211049936157,5.42,6.32612823804256
2016-04-22 06:10:00,3.3704025066437815,0.7,5.29891547434982,4.538210330027688,5.42,6.3179111429079695
2016-04-22 06:15:00,3.3703902054106942,0.7,5.298915009791262,4.5382112930088505,5.42,6.320402186060672
2016-04-22 06:20:00,3.370402412684689,0.7,5.29891548872748,4.538210470516406,5.42,6.32243162044927
2016-04-22 06:25:00,3.3703981309590674,0.7,5.298915649160209,4.538211066207959,5.42,6.314812834813722
2016-04-22 06:30:00,3.3704033345237137,0.7,5.298915290883139,4.538210852147264,5.42,6.32566035985392
2016-04-22 06:35:00,3.370403397671094,0.7,5.2989153288572375,4.538211382180722,5.42,6.314533890019268
2016-04-22 06:40:00,3.3704141175158684,0.7,5.2989157582523605,4.5382105418925125,5.42,6.326594797624836
2016-04-22 06:45:00,3.370403665833797,0.7,5.29891539596893,4.538211164443044,5.42,6.31722511768756
2016-04-22 06:50:00,3.3704036302279974,0.7,5.298915323291904,4.538210422834294,5.42,6.319053187033367
2016-04-22 06:55:00,3.370408964139156,0.7,5.298915377220434,4.5382112648728805,5.42,6.324532167357185
2016-04-22 07:00:00,3.3704027812261814,0.7,5.2989155236625765,4.538210445388815,5.42,6.3156442486636895
2016-04-22 07:05:00,3.3703939586334974,0.7,5.298915185038564,4.5382111467160815,5.42,6.327605279675793
2016-04-22 07:10:00,3.370402341054285,0.7,5.298915392078935,4.5382107044985265,5.42,6.314742405516907
2016-04-22 07:15:00,3.370402366296004,0.7,5.2989154759441295,4.538211332447036,5.42,6.32376456305999
2016-04-22 07:20:00,3.3703954064859634,0.7,5.298915583687598,4.538210532229375,5.42,6.317977876418571
2016-04-22 07:25:00,3.370403085896272,0.7,5.298915321583049,4.538211240169355,5.42,6.319986897058581
2016-04-22 07:30:00,3.370409913392508,0.7,5.2989155267085275,4.53821078210244,5.42,6.323217787952938
2016-04-22 07:35:00,3.3704036266757655,0.7,5.298915492081567,4.538210789709036,5.42,6.316490611420358
2016-04-22 07:40:00,3.3704036287208545,0.7,5.2989154016184745,4.538210521788324,5.42,6.325499525310528
2016-04-22 07:45:00,3.370411746857004,0.7,5.298915201262978,4.538211082934177,5.42,6.313694213744598
2016-04-22 07:50:00,3.370403088899681,0.7,5.2989155014401685,4.538210776140948,5.42,6.324122431305566
2016-04-22 07:55:00,3.3704030257139044,0.7,5.298915501494124,4.538211284985527,5.42,6.319797670111181
2016-04-22 08:00:00,3.3703976598573395,0.7,5.298915206965919,4.538210584006244,5.42,6.318357666584399
2016-04-22 08:05:00,3.370402405108719,0.7,5.298915408132613,4.538211166647592,5.42,6.3232831583282625
2016-04-22 08:10:00,3.37039366147706,0.7,5.298915658152804,4.538210748740106,5.42,6.314548785918533
2016-04-22 08:15:00,3.3704028078089414,0.7,5.298915363463952,4.5382108975041735,5.42,6.325087989871245
2016-04-22 08:20:00,3.3704028546969296,0.7,5.298915338524849,4.5382105096372225,5.42,6.316172574294717
2016-04-22 08:25:00,3.370406097500842,0.7,5.298915540030203,4.538211131114861,5.42,6.324016540814797
2016-04-22 08:30:00,3.3704035238630725,0.7,5.2989154648969095,4.5382106844904335,5.42,6.319059469806217
2016-04-22 08:35:00,3.3704125187274814,0.7,5.298915194606932,4.538210931618226,5.42,6.319468497096527
2016-04-22 08:40:00,3.370403293275767,0.7,5.2989154522985515,4.538210961242072,5.42,6.322460174257016
2016-04-22 08:45:00,3.3704032675107287,0.7,5.29891549311845,4.538211198727299,5.42,6.315812620988068
2016-04-22 08:50:00,3.370402016209015,0.7,5.298915377380286,4.538210694570126,5.42,6.326463277404743
2016-04-22 08:55:00,3.37040258304145,0.7,5.298915364538978,4.538210993477856,5.42,6.316047835880754
2016-04-22 09:00:00,3.370402570797984,0.7,5.298915421187002,4.538210537110796,5.42,6.321972538692845
2016-04-22 09:05:00,3.37039393698153,0.7,5.298915603767204,4.538211140901229,5.42,6.320124844888239
2016-04-22 09:10:00,3.3704026969838714,0.7,5.298915352604216,4.538210621328574,5.42,6.318704057246547
2016-04-22 09:15:00,3.3704020227914513,0.7,5.298915399456778,4.538211010263904,5.42,6.324187638714289
2016-04-22 09:20:00,3.3704033557709856,0.7,5.2989154814835455,4.538210844531903,5.42,6.316327243066572
2016-04-22 09:25:00,3.3704033770015243,0.7,5.298915444575553,4.538211200236924,5.42,6.324435164377645
2016-04-22 09:30:00,3.370411635313166,0.7,5.298915243401064,4.538210665218048,5.42,6.315593131339488
2016-04-22 09:35:00,3.3704034499270676,0.7,5.298915461736735,4.538211062025335,5.42,6.322486320960612
2016-04-22 09:40:00,3.370405811823818,0.7,5.2989154911918135,4.538210823198778,5.42,6.319209755836722
2016-04-22 09:45:00,3.370402810368202,0.7,5.298915361007827,4.538210829279662,5.42,6.319433744037324
2016-04-22 09:50:00,3.3704027753516144,0.7,5.298915382207672,4.538210607208359,5.42,6.3236510825652505
2016-04-22 09:55:00,3.3703953776817537,0.7,5.298915585700209,4.538211041816186,5.42,6.314786480222339
2016-04-22 10:00:00,3.3704025799705257,0.7,5.298915396048292,4.538210783921076,5.42,6.324342464830802
2016-04-22 10:05:00,3.370402622329057,0.7,5.298915371300822,4.538211178409242,5.42,6.317611578597242
2016-04-22 10:10:00,3.37039936661133,0.7,5.298915444992973,4.538210656320787,5.42,6.3219502577216
2016-04-22 10:15:00,3.370403182082266,0.7,5.298915459682791,4.538211106028591,5.42,6.320429747059771
2016-04-22 10:20:00,3.3704095581486486,0.7,5.29891528730736,4.538210769293945,5.42,6.318012497040805
2016-04-22 10:25:00,3.3704034831885266,0.7,5.298915423527154,4.538210912755673,5.42,6.323063810394118
2016-04-22 10:30:00,3.3704034652701615,0.7,5.298915459808779,4.538210604381199,5.42,6.316264595167157
2016-04-22 10:35:00,3.370407939861771,0.7,5.298915414348846,4.538211067494015,5.42,6.325197191698826
2016-04-22 10:40:00,3.370402960680719,0.7,5.298915381855092,4.5382107368522515,5.42,6.31728842851601
2016-04-22 10:45:00,3.370397877038123,0.7,5.298915534127555,4.538210914787753,5.42,6.322630319968675
2016-04-22 10:50:00,3.3704025701946785,0.7,5.298915423893436,4.5382109457485695,5.42,6.319801269659996
2016-04-22 10:55:00,3.3704025929643526,0.7,5.2989153923809535,4.538211117698404,5.42,6.317907146990537
2016-04-22 11:00:00,3.37039708500601,0.7,5.298915371242055,4.538210743752526,5.42,6.324586683562087
2016-04-22 11:05:00,3.3704029604253414,0.7,5.298915461236204,4.5382109614835455,5.42,6.316508859822808
2016-04-22 11:10:00,3.370403024749374,0.7,5.298915446654929,4.538210620838173,5.42,6.323353576825265
2016-04-22 11:15:00,3.3704071846918238,0.7,5.298915296402825,4.538211076511623,5.42,6.317317392331926
2016-04-22 11:20:00,3.370403409969348,0.7,5.298915437961433,4.538210681152792,5.42,6.3211343584137705
2016-04-22 11:25:00,3.3704095697204175,0.7,5.29891549134377,4.538210961871823,5.42,6.320822553307819
2016-04-22 11:30:00,3.3704031450539573,0.7,5.298915383515518,4.5382108983868665,5.42,6.318499476041796
2016-04-22 11:35:00,3.370403119779476,0.7,5.298915381968088,4.538211116959964,5.42,6.323659174584142
2016-04-22 11:40:00,3.3704003991879827,0.7,5.29891553196563,4.5382107396532625,5.42,6.315379394775471
2016-04-22 11:45:00,3.3704026473082833,0.7,5.298915412507134,4.538210979111322,5.42,6.323482902529667
2016-04-22 11:50:00,3.370396155684099,0.7,5.298915336968616,4.5382108729615265,5.42,6.316860041393894
2016-04-22 11:55:00,3.3704028047836516,0.7,5.29891545219829,4.538210798679677,5.42,6.321622828069804
2016-04-22 12:00:00,3.3704028479791504,0.7,5.298915453936692,4.53821068679382,5.42,6.321425332746848
2016-04-22 12:05:00,3.3704041084218024,0.7,5.298915319868993,4.538210985144093,5.42,6.317110612131018
2016-04-22 12:10:00,3.3704033361110435,0.7,5.298915420567383,4.538210835441753,5.42,6.323291993543711
2016-04-22 12:15:00,3.370403312271533,0.7,5.298915449600686,4.538211110391017,5.42,6.316909553274867
2016-04-22 12:20:00,3.3704096495057985,0.7,5.298915440986857,4.5382107161985825,5.42,6.323871645206321
2016-04-22 12:25:00,3.370403239742779,0.7,5.298915386888607,4.538211034625751,5.42,6.318442637694229
2016-04-22 12:30:00,3.370403392873401,0.7,5.298915483953769,4.538210815851766,5.42,6.321014809352657
2016-04-22 12:35:00,3.3704027530226783,0.7,5.2989154339637965,4.538210876756262,5.42,6.320856637868346
2016-04-22 12:40:00,3.3704027133036,0.7,5.2989153945684375,4.53821066957784,5.42,6.317493351463573
2016-04-22 12:45:00,3.3703965332920562,0.7,5.298915385350363,4.538211019467027,5.42,6.324545693906501
2016-04-22 12:50:00,3.3704027329268307,0.7,5.298915452864074,4.538210771788089,5.42,6.3169388284948385
2016-04-22 12:55:00,3.37040127676266,0.7,5.298915374747926,4.538210907753237,5.42,6.324099518964999
2016-04-22 13:00:00,3.3704031755559205,0.7,5.298915401204295,4.5382109308572165,5.42,6.318093223512403
2016-04-22 13:05:00,3.370403224453464,0.7,5.298915438395685,4.538211072716963,5.42,6.320041108859502
2016-04-22 13:10:00,3.3704089431604354,0.7,5.298915466111767,4.538210785230235,5.42,6.321998442563448
2016-04-22 13:15:00,3.370403335888677,0.7,5.29891539017428,4.538210926657889,5.42,6.3179279326201705
2016-04-22 13:20:00,3.370403319608871,0.7,5.29891540285435,4.538210676720281,5.42,6.32339395653466
2016-04-22 13:25:00,3.370405466487995,0.7,5.298915510336563,4.53821102947016,5.42,6.316215774467396
2016-04-22 13:30:00,3.3704028653712284,0.7,5.2989154072012,4.538210740652163,5.42,6.32256888347043
2016-04-22 13:35:00,3.370397849639793,0.7,5.298915368146853,4.538210942740953,5.42,6.318282641176885
2016-04-22 13:40:00,3.3704026832101404,0.7,5.298915448405839,4.538210880050961,5.42,6.320540149704345
2016-04-22 13:45:00,3.37040265669325,0.7,5.298915439404833,4.538211071028463,5.42,6.322093503861135
2016-04-22 13:50:00,3.3703994856798833,0.7,5.298915352871223,4.538210755318392,5.42,6.316666635478505
2016-04-22 13:55:00,3.3704030862432504,0.7,5.298915423631324,4.538210982719135,5.42,6.323222672331883
2016-04-22 14:00:00,3.3704071899838604,0.7,5.298915476444979,4.538210853632888,5.42,6.316189739503682
2016-04-22 14:05:00,3.370403381042699,0.7,5.2989153949547925,4.538210841080038,5.42,6.322765884587899
2016-04-22 14:10:00,3.370403332917269,0.7,5.2989153945430285,4.538210713103671,5.42,6.319478052006454
2016-04-22 14:15:00,3.370407375484855,0.7,5.298915491341319,4.538210980176904,5.42,6.319700455818725
2016-04-22 14:20:00,3.370403068326496,0.7,5.2989154093751445,4.5382108197722,5.42,6.321624191936157
2016-04-22 14:25:00,3.3704030066204913,0.7,5.298915398405052,4.538211063642715,5.42,6.317392032309643
2016-04-22 14:30:00,3.370399497803813,0.7,5.298915437576308,4.538210742372765,5.42,6.324165886322924
2016-04-22 14:35:00,3.3704026820647925,0.7,5.2989154363498105,4.5382110210226845,5.42,6.3175388377242605
2016-04-22 14:40:00,3.3703981017163684,0.7,5.298915356335104,4.538210811083207,5.42,6.322947721671357
2016-04-22 14:45:00,3.37040290432517,0.7,5.2989154373269,4.538210902353955,5.42,6.319066670999465
2016-04-22 14:50:00,3.3704029571402776,0.7,5.298915440800021,4.538210706635495,5.42,6.319200378252882
2016-04-22 14:55:00,3.3704053297217618,0.7,5.298915410450826,4.538210977689791,5.42,6.322775979983492
2016-04-22 15:00:00,3.370403296099435,0.7,5.298915397577717,4.538210788640665,5.42,6.317665597181425
2016-04-22 15:05:00,3.370408319466156,0.7,5.2989154881586265,4.53821090663863,5.42,6.324009033636427
2016-04-22 15:10:00,3.370403174156592,0.7,5.298915411291697,4.538210937778972,5.42,6.317479827542809
2016-04-22 15:15:00,3.370403159272212,0.7,5.298915401954939,4.5382110236491355,5.42,6.321657752414616
2016-04-22 15:20:00,3.3704018468714323,0.7,5.298915424326095,4.538210802591371,5.42,6.31956240992213
2016-04-22 15:25:00,3.370402766278275,0.7,5.298915450878937,4.538210919790767,5.42,6.319658756453034
2016-04-22 15:30:00,3.370402774446069,0.7,5.298915418221229,4.538210715954485,5.42,6.322468991045587
2016-04-22 15:35:00,3.3703978469002145,0.7,5.298915368921834,4.538211001580622,5.42,6.316604646410957
2016-04-22 15:40:00,3.3704028607544188,0.7,5.298915437542111,4.538210766111513,5.42,6.322922188213256
2016-04-22 15:45:00,3.3704030082572283,0.7,5.298915417297854,4.538210932272783,5.42,6.316981915639164
2016-04-22 15:50:00,3.3704032448890784,0.7,5.298915408275453,4.538210899901422,5.42,6.321956338674416
2016-04-22 15:55:00,3.370403262502817,0.7,5.298915421262906,4.538211030175786,5.42,6.320362530813734
2016-04-22 16:00:00,3.3704082489982436,0.7,5.298915472105911,4.538210787416228,5.42,6.3186950865295985
2016-04-22 16:05:00,3.370403262336467,0.7,5.298915404852849,4.538210949000914,5.42,6.322120896960452
2016-04-22 16:10:00,3.3704041448358266,0.7,5.298915416268997,4.538210871978044,5.42,6.316902939151662
2016-04-22 16:15:00,3.3704029054390388,0.7,5.298915448504391,4.538210832616552,5.42,6.3228507151391495
2016-04-22 16:20:00,3.3704029145576526,0.7,5.298915420650545,4.538210752400612,5.42,6.318239258507456
2016-04-22 16:25:00,3.370398253896265,0.7,5.2989153694641855,4.538210951673163,5.42,6.321799503787688
2016-04-22 16:30:00,3.3704028058063407,0.7,5.298915435084036,4.538210846576725,5.42,6.319942233225174
2016-04-22 16:35:00,3.3704028282602088,0.7,5.298915440752432,4.5382110305652406,5.42,6.318608312871305
2016-04-22 16:40:00,3.370401287593607,0.7,5.298915382090307,4.538210772107343,5.42,6.3231900239510725
2016-04-22 16:45:00,3.3704031760434128,0.7,5.298915419505645,4.53821098482029,5.42,6.317664696830711
2016-04-22 16:50:00,3.3704073744241154,0.7,5.298915457558092,4.538210835115906,5.42,6.323580686354286
2016-04-22 16:55:00,3.370403350259005,0.7,5.298915402914903,4.538210882942169,5.42,6.318056246485871
2016-04-22 17:00:00,3.370403291779664,0.7,5.298915403365158,4.538210741114441,5.42,6.320801855039768
2016-04-22 17:05:00,3.370405663619422,0.7,5.298915472325146,4.538210974051305,5.42,6.320651205386881
2016-04-22 17:10:00,3.3704030025306766,0.7,5.298915421760279,4.538210805259146,5.42,6.318990867011778
2016-04-22 17:15:00,3.3703994792689365,0.7,5.298915371268947,4.5382109020000705,5.42,6.322785107044586
2016-04-22 17:20:00,3.3704027783701265,0.7,5.298915455418612,4.53821093161078,5.42,6.317840533909363
2016-04-22 17:25:00,3.370402752203826,0.7,5.298915432234221,4.5382109964950885,5.42,6.322452899225846
2016-04-22 17:30:00,3.370399654996287,0.7,5.298915362016617,4.538210818734646,5.42,6.317893874588737
2016-04-22 17:35:00,3.370403057663529,0.7,5.298915426266247,4.538210909682933,5.42,6.321152227969442
2016-04-22 17:40:00,3.3704030747156133,0.7,5.2989154406337375,4.538210745098512,5.42,6.321070170759642
2016-04-22 17:45:00,3.370406058408724,0.7,5.298915412230958,4.538210979365295,5.42,6.318001165333832
2016-04-22 17:50:00,3.3704033080077735,0.7,5.298915405894411,4.538210788588811,5.42,6.322366886173244
2016-04-22 17:55:00,3.3704069111557087,0.7,5.2989154776325265,4.538210920862557,5.42,6.316962458734322
2016-04-22 18:00:00,3.37040311147488,0.7,5.298915396468873,4.5382108821094445,5.42,6.322515490720249
2016-04-22 18:05:00,3.3704030614299305,0.7,5.298915400403315,4.538211007937142,5.42,6.318976836451627
2016-04-22 18:10:00,3.370400884260543,0.7,5.298915467859803,4.538210797593571,5.42,6.320725723459649
2016-04-22 18:15:00,3.3704027740736207,0.7,5.298915425867077,4.538210947896671,5.42,6.320682292357081
2016-04-22 18:20:00,3.370398797650937,0.7,5.298915364800962,4.538210864107063,5.42,6.3184654259433675
2016-04-22 18:25:00,3.3704029385607734,0.7,5.298915431494619,4.538210852467616,5.42,6.3221081394104175
2016-04-22 18:30:00,3.370402939209886,0.7,5.298915441157294,4.538210768572088,5.42,6.31787679798475
2016-04-22 18:35:00,3.3704041834396175,0.7,5.298915366812992,4.538210946857355,5.42,6.322945552368182
2016-04-22 18:40:00,3.370403228869096,0.7,5.298915422554449,4.538210859677319,5.42,6.318711227110349
2016-04-22 18:45:00,3.3704032418092966,0.7,5.298915439738866,4.538211005097278,5.42,6.3200460030914485
2016-04-22 18:50:00,3.370407332211519,0.7,5.298915424064585,4.538210792796835,5.42,6.321512414351348
2016-04-22 18:55:00,3.3704031413378592,0.7,5.298915401099986,4.538210962157571,5.42,6.318541155152231
2016-04-22 19:00:00,3.37040274325864,0.7,5.298915463031661,4.538210848196155,5.42,6.323040896305067
2016-04-22 19:05:00,3.370402820135618,0.7,5.298915410542543,4.5382108754229975,5.42,6.317922352484922
2016-04-22 19:10:00,3.370402815978668,0.7,5.298915398534371,4.538210766220184,5.42,6.321875137341744
2016-04-22 19:15:00,3.3703986921669506,0.7,5.298915438742731,4.538210955235503,5.42,6.318843994492866
2016-04-22 19:20:00,3.370402789668914,0.7,5.298915436108989,4.538210817086819,5.42,6.320405335989927
2016-04-22 19:25:00,3.370402291391372,0.7,5.29891536641623,4.538210877861058,5.42,6.321027628651454
2016-04-22 19:30:00,3.3704031398532193,0.7,5.2989154213116265,4.5382109512398054,5.42,6.318850619401235
2016-04-22 19:35:00,3.370403138564659,0.7,5.298915438187163,4.538210959251928,5.42,6.322388929499882
2016-04-22 19:40:00,3.370407050515789,0.7,5.29891539792969,4.538210848901167,5.42,6.31728527485394
2016-04-22 19:45:00,3.3704032118287914,0.7,5.298915410745552,4.5382108767602505,5.42,6.322041086697297
2016-04-22 19:50:00,3.3704032174195953,0.7,5.2989154461391355,4.538210771148231,5.42,6.319695109947907
2016-04-22 19:55:00,3.370404209853622,0.7,5.298915436768301,4.538210952378199,5.42,6.319785737541617
2016-04-22 20:00:00,3.370402886813708,0.7,5.298915399077157,4.538210825531349,5.42,6.321259434375146
2016-04-22 20:05:00,3.370399332568617,0.7,5.298915455848469,4.53821088749905,5.42,6.317944991748117
2016-04-22 20:10:00,3.370402780679471,0.7,5.298915430619303,4.538210949123585,5.42,6.3222470325753335
2016-04-22 20:15:00,3.3704027963237833,0.7,5.298915410701918,4.5382109639970745,5.42,6.318251153384676
2016-04-22 20:20:00,3.370400974165206,0.7,5.298915414408086,4.538210880321246,5.42,6.322181409756466
2016-04-22 20:25:00,3.370424318880903,0.7000138314410129,5.298974644985453,4.538312418049408,5.420135794124636,6.319493591882174
2016-04-22 20:30:00,3.38802980093088,0.702556998629312,5.307191152411324,4.546010253245733,5.4284749746698875,6.328229302962246
2016-04-22 20:35:00,3.4819810641741116,0.7686879912422085,5.370795806096904,4.591591980437199,5.463939496915017,6.438761151425521
2016-04-22 20:40:00,3.5885372550157646,0.9956797013073618,5.459392564404175,4.651378238401267,5.502528669414749,6.580944752147339
2016-04-22 20:45:00,3.627537950221246,1.1923369379258566,5.497762090707939,4.676199754211111,5.516098494894829,6.64592035591902
2016-04-22 20:50:00,3.6439153764409227,1.3055841815982876,5.514581643071795,4.686803503231847,5.521906260123222,6.670254359554521
2016-04-22 20:55:00,3.650558373602736,1.3748481343444792,5.522442526203562,4.691608254040238,5.5244952129367855,6.68352568571498
2016-04-22 21:00:00,3.6529406034573473,1.4094269422375463,5.525587095792096,4.6935071886111865,5.525747031812174,6.6925788532058235
2016-04-22 21:05:00,3.6542067130465457,1.4303750721200905,5.527299498976605,4.694551324559971,5.526729435187624,6.690538168811922
2016-04-22 21:10:00,3.65521857605487,1.444428850250492,5.528523316646285,4.695340923888692,5.5277259781834225,6.698018709933249
