,"('basin_C', 'depthN')","('basin_S', 'depthN')","('basin_N1', 'depthN')","('basin_N2', 'depthN')","('basin_N3', 'depthN')","('basin_N4', 'depthN')"
2016-04-22 04:35:00,3.3702290640144503,0.7,5.298927099292748,4.538386954635357,5.42,6.318272135226966
2016-04-22 04:40:00,3.370229176447863,0.7,5.298927089657946,4.53839136753763,5.42,6.312642824691862
2016-04-22 04:45:00,3.3702389587941566,0.7,5.298927483915355,4.538396133303756,5.42,6.327756606397434
2016-04-22 04:50:00,3.3702301676261612,0.7,5.298927297079092,4.53840011627433,5.42,6.310417359453522
2016-04-22 04:55:00,3.370244117341765,0.7,5.298926799030333,4.538404806354679,5.42,6.327935484629556
2016-04-22 05:00:00,3.370229353576967,0.7,5.298927266536245,4.538406050097564,5.42,6.312228464253815
2016-04-22 05:05:00,3.3702292739433934,0.7,5.298927335268132,4.538411422076187,5.42,6.31915866334486
2016-04-22 05:10:00,3.37022294144943,0.7,5.29892728399286,4.538415740688352,5.42,6.320354237724573
2016-04-22 05:15:00,3.370228282218393,0.7,5.298927122006898,4.538420958991493,5.42,6.314027993939034
2016-04-22 05:20:00,3.3702142655586034,0.7,5.298927455813674,4.538424685169799,5.42,6.325992912129037
2016-04-22 05:25:00,3.3702288554264532,0.7,5.298927274327779,4.538430280519741,5.42,6.311208210489723
2016-04-22 05:30:00,3.3702289154616367,0.7,5.298927196274063,4.5384347212006695,5.42,6.324088964829356
2016-04-22 05:35:00,3.3702321274457683,0.7,5.298926971269808,4.538439606457578,5.42,6.312235383445237
2016-04-22 05:40:00,3.3702300467223103,0.7,5.298927312478297,4.538443573087268,5.42,6.320125163640368
2016-04-22 05:45:00,3.370230092097213,0.7,5.2989273165880615,4.538448830813648,5.42,6.320908351507358
2016-04-22 05:50:00,3.370243277456387,0.7,5.2989270330846985,4.538453736795707,5.42,6.311515712059082
2016-04-22 05:55:00,3.370229758644,0.7,5.2989271921897405,4.53845836637658,5.42,6.3240585745303814
2016-04-22 06:00:00,3.3702294471323535,0.7,5.298927501313212,4.538462628877378,5.42,6.309286346664632
2016-04-22 06:05:00,3.370228693137622,0.7,5.298927195136678,4.538467826324369,5.42,6.323993142773084
2016-04-22 06:10:00,3.3702287021744888,0.7,5.298927155478896,4.538472731573354,5.42,6.315149069464835
2016-04-22 06:15:00,3.3702162178038884,0.7,5.298927222604492,4.538477081701938,5.42,6.318738546051695
2016-04-22 06:20:00,3.3702288260248645,0.7,5.298927306397632,4.538481577928065,5.42,6.319626773104121
2016-04-22 06:25:00,3.37022665790322,0.7,5.298927056282391,4.538486503850371,5.42,6.313002410972573
2016-04-22 06:30:00,3.3702298585067707,0.7,5.298927201746329,4.538489739560026,5.42,6.32306557076203
2016-04-22 06:35:00,3.3702299014232624,0.7,5.298927262664006,4.538492736667465,5.42,6.3120790302763155
2016-04-22 06:40:00,3.370241318995406,0.7,5.298927354226066,4.5384962686224375,5.42,6.3246245619340975
2016-04-22 06:45:00,3.3702300229032525,0.7,5.298927161961709,4.538497682629226,5.42,6.3144682758999355
2016-04-22 06:50:00,3.370229981280076,0.7,5.29892718012835,4.538499762217915,5.42,6.317199053319182
2016-04-22 06:55:00,3.3702332992588957,0.7,5.298927397743013,4.538503496952835,5.42,6.32159026900581
2016-04-22 07:00:00,3.3702290928699616,0.7,5.298927234771208,4.53850832277457,5.42,6.3136016928848875
2016-04-22 07:05:00,3.37021909231376,0.7,5.298927041118933,4.538512123340745,5.42,6.325035637168495
2016-04-22 07:10:00,3.370228805468648,0.7,5.298927272735417,4.53851309167975,5.42,6.312350070634286
2016-04-22 07:15:00,3.3702288148210746,0.7,5.298927291928119,4.538513387021235,5.42,6.321771100517074
2016-04-22 07:20:00,3.370223544289363,0.7,5.29892713226779,4.538515328834112,5.42,6.314983630192929
2016-04-22 07:25:00,3.370229634090817,0.7,5.298927199590711,4.538519442015234,5.42,6.318125120329276
2016-04-22 07:30:00,3.3702379202005464,0.7,5.2989273900480445,4.538523925548487,5.42,6.3202030291819815
2016-04-22 07:35:00,3.370230099238475,0.7,5.298927205467499,4.538528874100306,5.42,6.314494163941357
2016-04-22 07:40:00,3.3702300955350877,0.7,5.298927184591777,4.5385338917401965,5.42,6.323074837371568
2016-04-22 07:45:00,3.37023672871603,0.7,5.298927233724174,4.538538261062666,5.42,6.3111105273213175
2016-04-22 07:50:00,3.370229421741167,0.7,5.298927264178602,4.538542798028394,5.42,6.322047069022821
2016-04-22 07:55:00,3.3702293804100547,0.7,5.298927235140689,4.538547674529816,5.42,6.316887247751931
2016-04-22 08:00:00,3.3702223473008637,0.7,5.298927097289174,4.538552764729076,5.42,6.316644137659889
2016-04-22 08:05:00,3.370228894021106,0.7,5.298927250067374,4.538557029601199,5.42,6.320441605185523
2016-04-22 08:10:00,3.3702212497748203,0.7,5.298927300560214,4.538561761749902,5.42,6.312550171990788
2016-04-22 08:15:00,3.370229418367303,0.7,5.2989271834050165,4.538565656079904,5.42,6.322548256746131
2016-04-22 08:20:00,3.3702294833869146,0.7,5.298927205632042,4.538567249908871,5.42,6.313504607690559
2016-04-22 08:25:00,3.370234674141014,0.7,5.298927341261171,4.538568531533651,5.42,6.322151543786948
2016-04-22 08:30:00,3.3702300570786123,0.7,5.298927223634733,4.538573016676109,5.42,6.316142212884921
2016-04-22 08:35:00,3.3702383729760665,0.7,5.2989271225824135,4.538576789053412,5.42,6.317761028783947
2016-04-22 08:40:00,3.3702296988721656,0.7,5.2989272564488905,4.538578922002382,5.42,6.319558277930233
2016-04-22 08:45:00,3.370229669613942,0.7,5.2989272593268755,4.538583519419229,5.42,6.313590894456857
2016-04-22 08:50:00,3.370226329234926,0.7,5.298927175192363,4.538588434622562,5.42,6.324021234738191
2016-04-22 08:55:00,3.370229037315086,0.7,5.298927211009071,4.538592890906142,5.42,6.3134344290606945
2016-04-22 09:00:00,3.370229032613394,0.7,5.298927232640311,4.538598288959543,5.42,6.320018208059979
2016-04-22 09:05:00,3.3702208510888485,0.7,5.2989272802226255,4.538602386671355,5.42,6.316966374191032
2016-04-22 09:10:00,3.3702293042199445,0.7,5.2989271953651995,4.538607360672421,5.42,6.316782484578841
2016-04-22 09:15:00,3.3702308304533846,0.7,5.298927267870979,4.538611687625416,5.42,6.321161649013629
2016-04-22 09:20:00,3.370229994924376,0.7,5.298927243769719,4.538615566037227,5.42,6.314167501213892
2016-04-22 09:25:00,3.370230032152308,0.7,5.298927223158832,4.538618058930785,5.42,6.322098438426115
2016-04-22 09:30:00,3.370238259470774,0.7,5.298927156907266,4.538622772251699,5.42,6.312745584019861
2016-04-22 09:35:00,3.3702299380144582,0.7,5.298927251308334,4.538627019966427,5.42,6.320474404524338
2016-04-22 09:40:00,3.3702301891553472,0.7,5.298927227300571,4.538631812491802,5.42,6.316042154345474
2016-04-22 09:45:00,3.3702293451884464,0.7,5.298927199990544,4.538635625177273,5.42,6.3175191579499295
2016-04-22 09:50:00,3.3702292919824743,0.7,5.29892722376527,4.538637296039463,5.42,6.320841935115058
2016-04-22 09:55:00,3.3702214075494394,0.7,5.298927300251117,4.53863856311901,5.42,6.312564785445096
2016-04-22 10:00:00,3.3702293107574413,0.7,5.298927216146689,4.538643057863707,5.42,6.321902319885142
2016-04-22 10:05:00,3.370229353080352,0.7,5.298927208070316,4.538647791347946,5.42,6.314751465235345
2016-04-22 10:10:00,3.3702281979113478,0.7,5.298927246197501,4.538651915095531,5.42,6.320164233439437
2016-04-22 10:15:00,3.3702299454300233,0.7,5.298927240629238,4.538652670251539,5.42,6.317413824028822
2016-04-22 10:20:00,3.3702372347573,0.7,5.298927171781456,4.5386546311163904,5.42,6.316241839758799
2016-04-22 10:25:00,3.370230077993128,0.7,5.298927226467349,4.538658623495729,5.42,6.320174503898725
2016-04-22 10:30:00,3.3702300708113255,0.7,5.298927239304654,4.538664019600885,5.42,6.313846858473982
2016-04-22 10:35:00,3.3702326385373707,0.7,5.298927258940549,4.538668192090947,5.42,6.322917631668123
2016-04-22 10:40:00,3.370229493001923,0.7,5.298927210983808,4.538673154704311,5.42,6.314478694134573
2016-04-22 10:45:00,3.3702230977754333,0.7,5.298927240568924,4.538677439773922,5.42,6.320782203201671
2016-04-22 10:50:00,3.3702292595177994,0.7,5.298927240893028,4.53868220737314,5.42,6.316769453751283
2016-04-22 10:55:00,3.3702292624199472,0.7,5.298927224457738,4.538687021006806,5.42,6.315893590937586
2016-04-22 11:00:00,3.3702254513480074,0.7,5.298927181359522,4.53869199116493,5.42,6.321648911240063
2016-04-22 11:05:00,3.370229809752695,0.7,5.298927255606687,4.538696254567599,5.42,6.314165699142293
2016-04-22 11:10:00,3.3702298266405557,0.7,5.2989272290200455,4.538701679683912,5.42,6.321126968145452
2016-04-22 11:15:00,3.370235573085945,0.7,5.298927176260597,4.538705935339114,5.42,6.314243504297119
2016-04-22 11:20:00,3.370230170162811,0.7,5.2989272384369,4.5387108895908375,5.42,6.31917062333663
2016-04-22 11:25:00,3.3702348927903283,0.7,5.298927252163255,4.5387151221937625,5.42,6.317558148812479
2016-04-22 11:30:00,3.3702297366891747,0.7,5.298927213256418,4.538720002219563,5.42,6.316520976404766
2016-04-22 11:35:00,3.370229702882651,0.7,5.2989272165547465,4.538724792909781,5.42,6.320927030570306
2016-04-22 11:40:00,3.3702251168639967,0.7,5.298927269149415,4.538729703271314,5.42,6.312903489033106
2016-04-22 11:45:00,3.370229321026153,0.7,5.298927209583283,4.538733944445783,5.42,6.321159059127554
2016-04-22 11:50:00,3.370223846779961,0.7,5.298927211183539,4.53873886087406,5.42,6.3138518456643435
2016-04-22 11:55:00,3.3702296751534804,0.7,5.29892724229123,4.538743186560116,5.42,6.319613787705974
2016-04-22 12:00:00,3.370229698831802,0.7,5.298927237717718,4.538748570365277,5.42,6.318352308919228
2016-04-22 12:05:00,3.3702330483427825,0.7,5.298927185570454,4.5387528458013,5.42,6.315222997170424
2016-04-22 12:10:00,3.3702301498702574,0.7,5.2989272284269555,4.538757760101554,5.42,6.320458444746665
2016-04-22 12:15:00,3.3702301482851666,0.7,5.298927238034737,4.5387626056820265,5.42,6.314280624642951
2016-04-22 12:20:00,3.3702357938400445,0.7,5.2989272296447565,4.538767369576872,5.42,6.321760586375099
2016-04-22 12:25:00,3.370229917148778,0.7,5.29892721651386,4.538771696650001,5.42,6.315451953514493
2016-04-22 12:30:00,3.370227771492107,0.7,5.298927262132781,4.538776585366911,5.42,6.319243114280006
2016-04-22 12:35:00,3.370229429957635,0.7,5.298927231171571,4.538780859763754,5.42,6.317745581549934
2016-04-22 12:40:00,3.37022941667954,0.7,5.298927218204957,4.53878525429438,5.42,6.315348112187717
2016-04-22 12:45:00,3.3702235176027684,0.7,5.298927225742159,4.538787443996521,5.42,6.3217464541393005
2016-04-22 12:50:00,3.370229573521427,0.7,5.298927239840486,4.538792015265429,5.42,6.314392953932351
2016-04-22 12:55:00,3.370230413016376,0.7,5.2989272005254655,4.538796297615631,5.42,6.3218662518318265
2016-04-22 13:00:00,3.3702300731283357,0.7,5.298927223265755,4.538801161615961,5.42,6.315151231334014
2016-04-22 13:05:00,3.370230105432202,0.7,5.298927239014134,4.53880601244607,5.42,6.318091062420333
2016-04-22 13:10:00,3.3702360225778305,0.7,5.298927240577493,4.538810815944136,5.42,6.3187047565940215
2016-04-22 13:15:00,3.3702300742402302,0.7,5.298927216061509,4.538815136524394,5.42,6.315842299735747
2016-04-22 13:20:00,3.3702300297027774,0.7,5.2989272201792765,4.538820397384347,5.42,6.320779079229232
2016-04-22 13:25:00,3.3702298954671406,0.7,5.2989272646233765,4.538824926634414,5.42,6.31347463311785
2016-04-22 13:30:00,3.370229549417458,0.7,5.298927214311285,4.538829668444743,5.42,6.3203663749746095
2016-04-22 13:35:00,3.370223844780891,0.7,5.298927207705519,4.538834040516435,5.42,6.315066124299112
2016-04-22 13:40:00,3.370229512393005,0.7,5.2989272395592,4.5388388858732975,5.42,6.318572678969384
2016-04-22 13:45:00,3.370229525759869,0.7,5.298927237437704,4.538843799995064,5.42,6.319032070473486
2016-04-22 13:50:00,3.3702285119559896,0.7,5.2989271963726265,4.538848501712967,5.42,6.314603653308353
2016-04-22 13:55:00,3.3702300291806444,0.7,5.298927226317677,4.538852885088723,5.42,6.3204998810114414
2016-04-22 14:00:00,3.370235320455354,0.7,5.298927262254781,4.538857713330611,5.42,6.313565417660135
2016-04-22 14:05:00,3.3702301330349647,0.7,5.298927210507978,4.538862051635199,5.42,6.3204718860101465
2016-04-22 14:10:00,3.3702301246302824,0.7,5.29892721763852,4.53886735855532,5.42,6.31635492083154
2016-04-22 14:15:00,3.3702322295176943,0.7,5.298927255659409,4.538871781749081,5.42,6.317950637274874
2016-04-22 14:20:00,3.370229701140032,0.7,5.298927231558812,4.538876587322686,5.42,6.318502402211719
2016-04-22 14:25:00,3.370229715233704,0.7,5.298927222810562,4.538881563873128,5.42,6.3150792371454
2016-04-22 14:30:00,3.3702247939412953,0.7,5.298927205301008,4.538886173126636,5.42,6.321553055344145
2016-04-22 14:35:00,3.3702295093280106,0.7,5.298927254659996,4.538890652409475,5.42,6.314786535298511
2016-04-22 14:40:00,3.3702265334972057,0.7,5.2989271960273445,4.538895406795001,5.42,6.320893888945205
2016-04-22 14:45:00,3.3702299086196432,0.7,5.298927229493378,4.538899775863024,5.42,6.315970463937274
2016-04-22 14:50:00,3.3702299417800425,0.7,5.298927237783473,4.538905023164442,5.42,6.317220405690135
2016-04-22 14:55:00,3.370234111954648,0.7,5.298927238945607,4.538909529137011,5.42,6.319531607016774
2016-04-22 15:00:00,3.3702301903288996,0.7,5.298927216680932,4.53891428167088,5.42,6.315432312856339
2016-04-22 15:05:00,3.3702339252854516,0.7,5.298927244349607,4.538918667722182,5.42,6.3212532397205
2016-04-22 15:10:00,3.370229924000936,0.7,5.298927234913405,4.53892347158834,5.42,6.3148136495034155
2016-04-22 15:15:00,3.370229868628942,0.7,5.298927226590768,4.538928407370217,5.42,6.3195626701025684
2016-04-22 15:20:00,3.3702265021651936,0.7,5.298927214925935,4.538933100645955,5.42,6.316193877476058
2016-04-22 15:25:00,3.370229558677976,0.7,5.2989272387384245,4.538937522510288,5.42,6.317690852110085
2016-04-22 15:30:00,3.3702295618231224,0.7,5.298927230256284,4.5389426907912895,5.42,6.319475603965716
2016-04-22 15:35:00,3.3702256056940163,0.7,5.298927190061746,4.5389473032349885,5.42,6.314317860564586
2016-04-22 15:40:00,3.370229831895378,0.7,5.298927234345632,4.538951944324282,5.42,6.320341273852948
2016-04-22 15:45:00,3.3702322606226955,0.7,5.298927250493591,4.538956419893512,5.42,6.314093302436231
2016-04-22 15:50:00,3.3702302078159336,0.7,5.298927217305358,4.538961172387623,5.42,6.319788391869119
2016-04-22 15:55:00,3.370230174243891,0.7,5.298927219463769,4.538966191698214,5.42,6.317157736661645
2016-04-22 16:00:00,3.3702345852602322,0.7,5.298927253654539,4.538970768201775,5.42,6.316902062583408
2016-04-22 16:05:00,3.37023003911465,0.7,5.298927213088307,4.538975292423926,5.42,6.319046079494619
2016-04-22 16:10:00,3.370228563565072,0.7,5.29892721923545,4.53897999646688,5.42,6.314733311604944
2016-04-22 16:15:00,3.3702296555223645,0.7,5.298927240023003,4.538984420246003,5.42,6.3201603228730105
2016-04-22 16:20:00,3.370229627518517,0.7,5.298927234084493,4.538989600751573,5.42,6.3152937822683395
2016-04-22 16:25:00,3.3702250210324043,0.7,5.2989271922408125,4.538994186224117,5.42,6.3198967719442365
2016-04-22 16:30:00,3.3702297481969503,0.7,5.29892722699185,4.538998027167326,5.42,6.316740412688256
2016-04-22 16:35:00,3.3702297589696855,0.7,5.2989272374856,4.5390008073619486,5.42,6.316550268165662
2016-04-22 16:40:00,3.3702306686221357,0.7,5.298927234309898,4.539004990274645,5.42,6.320070673178947
2016-04-22 16:45:00,3.3702301432295707,0.7,5.298927217889238,4.539009607578112,5.42,6.315252084585444
2016-04-22 16:50:00,3.370234803442745,0.7,5.298927245909912,4.539014212949475,5.42,6.321038890730328
2016-04-22 16:55:00,3.3702301341862855,0.7,5.298927233464458,4.5390187168080445,5.42,6.315190464808387
2016-04-22 17:00:00,3.3702301076180063,0.7,5.298927219104193,4.539023812212664,5.42,6.318784056271159
2016-04-22 17:05:00,3.3702301488744038,0.7,5.298927210339034,4.539027631078583,5.42,6.317205704665771
2016-04-22 17:10:00,3.370229699201205,0.7,5.298927245647876,4.539028805309139,5.42,6.316973428187747
2016-04-22 17:15:00,3.3702252676536117,0.7,5.298927199900518,4.539029081239146,5.42,6.3195597154720025
2016-04-22 17:20:00,3.370229652828754,0.7,5.298927228573675,4.539029240798426,5.42,6.315518408542398
2016-04-22 17:25:00,3.3702296562560328,0.7,5.298927232188504,4.5390307946995305,5.42,6.320032399771007
2016-04-22 17:30:00,3.3702286044771244,0.7,5.298927234672465,4.539034937792946,5.42,6.314771153833586
2016-04-22 17:35:00,3.3702300161487826,0.7,5.298927217264553,4.539039508460862,5.42,6.319085654818663
2016-04-22 17:40:00,3.370230044556254,0.7,5.298927232500529,4.539044540819441,5.42,6.317854753179859
2016-04-22 17:45:00,3.370234242000359,0.7,5.29892726198468,4.539049263537061,5.42,6.316093172815542
2016-04-22 17:50:00,3.370230117655498,0.7,5.298927218799752,4.539053760210406,5.42,6.319402034888756
2016-04-22 17:55:00,3.3702319603615143,0.7,5.298927216688971,4.539058380227116,5.42,6.314552517894763
2016-04-22 18:00:00,3.370229791171881,0.7,5.298927239025025,4.539063013301162,5.42,6.31998921213936
2016-04-22 18:05:00,3.370229763493628,0.7,5.298927228317425,4.539068134919202,5.42,6.31587672384355
2016-04-22 18:10:00,3.3702259888514288,0.7,5.298927192063241,4.539072621566172,5.42,6.318921471424204
2016-04-22 18:15:00,3.370229628074564,0.7,5.298927235686037,4.539077256870315,5.42,6.317441204270991
2016-04-22 18:20:00,3.370227053506543,0.7,5.298927245257309,4.53908184415843,5.42,6.316623624803741
2016-04-22 18:25:00,3.3702299149953783,0.7,5.298927212227042,4.539086374587956,5.42,6.319054694678965
2016-04-22 18:30:00,3.37022993111938,0.7,5.298927225647564,4.539091456489091,5.42,6.315268219908434
2016-04-22 18:35:00,3.3702331835871444,0.7,5.298927264707575,4.5390961320595995,5.42,6.320628986831057
2016-04-22 18:40:00,3.3702301570232094,0.7,5.298927222172024,4.539100682749579,5.42,6.315672537334249
2016-04-22 18:45:00,3.370230135300924,0.7,5.298927211239585,4.539105866050962,5.42,6.318059853659755
2016-04-22 18:50:00,3.3702329999434024,0.7,5.2989272532573555,4.539110315915892,5.42,6.318075141545595
2016-04-22 18:55:00,3.3702298823029837,0.7,5.29892723236153,4.539115022350808,5.42,6.316424204936418
2016-04-22 19:00:00,3.370227372285709,0.7,5.298927191968109,4.539119538942239,5.42,6.3199783213953555
2016-04-22 19:05:00,3.3702296408824437,0.7,5.298927239304705,4.5391241189669085,5.42,6.315411022133611
2016-04-22 19:10:00,3.3702296055929217,0.7,5.2989272391908475,4.5391291630541994,5.42,6.319605230163174
2016-04-22 19:15:00,3.370226338225901,0.7,5.2989272089547805,4.539133864335243,5.42,6.315520634586139
2016-04-22 19:20:00,3.3702298372648114,0.7,5.298927222014578,4.539138375893769,5.42,6.318400250151692
2016-04-22 19:25:00,3.3702316031712636,0.7,5.298927262284811,4.539142999204531,5.42,6.317550646114045
2016-04-22 19:30:00,3.3702301050732286,0.7,5.298927214850801,4.539147602029255,5.42,6.316787653203699
2016-04-22 19:35:00,3.3702301322348744,0.7,5.298927216907725,4.539152742357722,5.42,6.3195638151779425
2016-04-22 19:40:00,3.370233793087287,0.7,5.298927240562089,4.539157225758097,5.42,6.314612421623098
2016-04-22 19:45:00,3.3702299877177255,0.7,5.298927235474531,4.539161877830615,5.42,6.319676175883018
2016-04-22 19:50:00,3.370229979118469,0.7,5.298927233460934,4.5391668789673725,5.42,6.3164729289551165
2016-04-22 19:55:00,3.370228634741363,0.7,5.298927206154097,4.539171593484666,5.42,6.318019649556934
2016-04-22 20:00:00,3.3702297043232954,0.7,5.29892723874979,4.539176067687171,5.42,6.318026457174028
2016-04-22 20:05:00,3.3702258484842282,0.7,5.298927222250791,4.539180717953552,5.42,6.315963564256775
2016-04-22 20:10:00,3.370229755021434,0.7,5.298927205966537,4.539185314845235,5.42,6.319318598197146
2016-04-22 20:15:00,3.3702298005830817,0.7,5.298927232508363,4.5391904568320935,5.42,6.315440472273894
2016-04-22 20:20:00,3.370230328501052,0.7,5.298927254805353,4.539194942726914,5.42,6.320072650952722
2016-04-22 20:25:00,3.370251402348342,0.7000136738632927,5.298986432174787,4.539301200614014,5.4201357987964816,6.316310294894555
2016-04-22 20:30:00,3.38784642426075,0.7025370750291046,5.307199685023809,4.547000275196867,5.428475892506636,6.32645145813485
2016-04-22 20:35:00,3.481778958068144,0.7684275313272493,5.370788277047943,4.592562890491953,5.463948827004961,6.435473705791291
2016-04-22 20:40:00,3.58799170411082,0.9951815362670455,5.459354818849843,4.652336160671441,5.502576876898729,6.578754730373518
2016-04-22 20:45:00,3.6266213667127083,1.1918136040392704,5.497666647098798,4.67716557473491,5.516142356618607,6.643311477188206
2016-04-22 20:50:00,3.642548733346343,1.3050598550616326,5.514342471058212,4.687795045054321,5.52184089295806,6.667420306152415
2016-04-22 20:55:00,3.648842278248445,1.37431712349698,5.522044151726015,4.692639796771977,5.524265578718976,6.681808873700476
2016-04-22 21:00:00,3.650714908753303,1.4088930450163442,5.525010754085301,4.694594138011075,5.52537433293928,6.689016420600746
2016-04-22 21:05:00,3.6516658296020124,1.429839393019774,5.526560835427728,4.695678431959287,5.526209688883577,6.68868909956562
