,O1,O2,O3,O4,O6,O7,O8,O10,O11
2014-07-05 12:36:31,0.9987417949306754,1.0,0.9976561420450605,0.9963760679875411,0.9959610456948469,1.0,1.0,0.9997806765121684,1.0
2014-07-05 12:37:39,0.9987417949306754,1.0,0.9976561420450605,0.9963760679875411,0.9959610456948469,1.0,1.0,0.9997806765121684,1.0
2014-07-05 12:38:46,0.9987417949306754,1.0,0.9976561420450605,0.9963760679875411,0.9959610456948469,1.0,1.0,0.9997806765121684,1.0
2014-07-05 12:39:51,0.9987417949306754,1.0,0.9976561420450605,0.9963760679875411,0.9959610456948469,1.0,1.0,0.9997806765121684,1.0
2014-07-05 12:40:54,0.9948588343693937,0.9930472518285653,0.9942570610337144,0.9944391701523985,0.9982587092520459,1.0,1.0,1.0,1.0
2014-07-05 12:41:55,0.9948588343693937,0.9930472518285653,0.9942570610337144,0.9944391701523985,0.9982587092520459,1.0,1.0,1.0,1.0
2014-07-05 12:43:05,0.9948588343693937,0.9930472518285653,0.9942570610337144,0.9944391701523985,0.9982587092520459,1.0,1.0,1.0,1.0
2014-07-05 12:44:12,0.9948588343693937,0.9930472518285653,0.9942570610337144,0.9944391701523985,0.9982587092520459,1.0,1.0,1.0,1.0
2014-07-05 12:45:18,0.9930275599569713,1.0,0.9979905915090083,0.9906634636821271,0.9961177994726852,0.9960711013767839,1.0,1.0,1.0
2014-07-05 12:46:23,0.9930275599569713,1.0,0.9979905915090083,0.9906634636821271,0.9961177994726852,0.9960711013767839,1.0,1.0,1.0
2014-07-05 12:47:26,0.9930275599569713,1.0,0.9979905915090083,0.9906634636821271,0.9961177994726852,0.9960711013767839,1.0,1.0,1.0
2014-07-05 12:48:27,0.9930275599569713,1.0,0.9979905915090083,0.9906634636821271,0.9961177994726852,0.9960711013767839,1.0,1.0,1.0
2014-07-05 12:49:28,0.9930275599569713,1.0,0.9979905915090083,0.9906634636821271,0.9961177994726852,0.9960711013767839,1.0,1.0,1.0
2014-07-05 12:50:36,0.9954778518629938,0.9965254806983908,0.9892506386752324,0.9965370250824573,0.9975678246439135,0.999029201994398,1.0,0.9971265607691872,1.0
2014-07-05 12:51:43,0.9954778518629938,0.9965254806983908,0.9892506386752324,0.9965370250824573,0.9975678246439135,0.999029201994398,1.0,0.9971265607691872,1.0
2014-07-05 12:52:48,0.9954778518629938,0.9965254806983908,0.9892506386752324,0.9965370250824573,0.9975678246439135,0.999029201994398,1.0,0.9971265607691872,1.0
2014-07-05 12:53:53,0.9954778518629938,0.9965254806983908,0.9892506386752324,0.9965370250824573,0.9975678246439135,0.999029201994398,1.0,0.9971265607691872,1.0
2014-07-05 12:54:57,0.9954778518629938,0.9965254806983908,0.9892506386752324,0.9965370250824573,0.9975678246439135,0.999029201994398,1.0,0.9971265607691872,1.0
2014-07-05 12:56:00,0.9923202966716077,0.998051231962154,0.9893115842272703,0.9932114222137959,0.9997611490151429,1.0,1.0,0.9967032812946196,1.0
2014-07-05 12:57:02,0.9923202966716077,0.998051231962154,0.9893115842272703,0.9932114222137959,0.9997611490151429,1.0,1.0,0.9967032812946196,1.0
2014-07-05 12:58:03,0.9923202966716077,0.998051231962154,0.9893115842272703,0.9932114222137959,0.9997611490151429,1.0,1.0,0.9967032812946196,1.0
2014-07-05 12:59:04,0.9923202966716077,0.998051231962154,0.9893115842272703,0.9932114222137959,0.9997611490151429,1.0,1.0,0.9967032812946196,1.0
2014-07-05 13:00:11,0.9961774607086827,0.9239127186858642,0.9883212413814971,0.9947826953031553,0.8430154393322442,1.0,1.0,0.9979074038379794,1.0
2014-07-05 13:01:18,0.9961774607086827,0.9239127186858642,0.9883212413814971,0.9947826953031553,0.8430154393322442,1.0,1.0,0.9979074038379794,1.0
2014-07-05 13:02:24,0.9961774607086827,0.9239127186858642,0.9883212413814971,0.9947826953031553,0.8430154393322442,1.0,1.0,0.9979074038379794,1.0
2014-07-05 13:03:30,0.9961774607086827,0.9239127186858642,0.9883212413814971,0.9947826953031553,0.8430154393322442,1.0,1.0,0.9979074038379794,1.0
2014-07-05 13:04:35,0.9961774607086827,0.9239127186858642,0.9883212413814971,0.9947826953031553,0.8430154393322442,1.0,1.0,0.9979074038379794,1.0
2014-07-05 13:05:39,0.9933726830025555,0.9944453549037313,0.9857290554108293,0.9975097284928784,0.8995466969383938,0.9985513688463826,1.0,1.0,1.0
2014-07-05 13:06:43,0.9933726830025555,0.9944453549037313,0.9857290554108293,0.9975097284928784,0.8995466969383938,0.9985513688463826,1.0,1.0,1.0
2014-07-05 13:07:47,0.9933726830025555,0.9944453549037313,0.9857290554108293,0.9975097284928784,0.8995466969383938,0.9985513688463826,1.0,1.0,1.0
2014-07-05 13:08:50,0.9933726830025555,0.9944453549037313,0.9857290554108293,0.9975097284928784,0.8995466969383938,0.9985513688463826,1.0,1.0,1.0
2014-07-05 13:09:53,0.9933726830025555,0.9944453549037313,0.9857290554108293,0.9975097284928784,0.8995466969383938,0.9985513688463826,1.0,1.0,1.0
2014-07-05 13:10:56,0.9918914151874488,0.8336094140175817,0.9896540491688995,0.9925332143801177,0.7798093348425228,0.9970792008992868,1.0,1.0,1.0
2014-07-05 13:11:59,0.9918914151874488,0.8336094140175817,0.9896540491688995,0.9925332143801177,0.7798093348425228,0.9970792008992868,1.0,1.0,1.0
2014-07-05 13:13:01,0.9918914151874488,0.8336094140175817,0.9896540491688995,0.9925332143801177,0.7798093348425228,0.9970792008992868,1.0,1.0,1.0
2014-07-05 13:14:02,0.9918914151874488,0.8336094140175817,0.9896540491688995,0.9925332143801177,0.7798093348425228,0.9970792008992868,1.0,1.0,1.0
2014-07-05 13:15:10,0.9936806671483186,0.988780107081326,0.9899737620705011,0.9948906491294125,0.766463043475761,1.0,1.0,1.0,1.0
2014-07-05 13:16:11,0.9936806671483186,0.988780107081326,0.9899737620705011,0.9948906491294125,0.766463043475761,1.0,1.0,1.0,1.0
2014-07-05 13:17:13,0.9936806671483186,0.988780107081326,0.9899737620705011,0.9948906491294125,0.766463043475761,1.0,1.0,1.0,1.0
2014-07-05 13:18:14,0.9936806671483186,0.988780107081326,0.9899737620705011,0.9948906491294125,0.766463043475761,1.0,1.0,1.0,1.0
2014-07-05 13:19:15,0.9936806671483186,0.988780107081326,0.9899737620705011,0.9948906491294125,0.766463043475761,1.0,1.0,1.0,1.0
2014-07-05 13:20:16,0.996315496065685,0.8428738554609926,0.9870946615268743,0.9902580431048617,0.7201811190141821,1.0,1.0,1.0,1.0
2014-07-05 13:21:18,0.996315496065685,0.8428738554609926,0.9870946615268743,0.9902580431048617,0.7201811190141821,1.0,1.0,1.0,1.0
2014-07-05 13:22:19,0.996315496065685,0.8428738554609926,0.9870946615268743,0.9902580431048617,0.7201811190141821,1.0,1.0,1.0,1.0
2014-07-05 13:23:21,0.996315496065685,0.8428738554609926,0.9870946615268743,0.9902580431048617,0.7201811190141821,1.0,1.0,1.0,1.0
2014-07-05 13:24:22,0.996315496065685,0.8428738554609926,0.9870946615268743,0.9902580431048617,0.7201811190141821,1.0,1.0,1.0,1.0
2014-07-05 13:25:24,0.9924599017824884,0.8008808700726797,0.9818487803320948,0.9959785849850902,0.6923903435524014,0.9996246333421099,1.0,0.9750087451122724,1.0
2014-07-05 13:26:26,0.9924599017824884,0.8008808700726797,0.9818487803320948,0.9959785849850902,0.6923903435524014,0.9996246333421099,1.0,0.9750087451122724,1.0
2014-07-05 13:27:28,0.9924599017824884,0.8008808700726797,0.9818487803320948,0.9959785849850902,0.6923903435524014,0.9996246333421099,1.0,0.9750087451122724,1.0
2014-07-05 13:28:30,0.9924599017824884,0.8008808700726797,0.9818487803320948,0.9959785849850902,0.6923903435524014,0.9996246333421099,1.0,0.9750087451122724,1.0
2014-07-05 13:29:32,0.9924599017824884,0.8008808700726797,0.9818487803320948,0.9959785849850902,0.6923903435524014,0.9996246333421099,1.0,0.9750087451122724,1.0
2014-07-05 13:30:34,0.9244054745286714,0.7919230164458019,0.9839846873096049,0.9961253818340716,0.6401623192319249,0.9950737490830847,1.0,1.0,1.0
2014-07-05 13:31:36,0.9244054745286714,0.7919230164458019,0.9839846873096049,0.9961253818340716,0.6401623192319249,0.9950737490830847,1.0,1.0,1.0
2014-07-05 13:32:39,0.9244054745286714,0.7919230164458019,0.9839846873096049,0.9961253818340716,0.6401623192319249,0.9950737490830847,1.0,1.0,1.0
2014-07-05 13:33:42,0.9244054745286714,0.7919230164458019,0.9839846873096049,0.9961253818340716,0.6401623192319249,0.9950737490830847,1.0,1.0,1.0
2014-07-05 13:34:46,0.9244054745286714,0.7919230164458019,0.9839846873096049,0.9961253818340716,0.6401623192319249,0.9950737490830847,1.0,1.0,1.0
2014-07-05 13:35:51,0.9925310231316521,0.829545340544358,0.9828621049530128,0.9975196851640947,0.6722376585705807,1.0,1.0,0.9594060619716908,1.0
2014-07-05 13:36:56,0.9925310231316521,0.829545340544358,0.9828621049530128,0.9975196851640947,0.6722376585705807,1.0,1.0,0.9594060619716908,1.0
2014-07-05 13:38:02,0.9925310231316521,0.829545340544358,0.9828621049530128,0.9975196851640947,0.6722376585705807,1.0,1.0,0.9594060619716908,1.0
2014-07-05 13:39:09,0.9925310231316521,0.829545340544358,0.9828621049530128,0.9975196851640947,0.6722376585705807,1.0,1.0,0.9594060619716908,1.0
2014-07-05 13:40:16,0.9906810734746931,0.9874489400527614,0.9819816982828413,1.0,0.6069995345915019,0.9945391427254583,1.0,0.918198966771668,0.9718912126273842
2014-07-05 13:41:23,0.9906810734746931,0.9874489400527614,0.9819816982828413,1.0,0.6069995345915019,0.9945391427254583,1.0,0.918198966771668,0.9718912126273842
2014-07-05 13:42:24,0.9906810734746931,0.9874489400527614,0.9819816982828413,1.0,0.6069995345915019,0.9945391427254583,1.0,0.918198966771668,0.9718912126273842
2014-07-05 13:43:25,0.9906810734746931,0.9874489400527614,0.9819816982828413,1.0,0.6069995345915019,0.9945391427254583,1.0,0.918198966771668,0.9718912126273842
2014-07-05 13:44:27,0.9906810734746931,0.9874489400527614,0.9819816982828413,1.0,0.6069995345915019,0.9945391427254583,1.0,0.918198966771668,0.9718912126273842
2014-07-05 13:45:29,0.9882398146227083,0.6921463773747702,0.9864709738111381,0.9967548899596858,0.5892791222663385,0.9974392485902088,1.0,0.9522224331594764,0.9975909151979184
2014-07-05 13:46:32,0.9882398146227083,0.6921463773747702,0.9864709738111381,0.9967548899596858,0.5892791222663385,0.9974392485902088,1.0,0.9522224331594764,0.9975909151979184
2014-07-05 13:47:35,0.9882398146227083,0.6921463773747702,0.9864709738111381,0.9967548899596858,0.5892791222663385,0.9974392485902088,1.0,0.9522224331594764,0.9975909151979184
2014-07-05 13:48:39,0.9882398146227083,0.6921463773747702,0.9864709738111381,0.9967548899596858,0.5892791222663385,0.9974392485902088,1.0,0.9522224331594764,0.9975909151979184
2014-07-05 13:49:43,0.9882398146227083,0.6921463773747702,0.9864709738111381,0.9967548899596858,0.5892791222663385,0.9974392485902088,1.0,0.9522224331594764,0.9975909151979184
2014-07-05 13:50:47,0.9843616586750394,0.6404408444444308,0.9811495781849152,1.0,0.5905673846641503,0.9973465595149618,1.0,0.9215356727465702,0.9048651831931568
2014-07-05 13:51:52,0.9843616586750394,0.6404408444444308,0.9811495781849152,1.0,0.5905673846641503,0.9973465595149618,1.0,0.9215356727465702,0.9048651831931568
2014-07-05 13:52:58,0.9843616586750394,0.6404408444444308,0.9811495781849152,1.0,0.5905673846641503,0.9973465595149618,1.0,0.9215356727465702,0.9048651831931568
2014-07-05 13:54:03,0.9843616586750394,0.6404408444444308,0.9811495781849152,1.0,0.5905673846641503,0.9973465595149618,1.0,0.9215356727465702,0.9048651831931568
2014-07-05 13:55:10,0.9913560894678932,0.9859471545428695,0.9871318517653371,0.9997800788603084,0.569050502381113,0.9898518327205493,1.0,0.9147247956090482,0.8893680352162896
2014-07-05 13:56:16,0.9913560894678932,0.9859471545428695,0.9871318517653371,0.9997800788603084,0.569050502381113,0.9898518327205493,1.0,0.9147247956090482,0.8893680352162896
2014-07-05 13:57:23,0.9913560894678932,0.9859471545428695,0.9871318517653371,0.9997800788603084,0.569050502381113,0.9898518327205493,1.0,0.9147247956090482,0.8893680352162896
2014-07-05 13:58:31,0.9913560894678932,0.9859471545428695,0.9871318517653371,0.9997800788603084,0.569050502381113,0.9898518327205493,1.0,0.9147247956090482,0.8893680352162896
2014-07-05 13:59:38,0.9913560894678932,0.9859471545428695,0.9871318517653371,0.9997800788603084,0.569050502381113,0.9898518327205493,1.0,0.9147247956090482,0.8893680352162896
2014-07-05 14:00:46,0.841950819541773,0.8468511912592709,0.9805411401465556,1.0,0.5328328823491546,0.9946480866813218,1.0,0.8648713836479538,0.9336209361595121
2014-07-05 14:01:55,0.841950819541773,0.8468511912592709,0.9805411401465556,1.0,0.5328328823491546,0.9946480866813218,1.0,0.8648713836479538,0.9336209361595121
2014-07-05 14:03:04,0.841950819541773,0.8468511912592709,0.9805411401465556,1.0,0.5328328823491546,0.9946480866813218,1.0,0.8648713836479538,0.9336209361595121
2014-07-05 14:04:13,0.841950819541773,0.8468511912592709,0.9805411401465556,1.0,0.5328328823491546,0.9946480866813218,1.0,0.8648713836479538,0.9336209361595121
2014-07-05 14:05:14,0.9237904968395695,0.7708705109480861,0.9769984334010602,1.0,0.5305672505416479,0.9948816416323574,1.0,0.8706923966996666,0.8678269598078356
2014-07-05 14:06:15,0.9237904968395695,0.7708705109480861,0.9769984334010602,1.0,0.5305672505416479,0.9948816416323574,1.0,0.8706923966996666,0.8678269598078356
2014-07-05 14:07:16,0.9237904968395695,0.7708705109480861,0.9769984334010602,1.0,0.5305672505416479,0.9948816416323574,1.0,0.8706923966996666,0.8678269598078356
2014-07-05 14:08:17,0.9237904968395695,0.7708705109480861,0.9769984334010602,1.0,0.5305672505416479,0.9948816416323574,1.0,0.8706923966996666,0.8678269598078356
2014-07-05 14:09:19,0.9237904968395695,0.7708705109480861,0.9769984334010602,1.0,0.5305672505416479,0.9948816416323574,1.0,0.8706923966996666,0.8678269598078356
2014-07-05 14:10:21,0.7677590623269375,0.832110648014979,0.9803573874011122,0.9980078911491578,0.5022529133764757,0.9937243194165012,1.0,0.7965700942875987,0.8485098498878015
2014-07-05 14:11:22,0.7677590623269375,0.832110648014979,0.9803573874011122,0.9980078911491578,0.5022529133764757,0.9937243194165012,1.0,0.7965700942875987,0.8485098498878015
2014-07-05 14:12:24,0.7677590623269375,0.832110648014979,0.9803573874011122,0.9980078911491578,0.5022529133764757,0.9937243194165012,1.0,0.7965700942875987,0.8485098498878015
2014-07-05 14:13:26,0.7677590623269375,0.832110648014979,0.9803573874011122,0.9980078911491578,0.5022529133764757,0.9937243194165012,1.0,0.7965700942875987,0.8485098498878015
2014-07-05 14:14:28,0.7677590623269375,0.832110648014979,0.9803573874011122,0.9980078911491578,0.5022529133764757,0.9937243194165012,1.0,0.7965700942875987,0.8485098498878015
2014-07-05 14:15:30,0.7181279798752822,0.7966287618565815,0.9691576293541475,0.9766408256440086,0.47623589671437516,0.9876718707174456,1.0,0.7742089102582524,0.8125088444544638
2014-07-05 14:16:32,0.7181279798752822,0.7966287618565815,0.9691576293541475,0.9766408256440086,0.47623589671437516,0.9876718707174456,1.0,0.7742089102582524,0.8125088444544638
2014-07-05 14:17:34,0.7181279798752822,0.7966287618565815,0.9691576293541475,0.9766408256440086,0.47623589671437516,0.9876718707174456,1.0,0.7742089102582524,0.8125088444544638
2014-07-05 14:18:36,0.7181279798752822,0.7966287618565815,0.9691576293541475,0.9766408256440086,0.47623589671437516,0.9876718707174456,1.0,0.7742089102582524,0.8125088444544638
2014-07-05 14:19:38,0.7181279798752822,0.7966287618565815,0.9691576293541475,0.9766408256440086,0.47623589671437516,0.9876718707174456,1.0,0.7742089102582524,0.8125088444544638
2014-07-05 14:20:39,0.6598130233900185,0.7391521836576463,0.971586000746854,0.8678186165831729,0.4555057049339386,0.9893599198999544,1.0,0.7577844066783893,0.7768576257829428
2014-07-05 14:21:40,0.6598130233900185,0.7391521836576463,0.971586000746854,0.8678186165831729,0.4555057049339386,0.9893599198999544,1.0,0.7577844066783893,0.7768576257829428
2014-07-05 14:22:41,0.6598130233900185,0.7391521836576463,0.971586000746854,0.8678186165831729,0.4555057049339386,0.9893599198999544,1.0,0.7577844066783893,0.7768576257829428
2014-07-05 14:23:42,0.6598130233900185,0.7391521836576463,0.971586000746854,0.8678186165831729,0.4555057049339386,0.9893599198999544,1.0,0.7577844066783893,0.7768576257829428
2014-07-05 14:24:51,0.6598130233900185,0.7391521836576463,0.971586000746854,0.8678186165831729,0.4555057049339386,0.9893599198999544,1.0,0.7577844066783893,0.7768576257829428
2014-07-05 14:25:59,0.7534659586609606,0.7036013777933019,0.9700743320749923,0.9021309305716867,0.44116169044985165,0.9938760954509327,1.0,0.7441102214188592,0.7569735962331559
2014-07-05 14:27:07,0.7534659586609606,0.7036013777933019,0.9700743320749923,0.9021309305716867,0.44116169044985165,0.9938760954509327,1.0,0.7441102214188592,0.7569735962331559
2014-07-05 14:28:15,0.7534659586609606,0.7036013777933019,0.9700743320749923,0.9021309305716867,0.44116169044985165,0.9938760954509327,1.0,0.7441102214188592,0.7569735962331559
2014-07-05 14:29:22,0.7534659586609606,0.7036013777933019,0.9700743320749923,0.9021309305716867,0.44116169044985165,0.9938760954509327,1.0,0.7441102214188592,0.7569735962331559
2014-07-05 14:30:29,0.6404986693164256,0.6050168014016866,0.9705768940343861,0.8107569453858424,0.43412002051014276,0.9862369393901196,1.0,0.7296755612939858,0.7353879122724328
2014-07-05 14:31:35,0.6404986693164256,0.6050168014016866,0.9705768940343861,0.8107569453858424,0.43412002051014276,0.9862369393901196,1.0,0.7296755612939858,0.7353879122724328
2014-07-05 14:32:42,0.6404986693164256,0.6050168014016866,0.9705768940343861,0.8107569453858424,0.43412002051014276,0.9862369393901196,1.0,0.7296755612939858,0.7353879122724328
2014-07-05 14:33:47,0.6404986693164256,0.6050168014016866,0.9705768940343861,0.8107569453858424,0.43412002051014276,0.9862369393901196,1.0,0.7296755612939858,0.7353879122724328
2014-07-05 14:34:53,0.6404986693164256,0.6050168014016866,0.9705768940343861,0.8107569453858424,0.43412002051014276,0.9862369393901196,1.0,0.7296755612939858,0.7353879122724328
2014-07-05 14:35:58,0.6385527629569021,0.6908892581593824,0.9619100082353386,0.8001234594993573,0.4113720454026595,0.985409478601827,0.953488080452824,0.6783103679808925,0.7245198403330644
2014-07-05 14:37:03,0.6385527629569021,0.6908892581593824,0.9619100082353386,0.8001234594993573,0.4113720454026595,0.985409478601827,0.953488080452824,0.6783103679808925,0.7245198403330644
2014-07-05 14:38:08,0.6385527629569021,0.6908892581593824,0.9619100082353386,0.8001234594993573,0.4113720454026595,0.985409478601827,0.953488080452824,0.6783103679808925,0.7245198403330644
2014-07-05 14:39:11,0.6385527629569021,0.6908892581593824,0.9619100082353386,0.8001234594993573,0.4113720454026595,0.985409478601827,0.953488080452824,0.6783103679808925,0.7245198403330644
2014-07-05 14:40:14,0.6288856458287218,0.5861186508259135,0.9632732216335455,0.7787850027108875,0.39646836342640096,0.9843297214771121,0.9060165689539483,0.6466455925409978,0.6684757692498281
2014-07-05 14:41:16,0.6288856458287218,0.5861186508259135,0.9632732216335455,0.7787850027108875,0.39646836342640096,0.9843297214771121,0.9060165689539483,0.6466455925409978,0.6684757692498281
2014-07-05 14:42:24,0.6288856458287218,0.5861186508259135,0.9632732216335455,0.7787850027108875,0.39646836342640096,0.9843297214771121,0.9060165689539483,0.6466455925409978,0.6684757692498281
2014-07-05 14:43:31,0.6288856458287218,0.5861186508259135,0.9632732216335455,0.7787850027108875,0.39646836342640096,0.9843297214771121,0.9060165689539483,0.6466455925409978,0.6684757692498281
2014-07-05 14:44:36,0.6288856458287218,0.5861186508259135,0.9632732216335455,0.7787850027108875,0.39646836342640096,0.9843297214771121,0.9060165689539483,0.6466455925409978,0.6684757692498281
2014-07-05 14:45:40,0.5253331402678437,0.47529163936457597,0.9555496837271815,0.7808344732866535,0.37528498732404403,0.9230961507576955,0.7812772922287105,0.6209467345046895,0.6107910075216473
2014-07-05 14:46:42,0.5253331402678437,0.47529163936457597,0.9555496837271815,0.7808344732866535,0.37528498732404403,0.9230961507576955,0.7812772922287105,0.6209467345046895,0.6107910075216473
2014-07-05 14:47:43,0.5253331402678437,0.47529163936457597,0.9555496837271815,0.7808344732866535,0.37528498732404403,0.9230961507576955,0.7812772922287105,0.6209467345046895,0.6107910075216473
2014-07-05 14:48:49,0.5253331402678437,0.47529163936457597,0.9555496837271815,0.7808344732866535,0.37528498732404403,0.9230961507576955,0.7812772922287105,0.6209467345046895,0.6107910075216473
2014-07-05 14:49:53,0.5253331402678437,0.47529163936457597,0.9555496837271815,0.7808344732866535,0.37528498732404403,0.9230961507576955,0.7812772922287105,0.6209467345046895,0.6107910075216473
2014-07-05 14:50:55,0.4667572495595972,0.42942738857021395,0.942701402900673,0.6670090835998496,0.347644879963266,0.77224490141574,0.7022467738926149,0.5578605502258565,0.5483109141691457
2014-07-05 14:51:56,0.4667572495595972,0.42942738857021395,0.942701402900673,0.6670090835998496,0.347644879963266,0.77224490141574,0.7022467738926149,0.5578605502258565,0.5483109141691457
2014-07-05 14:53:00,0.4667572495595972,0.42942738857021395,0.942701402900673,0.6670090835998496,0.347644879963266,0.77224490141574,0.7022467738926149,0.5578605502258565,0.5483109141691457
2014-07-05 14:54:03,0.4667572495595972,0.42942738857021395,0.942701402900673,0.6670090835998496,0.347644879963266,0.77224490141574,0.7022467738926149,0.5578605502258565,0.5483109141691457
2014-07-05 14:55:08,0.3856524029528247,0.3071639778290098,0.7564812715920602,0.5807406878170491,0.31268316247256117,0.6290914456586637,0.6307890234958619,0.49895201290471586,0.4900883541572213
2014-07-05 14:56:12,0.3856524029528247,0.3071639778290098,0.7564812715920602,0.5807406878170491,0.31268316247256117,0.6290914456586637,0.6307890234958619,0.49895201290471586,0.4900883541572213
2014-07-05 14:57:13,0.3856524029528247,0.3071639778290098,0.7564812715920602,0.5807406878170491,0.31268316247256117,0.6290914456586637,0.6307890234958619,0.49895201290471586,0.4900883541572213
2014-07-05 14:58:17,0.3856524029528247,0.3071639778290098,0.7564812715920602,0.5807406878170491,0.31268316247256117,0.6290914456586637,0.6307890234958619,0.49895201290471586,0.4900883541572213
2014-07-05 14:59:21,0.3856524029528247,0.3071639778290098,0.7564812715920602,0.5807406878170491,0.31268316247256117,0.6290914456586637,0.6307890234958619,0.49895201290471586,0.4900883541572213
2014-07-05 15:00:25,0.31863843529047386,0.24119823820249575,0.7745817314446354,0.5066178977920158,0.2736830482936861,0.5246027692331148,0.5722474580486125,0.43731890404835366,0.4573194241053433
2014-07-05 15:01:29,0.31863843529047386,0.24119823820249575,0.7745817314446354,0.5066178977920158,0.2736830482936861,0.5246027692331148,0.5722474580486125,0.43731890404835366,0.4573194241053433
2014-07-05 15:02:33,0.31863843529047386,0.24119823820249575,0.7745817314446354,0.5066178977920158,0.2736830482936861,0.5246027692331148,0.5722474580486125,0.43731890404835366,0.4573194241053433
2014-07-05 15:03:37,0.31863843529047386,0.24119823820249575,0.7745817314446354,0.5066178977920158,0.2736830482936861,0.5246027692331148,0.5722474580486125,0.43731890404835366,0.4573194241053433
2014-07-05 15:04:41,0.31863843529047386,0.24119823820249575,0.7745817314446354,0.5066178977920158,0.2736830482936861,0.5246027692331148,0.5722474580486125,0.43731890404835366,0.4573194241053433
2014-07-05 15:05:46,0.278132804396866,0.2047329627975963,0.6911948122508584,0.44778735048701257,0.23831478452611926,0.4854572435647323,0.5376896738103766,0.39699014100242663,0.44609589782733805
2014-07-05 15:06:50,0.278132804396866,0.2047329627975963,0.6911948122508584,0.44778735048701257,0.23831478452611926,0.4854572435647323,0.5376896738103766,0.39699014100242663,0.44609589782733805
