,"('1', 'depthN')","('2', 'depthN')","('3', 'depthN')","('4', 'depthN')","('6', 'depthN')","('7', 'depthN')","('8', 'depthN')","('10', 'depthN')","('11', 'depthN')"
2014-07-05 12:21:52,0.005088726822285776,0.05432624310963729,0.00040744694049785375,0.009210452512871888,0.028572638402753012,0.06641477544988433,0.27190968383285075,0.02083973068798095,0.2501912131426112
2014-07-05 12:23:06,0.006001273349052769,0.058512646002883334,0.00047960124586079957,0.00993360661725897,0.032953580879846525,0.07334496838560356,0.28356428811574785,0.02451063099652523,0.26634723740084
2014-07-05 12:24:12,0.0068546341094946756,0.061937399314870106,0.0005472833665227063,0.01061240660865935,0.037094186178285485,0.07917016428730564,0.2921457881146746,0.027955700246916362,0.27959398699709803
2014-07-05 12:25:26,0.007864345441702895,0.06551030011185066,0.0006276306370246273,0.011425379695056102,0.04202267215149097,0.08530829277326706,0.30011174802015617,0.0320417771737499,0.2934286859561017
2014-07-05 12:26:35,0.008859002658815653,0.06860916855863111,0.0007070679909194808,0.012236037026128733,0.04689985973873047,0.0906577338800745,0.3061857093246593,0.036075495133974025,0.30547343465686005
2014-07-05 12:27:42,0.009863836672029096,0.07139292018004856,0.0007876060815055347,0.01306443932914423,0.051840519515323515,0.09545747475155134,0.3109345642509669,0.04015685369337315,0.3163608234434123
2014-07-05 12:28:48,0.010892743001694936,0.07393152767189909,0.0008703736297375354,0.013921578006730918,0.056914567312513695,0.09981900963555104,0.3146543297757226,0.04434770755733707,0.3263868900024436
2014-07-05 12:29:52,0.011916229402224683,0.07619608519514678,0.0009530135054782137,0.014784128304133424,0.06196040723824747,0.10366697559916914,0.3174512526859766,0.04852330376799936,0.3354102176792728
2014-07-05 12:30:55,0.012948430439674443,0.07824626649094175,0.0010366691517829638,0.015664106631015744,0.06704187792021292,0.10715762444419616,0.31953555398825984,0.052738205158464224,0.3439364866059289
2014-07-05 12:31:56,0.013984837573416068,0.08010087485639242,0.0011209818999069786,0.01655735605700598,0.07212985545779393,0.11032293892206921,0.3210289206689736,0.05696613749367123,0.35170337097856336
2014-07-05 12:32:58,0.015045799888187127,0.08181155135268925,0.001207628674510692,0.01748143308064673,0.07732162106517898,0.11325255047416895,0.32204970528597665,0.061301154311164216,0.3589468869875564
2014-07-05 12:34:10,0.016316636304892652,0.08370498482270855,0.0013118207881290204,0.018603937802775077,0.08349810997162171,0.11657260721157711,0.32318316279803716,0.06650309659469444,0.3671168803597771
2014-07-05 12:35:21,0.017641368565385437,0.08578371082588647,0.0014206578210567305,0.019794499676387675,0.08981618452349055,0.12063407550834973,0.3269675545224653,0.07192563351542763,0.3764131750610715
2014-07-05 12:36:31,0.01907628819530048,0.08834266334831142,0.0015385258916153824,0.021108218244203385,0.0965104190225562,0.12631387494094928,0.33681566852281764,0.07777627797739867,0.3885001873853773
2014-07-05 12:37:39,0.02063213127404367,0.09140574669936799,0.0016661970759838695,0.022555534749543832,0.103697819627304,0.1336921577780133,0.3534757185008567,0.08409851931576141,0.40319884932302197
2014-07-05 12:38:46,0.022331758498292456,0.09495245823471649,0.0018055366408572348,0.024153842277943732,0.11158998162939983,0.1425715267440565,0.3757247669880561,0.09098765467035713,0.420383685296014
2014-07-05 12:39:51,0.024156326081925035,0.0988355728048324,0.0019550671732602547,0.0258854169140382,0.12019909199292927,0.1524011571780158,0.4009980551773764,0.09836395527869238,0.43921745727672584
2014-07-05 12:40:54,0.02610753961544473,0.10300419623702486,0.0021150012016008333,0.027748356882415906,0.12956632902379311,0.16284044188795596,0.42757912257155184,0.1062088100035811,0.45962245387973766
2014-07-05 12:41:55,0.028185000266691643,0.10738444117981838,0.002285419824585991,0.029740824744411108,0.1397089902774461,0.1735684706004446,0.45423808756953266,0.11450014547753537,0.48067855399393133
2014-07-05 12:43:05,0.030780318506043295,0.11267911753729629,0.002498670575205477,0.03224011478961154,0.1525904446559913,0.18614463218981914,0.48442220527573865,0.12479669308157731,0.5057181267425679
2014-07-05 12:44:12,0.033509296484920514,0.11797630159577036,0.0027234834881644347,0.03488062932979222,0.1663313532602444,0.1982582611439082,0.5121806280536614,0.13555379815509713,0.530401579577004
2014-07-05 12:45:18,0.03637044748069558,0.12318230001435099,0.002959971047534026,0.03766464533402735,0.18091457810455686,0.20973819193271506,0.5371490002496764,0.14676300489363198,0.554638147761287
2014-07-05 12:46:23,0.03941478085582305,0.12839568609818047,0.003212532447190562,0.04063975161904178,0.19650069666765965,0.2207956892708287,0.5598416110318837,0.15855064916347172,0.5789945285202449
2014-07-05 12:47:26,0.042556252613200625,0.13340113244423657,0.0034742597163687798,0.043730255518765346,0.21262189588865316,0.23105405372562282,0.5798220574556596,0.1706071538050714,0.6021538385021001
2014-07-05 12:48:27,0.04581138759094343,0.1382174075513588,0.0037467617818739245,0.04695380451292061,0.2293135309133748,0.24056731501370088,0.5973700809581861,0.18300357306117285,0.6243927017375352
2014-07-05 12:49:28,0.0491641710007415,0.14279801472529274,0.004028946941017703,0.05030043121829309,0.2464820798242432,0.2493057944773422,0.6125198409534123,0.1956840101265117,0.6456170680881745
2014-07-05 12:50:36,0.053121441118463994,0.14776009355190836,0.004364147252623819,0.05428506276264455,0.2666595064676279,0.2584895676940243,0.6271609841711345,0.21053061081581778,0.6690713584959103
2014-07-05 12:51:43,0.05719302766010415,0.15246094296368778,0.004711507434444189,0.058427433339521634,0.2872285858431264,0.2669690466311281,0.6394716351243588,0.22562025176808048,0.6914976416738752
2014-07-05 12:52:48,0.06135803144977034,0.15685953773484207,0.005069588777609633,0.06271116532052136,0.30808210413313464,0.2746908052798254,0.649756022473875,0.24093955693934216,0.7119466337229015
2014-07-05 12:53:53,0.06559843970674512,0.16093185019301443,0.005437140364764247,0.06712387211605728,0.3290996889162371,0.281672527430379,0.6581646276288289,0.2565776497199306,0.7303320924791563
2014-07-05 12:54:57,0.06994184934981988,0.16471319401081141,0.005816885911926019,0.07169913418500753,0.35040031389047277,0.2879989562083266,0.6648963031189405,0.27265622353145413,0.7472510100096013
2014-07-05 12:56:00,0.07433818191931146,0.16819277867300644,0.00620473176424964,0.07639461490161739,0.37164323892871165,0.2940275490830177,0.6701404888773725,0.2888199747839102,0.7644987642388585
2014-07-05 12:57:02,0.07880090124989184,0.1714336043201034,0.006602062766601386,0.0812238443265903,0.39277769287823416,0.29962550372546354,0.6746509716273317,0.3049032713055144,0.781685937059872
2014-07-05 12:58:03,0.08331003611503246,0.1744232630195933,0.0070074094829299305,0.08617183605769921,0.4136713754001664,0.30473393916495184,0.6791390553822205,0.3208627201480414,0.7984172482151087
2014-07-05 12:59:04,0.08786922660769739,0.1771702618647649,0.007421471945939318,0.0912468467446241,0.4343914519311767,0.3093821625644023,0.6835047564847675,0.33673386819011886,0.8147247812437072
2014-07-05 13:00:11,0.09303813404049496,0.1799641307966492,0.007896283095904899,0.09709305079816725,0.4574464540857951,0.31410919753039634,0.6881132735871531,0.35442639575453516,0.8325953475614424
2014-07-05 13:01:18,0.09824249962184384,0.18249737713747427,0.008380247048307525,0.10307913481274875,0.48026762259226763,0.3186761310837088,0.6925454169232497,0.37180696896796783,0.8511530769771734
2014-07-05 13:02:24,0.10348398989079995,0.18480638306281066,0.008873883601040407,0.10920830621405081,0.5027458279918499,0.3228971003595202,0.6969793911539236,0.38888977327128804,0.8691232409453482
2014-07-05 13:03:30,0.10875616828536556,0.18689021644795192,0.009377069902752961,0.11547782184584798,0.5249396442366647,0.32676302450386197,0.7012989464528863,0.4057534232612958,0.8865984940240004
2014-07-05 13:04:34,0.11405513376830206,0.18875130381215766,0.00988990967328813,0.1218892285543968,0.5468784531178676,0.33027716362087645,0.7053727758657239,0.42242179377404,0.9036076378360492
2014-07-05 13:05:39,0.11935841588025253,0.19040870868118964,0.010410624888650024,0.12841884612947208,0.5686045426342603,0.33358067907385935,0.7091649392048951,0.4387920910596316,0.9206959192067066
2014-07-05 13:06:43,0.12470549456450992,0.1919443158722005,0.010943166583702962,0.13510996290311345,0.5901445792786579,0.33684761752243486,0.7130574502151852,0.4548076000694431,0.9380426509352637
2014-07-05 13:07:47,0.13008967508336688,0.1934136020154698,0.011487496529057369,0.1419614856888111,0.6114501696810075,0.33996031563790724,0.7170627535171796,0.47059758604579793,0.9551449713269791
2014-07-05 13:08:50,0.13549559650375284,0.19486297467377606,0.012042572588311597,0.14895993941550215,0.6325250433998486,0.3428791133671487,0.7210310189958529,0.4861803068521456,0.9720288999008109
2014-07-05 13:09:53,0.14091250840843172,0.1962746823429644,0.01260786181229355,0.15610142240248182,0.6533618395980947,0.3455793523590869,0.7248154612973254,0.5015458809758386,0.9887814893637965
2014-07-05 13:10:56,0.14632526538929694,0.1976676998879006,0.013182181269375797,0.16339425646998618,0.6740760573464635,0.34826385274464977,0.7284847776135539,0.5166115105980915,1.0062063431263821
2014-07-05 13:11:59,0.15175881689536097,0.19908978421225249,0.013768325366838058,0.17086326699885435,0.6945069585008463,0.3509710794104771,0.7324170960184112,0.5313659465440865,1.0237803085308395
2014-07-05 13:13:01,0.1571932401113711,0.2005060375862301,0.014364500407649023,0.17847716404397512,0.7146501022313878,0.35360590048017326,0.7365114134754531,0.545862339277525,1.0412881733273056
2014-07-05 13:14:02,0.1626002736007034,0.20188805419393074,0.014968012495433515,0.1861975679180891,0.7344542136133252,0.35610323566742397,0.7405724444204034,0.5600619038253397,1.0586198437369503
2014-07-05 13:15:10,0.16862204049836507,0.20337772714929186,0.01565306280159482,0.19491573647451105,0.7562812179199851,0.35871484779768265,0.7449024163355842,0.5756399466241879,1.0778446087776112
2014-07-05 13:16:11,0.1740703394233814,0.20472468771292562,0.016284627825279493,0.20288511722312816,0.7759624033922423,0.36115952887961955,0.7488235101620078,0.5895576291990221,1.0960597850072404
2014-07-05 13:17:12,0.1795538386404643,0.20609655130056428,0.016931556844899262,0.21098471516127246,0.7954527933011073,0.36363763816867833,0.7530086766210244,0.6032184637003225,1.1143486407432541
2014-07-05 13:18:14,0.18506471887732945,0.20746431846033675,0.017593863035183233,0.2192183095242509,0.8148259152035136,0.366073399542694,0.7573190557994817,0.6167172164462857,1.1326827097237304
2014-07-05 13:19:15,0.1905966982749106,0.20881047310345446,0.01827174390098827,0.22758396420875066,0.8340947626296122,0.36841673859254104,0.7615798587375413,0.6300640145726095,1.1510179959056874
2014-07-05 13:20:16,0.19614362520559472,0.21011948740041714,0.0189651609433355,0.23607949535189005,0.8533008492907854,0.3706625677451414,0.7656527879583412,0.643283368801228,1.169463252469567
2014-07-05 13:21:17,0.20171848132857711,0.21144779608895636,0.019675655177851116,0.24471937884993716,0.8725289861308003,0.373021494476717,0.76979141943634,0.6559976624541253,1.1887138631327376
2014-07-05 13:22:19,0.20732583726801046,0.21279969727686143,0.020404220480870754,0.2535797352403789,0.8909238557970457,0.3754241942106675,0.7741692817404727,0.6681698200073869,1.208055658084993
2014-07-05 13:23:20,0.21295762781443417,0.2141478866867887,0.021150788561161316,0.26261494959483767,0.9093280456973507,0.37778974191965753,0.7786356874978205,0.6803250410913749,1.227448487060483
2014-07-05 13:24:22,0.2186082672402686,0.2154756985874956,0.02191553678156665,0.27177250933203784,0.927334066079134,0.38006765106144763,0.783019006106396,0.6925261163552452,1.2468481426054945
2014-07-05 13:25:23,0.22427083189115715,0.2167708743696063,0.02269865594148602,0.28103329664469545,0.9449537056508115,0.38226967140542023,0.7871949944163238,0.7048615079138416,1.2664576629071083
2014-07-05 13:26:25,0.22996190196579852,0.21809520821052242,0.023502224782852972,0.29036763891936324,0.9622901262249977,0.38459876584353847,0.7914606206710642,0.7173931209031741,1.2867794209482932
2014-07-05 13:27:27,0.2356808734100821,0.21944180792004958,0.024326630242509632,0.2997978477756376,0.979952654092417,0.3869640784049716,0.7959318537697695,0.7298951507861857,1.307192613161467
2014-07-05 13:28:29,0.24142071366533524,0.22078701520178035,0.0251718229880466,0.30933610837714265,0.9978035045880895,0.3892904930412011,0.8004566668843859,0.7424294018643258,1.3276557286850559
2014-07-05 13:29:30,0.24717458283840743,0.22211001939263325,0.026037910436614478,0.3189748687829561,1.0157835809766924,0.3915219137947722,0.8048544597463028,0.7550033437953205,1.3481155175721833
2014-07-05 13:30:32,0.2529397560903986,0.22340680133254887,0.026925292467110267,0.3287038309881338,1.0341351431443657,0.3937023168224333,0.8090369168946318,0.7677689698604189,1.3688871061019814
2014-07-05 13:31:35,0.25873629354495586,0.22474223954077172,0.027836540161372225,0.3384992812619335,1.052913617591006,0.3960290584608712,0.813367717301652,0.780713837196716,1.3902964932652284
2014-07-05 13:32:37,0.2645610276213438,0.22609589349762638,0.028772111167732584,0.34839656446566747,1.0717315083637833,0.39838291931876935,0.8178873229748764,0.7936842268500031,1.4118109613515204
2014-07-05 13:33:40,0.27042471778425653,0.22744915413087824,0.029735063204044454,0.3584298773048923,1.0907014745016181,0.4006949185474121,0.8224348407104634,0.8067645564952264,1.433448063315868
2014-07-05 13:34:43,0.27634595151558894,0.22879323755942227,0.0307299391047708,0.3686368526548287,1.1099190786267639,0.4029247191526676,0.8268603207264051,0.8200120262646561,1.455250621869534
2014-07-05 13:35:47,0.28232556942501635,0.2301426033785467,0.031757917110367545,0.37900463454595223,1.1298228711954759,0.4051912120389658,0.8311668372923766,0.8336324510071056,1.4777455859433761
2014-07-05 13:36:51,0.2883909048227272,0.23158344050973906,0.03282251035380991,0.38952289314512323,1.1501887999517653,0.40769862524251627,0.8359095954005755,0.847482946813441,1.5009621371075192
2014-07-05 13:37:57,0.2945339640339452,0.23307539973216918,0.03392460751997921,0.4002260447808647,1.1708134673888715,0.41028892871041056,0.8410221638965465,0.8615122770552044,1.5245245756685075
2014-07-05 13:39:02,0.3007459697339433,0.23458963119810045,0.03506472789258369,0.4111168582583479,1.1917443419016807,0.4128633174357248,0.8462509545449263,0.8757438808525043,1.5483614663205487
2014-07-05 13:40:09,0.3070169031540481,0.23610045239402078,0.036243296029430314,0.4221900577073468,1.2130352496518184,0.4153585983929471,0.851380158938957,0.8901881517883435,1.5724419732463986
2014-07-05 13:41:16,0.31336958103424356,0.2376939709836711,0.03746346499024414,0.43342183213636215,1.235290506253004,0.4181215112929999,0.8569713618139732,0.9051253947926426,1.597691816299987
2014-07-05 13:42:23,0.31982090912677924,0.2394042973651448,0.03872791075164667,0.44483883514415395,1.2579617730694432,0.42113501881715154,0.8616636741543446,0.9202414720715413,1.6234695545017004
2014-07-05 13:43:24,0.3256272484160848,0.24097665948226626,0.03988948369215954,0.4551567044412886,1.278597419445696,0.4238752527066848,0.8662873113553965,0.9338825293398655,1.6467344118716056
2014-07-05 13:44:25,0.33149136129852985,0.24256720574265866,0.04108673506887944,0.4656299653472029,1.2996387969743344,0.42657662916342565,0.8697080382324425,0.9477118223067097,1.6702467102288097
2014-07-05 13:45:26,0.3374069880158721,0.24416275163609621,0.04232013590626593,0.47625186794502283,1.321387407450403,0.42924913458245534,0.8736206378194253,0.9618255521870476,1.6941934192150419
2014-07-05 13:46:28,0.34340483424953433,0.24586367283381957,0.04359328893238407,0.4870042206481421,1.3440373986991694,0.4322146456014704,0.8772268466637055,0.9762856538438274,1.719094708603472
2014-07-05 13:47:31,0.3494857410475901,0.24765275353530708,0.04490724958139301,0.49791648824725687,1.3670668465388962,0.4353349225327785,0.8805156167163644,0.9909163788705453,1.7444431487763772
2014-07-05 13:48:34,0.35563900980017316,0.24948959205154755,0.04626239363386718,0.5089960960773725,1.3904556870870277,0.43847181167851973,0.8852367860875352,1.0057531245270421,1.7701458866493387
2014-07-05 13:49:37,0.3618505293454496,0.25133631107362886,0.04765866162270509,0.5202341349707447,1.414250575969801,0.44151702698256967,0.8886943753434345,1.0207773724706821,1.796095834239581
2014-07-05 13:50:41,0.3681180681201116,0.2531970240284189,0.04909685703419224,0.5316175733246831,1.4389229061913074,0.44457352183025706,0.8917645369749683,1.0361531831721353,1.8226930547084383
2014-07-05 13:51:45,0.3744741423686611,0.25517172327522847,0.05058080717313379,0.5431378401963659,1.464305966253274,0.44790915441595114,0.8956466781949961,1.051791741272266,1.85010057486006
2014-07-05 13:52:49,0.38091191052706297,0.2572212912894315,0.05211096399495101,0.5548250397541146,1.4901731416812876,0.4513394925678369,0.899101316687509,1.0676282848836265,1.8779394327832173
2014-07-05 13:53:54,0.3874141884076403,0.25929583245026955,0.05368705863245016,0.5666747145105062,1.516467902307554,0.45471007779858574,0.9033542426492593,1.083665416501991,1.9060785400831513
2014-07-05 13:54:59,0.39396925947769235,0.26136472369133346,0.055309226487135564,0.5786780671327534,1.543182793909712,0.45793377962729687,0.9066808154607349,1.0998840780295955,1.9344232056517452
2014-07-05 13:56:05,0.4006187622051006,0.2634731957472932,0.056979232384260795,0.5908183476289558,1.5709909319104611,0.4613027571549136,0.9111793177452026,1.116533542459564,1.9636787777223002
2014-07-05 13:57:11,0.40740912835480086,0.26568827317133303,0.05870041547481372,0.6031000727017419,1.599067837486447,0.46489220648248986,0.9171881022211963,1.133375072410816,1.9935618854854753
2014-07-05 13:58:18,0.4143235454088132,0.267947381880107,0.06047226359057803,0.6155424064363344,1.6274365252309626,0.46847804486716693,0.9242879960906114,1.1504103829884929,2.023794374773503
2014-07-05 13:59:24,0.42134636050905294,0.2702070013253336,0.06229469584500946,0.6281377817007854,1.656166338777159,0.4719278017799654,0.9319912886003071,1.1676311129974302,2.0542522347373717
2014-07-05 14:00:31,0.42846950794914407,0.2724583008231596,0.06416789085849015,0.6408750738007712,1.6855324079308738,0.47526911220707846,0.9406046371143211,1.1851238424423283,2.0850997085424847
2014-07-05 14:01:39,0.4357312828337999,0.2748198664713037,0.06609610802926068,0.6537384153092871,1.7155817703808722,0.4789064335460921,0.9509476717381247,1.2029609217101336,2.1168858485782476
2014-07-05 14:02:47,0.4431287182108097,0.2772614247503593,0.06807985421117871,0.6667541049194012,1.7460625480126097,0.48263115719910366,0.962046993004704,1.2209724689633839,2.1490796561695973
2014-07-05 14:03:55,0.4506432921134673,0.2797294946292479,0.0701185475044085,0.6799200200335478,1.777056891976522,0.48626850286514217,0.9735218015030088,1.2391735023798556,2.181536401931057
2014-07-05 14:05:11,0.45921832935810236,0.282495207427995,0.0724771210809671,0.6948960188257962,1.8126423777087666,0.49014619642921653,0.98657730645877,1.2598671362921725,2.2182667244379393
2014-07-05 14:06:20,0.46699790202344993,0.28509789903802457,0.07463659876398787,0.7083544628168555,1.8452583307239672,0.4940393006019665,1.0012810245531747,1.2787605795839578,2.252106505319185
2014-07-05 14:07:29,0.4749616413552774,0.28789741358564414,0.07685919916566757,0.7219840119728655,1.8784290133873305,0.49837986612197394,1.0169517175564655,1.2979029364262806,2.286683093361094
2014-07-05 14:08:38,0.4830827946751657,0.2907967823541485,0.07914344583486158,0.7357833983291397,1.9124066094611556,0.502822518317523,1.0332408821222896,1.3173096440616427,2.3217602852482195
2014-07-05 14:09:39,0.49030014254864723,0.29336317315597793,0.08119198348382617,0.7479831931712985,1.9428334570444414,0.5066182170485585,1.0475050105705355,1.334476501545539,2.352714441620919
2014-07-05 14:10:48,0.4986866273262474,0.2963672332930848,0.08359197543706814,0.7620639896828126,1.9783125426579877,0.5111020581652377,1.065888179177429,1.35449439942946,2.388854468545496
2014-07-05 14:11:49,0.5062339153596193,0.2992755112788992,0.08575150595803735,0.7745445495956255,2.0097237847863547,0.5158193644977613,1.0840883454103258,1.3724208316571531,2.421696329829218
2014-07-05 14:12:50,0.5139604453253386,0.3023530646339546,0.0879656872184553,0.7871854947770909,2.0416641034413554,0.5208856883850148,1.1032770464221715,1.390642741186606,2.455257393870399
2014-07-05 14:13:51,0.5218394852592463,0.30551619838311456,0.09023231847282714,0.7999692834365013,2.074117664053329,0.5259997772922842,1.1229015199053274,1.409123358996963,2.489310241407236
2014-07-05 14:14:53,0.5298508825056769,0.30870983696960425,0.0925498631707512,0.8128784380407669,2.107045155859055,0.5309762984789624,1.1424431512473932,1.4278179815283436,2.5236874116414616
2014-07-05 14:15:54,0.5380093196923866,0.31198689209438246,0.09491989327486403,0.8259058901463725,2.140610558837527,0.5362032820688662,1.164808027311299,1.4469414557369427,2.5589673987956436
2014-07-05 14:16:55,0.5463905265944797,0.3155252496472636,0.09734877200388367,0.8390926040062052,2.174465795455504,0.542115766934463,1.1883803636914503,1.466428252003006,2.595335159809558
2014-07-05 14:17:56,0.5549617766100534,0.31920295821928213,0.09983365507676756,0.852435680722887,2.2089463793377915,0.548239273879261,1.212524780576837,1.4862158605454114,2.6323792214522426
2014-07-05 14:18:58,0.5636910455880382,0.32294042759431574,0.10237165494568895,0.8659122755130075,2.244005696955637,0.5542696370593101,1.2367075652987445,1.5062506355074987,2.6698484207968978
2014-07-05 14:19:59,0.5725476571755329,0.32667444480253544,0.10495989096175057,0.879495550864163,2.279754096890284,0.5593723154458223,1.260436232880634,1.5264657374007848,2.707531447593575
2014-07-05 14:21:00,0.5815569293080279,0.33049274059257666,0.10759631326085584,0.8931984774725034,2.316577859952776,0.563222716463568,1.286969376361283,1.5471062058274696,2.7460995809408306
2014-07-05 14:22:01,0.5907829204732942,0.3345345864888857,0.11028508540765683,0.9070351924778215,2.35369475233879,0.5674114442656357,1.314393192805865,1.5680684244855487,2.785627975725969
2014-07-05 14:23:02,0.6001850338918389,0.33867349744675346,0.11302593175841932,0.9209989849618407,2.3914166569042488,0.5715464786899641,1.3419981436469737,1.5892755867997088,2.825677652771201
2014-07-05 14:24:11,0.6110953831457733,0.3434076834525944,0.11621731782712579,0.937076646934837,2.4349545798624472,0.5767446784421006,1.37316229220834,1.6137274778010373,2.871740349737671
2014-07-05 14:25:20,0.6221366982514314,0.34806590843853547,0.11946534798533825,0.95323542295385,2.478892345304027,0.5824115287493058,1.4042228892346902,1.6383690217981526,2.9179513235813506
2014-07-05 14:26:28,0.6333830862248986,0.35284463950137834,0.12279549243524934,0.9694222451198276,2.5225283055067416,0.5896721736615426,1.4378201050621602,1.6634142770950011,2.9651687776754647
2014-07-05 14:27:37,0.6448096782094719,0.3577259498336369,0.1262126332599473,0.9856854490383602,2.566323110544112,0.5977205756863779,1.4711251402438799,1.6886237847642906,3.012826029772989
2014-07-05 14:28:44,0.6563467993785583,0.3625872437897339,0.12970516418583777,1.0019435222377386,2.6103527008013065,0.6060553114442961,1.503813357681357,1.7139089766747433,3.060501089010994
2014-07-05 14:29:51,0.6679737719155854,0.36736602134336294,0.13327952248385094,1.0182348290074232,2.6546273279139845,0.6143849263306369,1.5355385555519985,1.7392394526745873,3.108034481353992
2014-07-05 14:30:58,0.6798541229656552,0.372171001030392,0.13692399007467362,1.034603771033917,2.6989742894072295,0.6241594122355283,1.5693397082985197,1.764919753261461,3.156222314334625
2014-07-05 14:32:04,0.6920178334196094,0.3772554772003355,0.14065067438499856,1.0511267956690191,2.7432403560562024,0.6353278889447969,1.603951401435754,1.79095541932599,3.2054396065501125
2014-07-05 14:33:11,0.7043851829708931,0.38246925665197984,0.1444265580281679,1.0678154109316924,2.788022806974178,0.6470251297347198,1.6387603476128207,1.8172527024028609,3.2551648071226644
2014-07-05 14:34:16,0.7169031137063098,0.38769017942533957,0.14823913385964665,1.0846278283532067,2.8332469532030906,0.6587952130326938,1.6732275064514428,1.8437149229331236,3.305046377179031
2014-07-05 14:35:22,0.7296122501990971,0.3929767977196529,0.15208680855291395,1.1015922278056745,2.8790109283591216,0.6712183041401591,1.7079785802586236,1.8704429223987444,3.355315584293068
2014-07-05 14:36:27,0.7441936465364389,0.4017570973002176,0.15608619292478926,1.1200678053264195,2.9270828426812567,0.6978588787102542,1.7583289771105413,1.9011536818101158,3.4164056488899908
2014-07-05 14:37:32,0.7609265300135437,0.4139689314884016,0.16028251731275653,1.1402864747176822,2.97887386132005,0.7370835787394565,1.823419267246008,1.9362968200417086,3.4891395724014425
2014-07-05 14:38:36,0.7794381783758746,0.4281666292806332,0.1646532258668995,1.1618928853396657,3.033271179586439,0.7828300506238016,1.8965357744795504,1.9748014818493458,3.5697699463977846
2014-07-05 14:39:39,0.7993239393984133,0.44318222186848333,0.16916323310563963,1.1845341353138692,3.0876208184255143,0.8308193874027178,1.97347042909806,2.015616010240678,3.655058877166565
2014-07-05 14:40:41,0.8210334153400338,0.4596575777840379,0.17383846500894448,1.2085679603494408,3.1412894032045835,0.886331965055074,2.0569737314610395,2.059656992328579,3.7472785264027064
2014-07-05 14:41:43,0.8473803172540478,0.4825062456670383,0.17891939290223963,1.2364056218108237,3.1976575838360377,0.9666546470859168,2.159936274646605,2.1130728055562016,3.8630297200955193
2014-07-05 14:42:50,0.8817008052506391,0.5125819911263413,0.18507766931547226,1.271441489003987,3.2641629967845223,1.0704764878298592,2.2891561661917263,2.18175334639296,4.012306777932554
2014-07-05 14:43:56,0.9196149437070615,0.5448421790798661,0.19159474999056952,1.3092273671308359,3.3312421421646556,1.1771162856860187,2.4220066523492534,2.2560344028561765,4.171332258665709
2014-07-05 14:45:08,0.9646117806222486,0.5808009237070131,0.1991411368294397,1.3533892451752818,3.404541598653074,1.2924491288864655,2.566884151751519,2.3420802764818616,4.351480340816736
2014-07-05 14:46:11,1.0102893950970855,0.6177447143629483,0.2063977069982464,1.3976265051604344,3.468774816398514,1.4161372226325617,2.708497697671459,2.4283546290149576,4.5321896296848845
