,ISD001,ISD002,ISD003,ISD004,ISD005,ISD006,ISD007,ISD008,ISD009,ISD010,ISD011
2017-01-01 03:50:00,1.0,0.9808816878047509,1.0,1.0,0.9540608837350933,0.925295502978385,0.9740999701707105,1.0,1.0,1.0,1.0
2017-01-01 03:55:00,1.0,0.9812433508869003,1.0,1.0,0.9384915994179586,0.930686627548105,0.9641256287699796,1.0,1.0,0.9874282733126976,1.0
2017-01-01 04:00:00,1.0,0.98724123481316,1.0,1.0,0.9493009644226402,0.9187438228855751,0.9507808229795267,1.0,1.0,1.0,1.0
2017-01-01 04:05:00,1.0,0.9763899729721166,1.0,1.0,0.9419320817514069,0.9123760324413036,0.9590584001253857,1.0,1.0,1.0,1.0
2017-01-01 04:10:00,1.0,0.9862583997584508,1.0,1.0,0.9403837856778554,0.9237658901101451,0.9640181510530361,1.0,1.0,0.9936544289485634,1.0
2017-01-01 04:15:00,1.0,0.9817810968306453,1.0,1.0,0.9288258727437666,0.9225006920916747,0.9698526733327248,1.0,1.0,0.9989645874534416,1.0
2017-01-01 04:20:00,1.0,0.9945774038809596,1.0,1.0,0.9344707990038454,0.9255045211895842,0.9611295411472238,1.0,1.0,1.0,1.0
2017-01-01 04:25:00,1.0,0.9819938785757022,1.0,1.0,0.9279420716072719,0.9209837170197557,0.9648241728642888,1.0,1.0,0.9903776322088763,1.0
2017-01-01 04:30:00,1.0,0.9796259684798706,1.0,0.9985870468657008,0.9403411913106025,0.9284500803337224,0.9633005518836958,1.0,1.0,1.0,1.0
2017-01-01 04:35:00,1.0,0.9796833230062646,1.0,0.9961022566089708,0.9222133365745309,0.9232916005235102,0.9666983218322975,1.0,1.0,1.0,1.0
2017-01-01 04:40:00,1.0,0.9741444542774897,1.0,1.0,0.9305095360985886,0.9254848938509687,0.9605308731343385,1.0,1.0,1.0,1.0
2017-01-01 04:45:00,1.0,0.9944636896927197,1.0,0.9970581543032615,0.9312483890733153,0.9281393761187938,0.9686104229243623,1.0,1.0,1.0,1.0
2017-01-01 04:50:00,1.0,0.9735269910309438,1.0,0.9864385901853214,0.9217614901558389,0.9204709924085865,0.9677597858051963,1.0,1.0,0.99215268264416,1.0
2017-01-01 04:55:00,1.0,0.9572886630378209,1.0,0.9956879593479716,0.9292189221175542,0.9146326742415194,0.9568926862917998,1.0,1.0,0.9980838727827773,1.0
2017-01-01 05:00:00,1.0,0.9742270731754074,1.0,0.987037944639911,0.9234560516639932,0.9168715493128134,0.9657752838646163,1.0,1.0,1.0,1.0
2017-01-01 05:05:00,1.0,0.9725576908685158,1.0,0.9936231204474925,0.9284231373246441,0.9199098969349636,0.9586679924406613,1.0,0.9908554416397406,0.9993731952607098,1.0
2017-01-01 05:10:00,1.0,0.9781375937778295,1.0,0.9805543457830229,0.9363138821287749,0.9140343400510001,0.9723315863147286,1.0,1.0,1.0,1.0
2017-01-01 05:15:00,1.0,0.9737829221344478,1.0,0.9809849281583265,0.9251864599734531,0.9231023855079109,0.9588302760985208,1.0,0.9905520844744191,1.0,1.0
2017-01-01 05:20:00,1.0,0.9635245605495516,1.0,0.9674011770501516,0.9315207331622493,0.9196168215257605,0.9653702801279996,1.0,0.9999989875580318,0.9932791615277795,1.0
2017-01-01 05:25:00,1.0,0.9547323439264783,1.0,0.9674525276985393,0.9235033377322218,0.9125684718594712,0.9551631695045836,1.0,0.9935980711983944,0.9935039778311875,1.0
2017-01-01 05:30:00,1.0,0.9794245220118049,1.0,0.9813967649564536,0.9308771570722675,0.9107247534464648,0.959591031469295,1.0,1.0,0.989903847023019,1.0
2017-01-01 05:35:00,1.0,0.9724349643251342,1.0,0.9672177197904683,0.9244549401316333,0.908982220489308,0.9641801333155082,1.0,1.0,0.9927409321787168,1.0
2017-01-01 05:40:00,1.0,0.9573177535984083,1.0,0.9758586540338343,0.9346795877977048,0.8981825913616994,0.9670073797898744,1.0,0.9888355486295295,0.991296710713081,1.0
2017-01-01 05:45:00,1.0,0.9890113798365265,1.0,0.9661284050821277,0.9261841634001685,0.9003858006682918,0.9603307810638567,1.0,0.9924049860274949,1.0,1.0
2017-01-01 05:50:00,1.0,0.9659355148136756,1.0,0.9592512335159407,0.9268691183336933,0.905318423807671,0.9623379678603126,1.0,0.9902300728498016,1.0,1.0
2017-01-01 05:55:00,1.0,0.9506651192705443,1.0,0.9585552088553291,0.9421448426803929,0.9101096507380251,0.9715044518192198,1.0,0.9921716774728813,1.0,0.9968745994543603
2017-01-01 06:00:00,1.0,0.9889865967005701,1.0,0.9626298763386246,0.9388138166034125,0.9165288474969886,0.9744481105075316,1.0,0.9906591727443,0.9984321579867583,0.9942941832947244
2017-01-01 06:05:00,1.0,0.9740427851401771,1.0,0.9605235160482337,0.9384114953722372,0.9200305014646415,0.9624086311914547,1.0,0.9858511793027924,0.990317702452734,1.0
2017-01-01 06:10:00,1.0,0.9669629701088743,1.0,0.9532450628638435,0.9359069396112061,0.9087307385768189,0.9587441134632929,1.0,0.9878511738350998,1.0,1.0
2017-01-01 06:15:00,1.0,0.9712885932947221,1.0,0.9589316155380695,0.9218806434199923,0.9117847936895551,0.9669961087820153,1.0,0.9943534743520468,0.9978654463275425,0.9883359698050921
2017-01-01 06:20:00,1.0,0.9683734829962456,1.0,0.9500450824066387,0.941657459798222,0.9235218020905989,0.9604883769043102,1.0,0.9834222427498832,0.9871434615112005,0.99098374377696
2017-01-01 06:25:00,0.9989736099624773,0.982789698951113,1.0,0.9565077840226783,0.9432969057295839,0.9286045549589939,0.968169324678092,1.0,0.9872710974682053,0.9892103761148847,0.9950613702566102
2017-01-01 06:30:00,0.9977380571145004,0.963935971660697,1.0,0.9646667267632083,0.9396418404163462,0.9214080696876575,0.963982062579159,1.0,0.9791337876639099,0.9855036387105007,0.9895830461350983
2017-01-01 06:35:00,0.9998342459557324,0.9619886147644141,1.0,0.9590887103480679,0.9295361245146004,0.9253714063759864,0.9699180089297134,1.0,0.9896410422644806,0.985680399266539,1.0
2017-01-01 06:40:00,1.0,0.970387507024871,1.0,0.9537848552501258,0.9402817285600289,0.9173420612236786,0.9639123409676307,1.0,0.9827346973677321,0.9950782831245389,0.9960608404041267
2017-01-01 06:45:00,0.9965117986773242,0.9779791127552487,1.0,0.9549761219347725,0.932495414019181,0.9216338213935329,0.9686662586325768,1.0,0.9901157014280823,1.0,0.990506465681664
2017-01-01 06:50:00,0.9934134913463308,0.9760016862158205,1.0,0.9529890421329025,0.9398048268515107,0.925439658420213,0.9608709305667563,1.0,0.9841914838749896,1.0,0.9843415750167364
2017-01-01 06:55:00,0.9970582289074805,0.9785673109344174,1.0,0.9537241981858153,0.9364023168611084,0.9278253318210733,0.9654361133431602,1.0,0.9696004949856153,1.0,0.9881463827327343
2017-01-01 07:00:00,1.0,0.9659211111876377,1.0,0.9513372061707789,0.9281180194056488,0.9296326289008063,0.9700214900630916,1.0,0.9864070364557499,0.990766196533971,0.9928957097058804
2017-01-01 07:05:00,0.9999215169337414,0.9797288860930518,0.9992331996219836,0.9428967906012667,0.9326435137400821,0.9280322073698914,0.9692098221333318,1.0,0.981878761379369,0.9919722528597913,0.9868163150081103
2017-01-01 07:10:00,1.0,0.9462953739235596,1.0,0.9517697760915352,0.9386964297419931,0.9241301110268878,0.9736011671199047,1.0,0.9799539526798029,0.9828489741038544,0.9858379744476322
2017-01-01 07:15:00,1.0,0.973146758912381,1.0,0.9402882071805619,0.9251255444699534,0.9222727374650804,0.9666373428779743,1.0,0.9629849206916176,0.9954464682502049,0.9883098356810602
2017-01-01 07:20:00,1.0,0.9738263245155016,1.0,0.9433538933817056,0.9381778278929164,0.9331246263728179,0.9605062626201981,1.0,0.9745376967018979,1.0,0.9834883526581438
2017-01-01 07:25:00,0.9899979449303706,0.9715906868378135,1.0,0.9459964351580036,0.9440433307640395,0.9235499436995391,0.9746030175805045,1.0,0.9724159294436846,1.0,0.9857071597446153
2017-01-01 07:30:00,0.9878523420264628,0.9733319439683983,1.0,0.9505699056349654,0.9383838651008214,0.9264259059645077,0.9838969573823582,1.0,0.970670534040669,0.9865369512478808,0.9955439977317211
2017-01-01 07:35:00,0.983052343913043,0.9709334649147181,1.0,0.9422775497118617,0.9359240061541357,0.9277067554953224,0.9826275259289063,1.0,0.9703259667461328,1.0,0.9937005694676811
2017-01-01 07:40:00,0.9923037781144135,0.9783177732979517,0.9982712454235777,0.940419414428975,0.9462387727432099,0.9313204748281945,0.9758072736032104,1.0,0.9714517634680792,1.0,0.9938780706786952
2017-01-01 07:45:00,0.9831302602328266,0.9688045929648665,0.9977283320667958,0.9475803214876858,0.9400906770514035,0.9335719165166338,0.9691029530980122,1.0,0.9780596756147591,1.0,0.9929640615133951
2017-01-01 07:50:00,0.993090275503679,0.9689947490175193,1.0,0.9428841621186406,0.9420395665141736,0.9440133939491208,0.9745275022201216,1.0,0.968283987203227,0.985096639343733,0.9832328746834385
2017-01-01 07:55:00,0.9923571342959862,0.9647778984549207,1.0,0.9462861835354721,0.9451765985406773,0.9385646893732749,0.9688607919519682,1.0,0.9711713685184779,0.9868622365687645,0.9924153235984494
2017-01-01 08:00:00,0.986651466566201,0.965669566105665,0.9961226530573141,0.9464433649213809,0.9425467081270454,0.941142946509794,0.9734229470428053,1.0,0.9626677793047155,0.9915925099953812,0.9877312570113607
2017-01-01 08:05:00,0.9835541898415533,0.9666923203264772,1.0,0.9359355589452408,0.9426937025142765,0.9332354811241966,0.9742885489510369,1.0,0.9608494079197561,1.0,0.9876608696274448
2017-01-01 08:10:00,0.9875531978874508,0.9584382699934496,1.0,0.9418331218293179,0.9523424133996288,0.9358071111673351,0.9765303065487012,1.0,0.9614306658746885,0.9988342488310392,0.9851019227536678
2017-01-01 08:15:00,0.9854889073132732,0.9763664682334083,0.9953051964863381,0.9520974813886479,0.9478595773022066,0.9351797370980568,0.9720317445717417,1.0,0.9663453525072666,0.9901523196139728,0.9710787021579305
2017-01-01 08:20:00,0.9899703197947826,0.9641084322893453,0.9980438060614583,0.9393835892179379,0.9447635298280334,0.9337791929881736,0.9727105497030486,1.0,0.9720242326622757,1.0,0.979541928290347
2017-01-01 08:25:00,0.9956738407003475,0.9715805493116976,0.9946714359016837,0.931673754448089,0.9514156040537283,0.9309286287676737,0.9698010249540286,1.0,0.9557770031401976,1.0,0.9911345584247576
2017-01-01 08:30:00,0.9812413836543474,0.9733020526253817,1.0,0.9450511995781345,0.9540394715314193,0.9338242056714738,0.974266918975086,1.0,0.95577239943474,1.0,0.9775794188297031
2017-01-01 08:35:00,0.9883088919094956,0.9546126952558306,1.0,0.9456302188459667,0.9507681689981707,0.9322288319582208,0.9780342172045455,1.0,0.9551907427281869,0.9903154264991587,0.9934656528875002
2017-01-01 08:40:00,0.9938597501315106,0.992819020531743,1.0,0.9369417250233852,0.9489902749174908,0.9306903056709666,0.9693314480896631,1.0,0.9576514023262455,1.0,0.9844989202782759
2017-01-01 08:45:00,0.9993828212639808,0.9699509948499448,1.0,0.9488079427696842,0.9515136897478315,0.9499582220886349,0.9835901605077845,1.0,0.9493948123511846,0.9989373077465719,1.0
2017-01-01 08:50:00,0.9876377835339507,0.9621406770213256,0.9936117928187219,0.9498848125239266,0.9474442527114318,0.9431742788736308,0.99231703226544,1.0,0.9538071526473024,0.9988456276008149,0.9897789252104282
2017-01-01 08:55:00,0.9865542493918187,0.9763724124147809,0.9960514775758086,0.9506626518322798,0.9509691260031464,0.9370158983171459,0.9833557818623009,1.0,0.950745786975586,0.993050794591678,0.9980060354421636
2017-01-01 09:00:00,0.9799181921061736,0.9478399738529335,0.994471216467929,0.9375394680019279,0.952294365499799,0.9495870641272929,0.9793174918258704,1.0,0.9527203149867096,0.9863056916824562,0.9749522021331236
2017-01-01 09:05:00,0.9823795087173988,0.9719139712661875,1.0,0.9463781942600882,0.9441872802419119,0.9336741706606944,0.9901862664468059,1.0,0.9459626762198908,0.9873744373739479,0.9824277280087407
2017-01-01 09:10:00,0.9847443151964865,0.9638428565684235,0.984750140994251,0.9517043551725015,0.937398109910877,0.9308123234405121,0.9724835019625993,1.0,0.9410108863781808,1.0,0.9979916798275662
2017-01-01 09:15:00,0.9847953140743143,0.9663422877423782,0.9998741123536378,0.9420064609325244,0.9441643293120867,0.9425669006721011,0.9783304727696225,1.0,0.9505096114229878,1.0,0.9778257157198735
2017-01-01 09:20:00,0.9934266817907688,0.9677665359986924,0.9916670851713645,0.941079326867828,0.940323282806875,0.9417710388279209,0.9848703450004411,1.0,0.9387599153906329,0.9950936842030796,0.9826212767136054
2017-01-01 09:25:00,0.986674818275612,0.9637539219938593,0.9912107756634287,0.9437642772249348,0.9573534700206789,0.9491015542156367,0.981195318767443,1.0,0.9343464705289056,1.0,0.9794524230108774
2017-01-01 09:30:00,0.9893218935040593,0.95141319438645,0.980627535480355,0.9499096897931196,0.950414728832303,0.939346831419501,0.9767457226482559,1.0,0.9329997292509089,0.9882017946838391,0.9807633027176597
2017-01-01 09:35:00,0.9944438262445737,0.9630993859128893,0.9960152792000498,0.9400446576488215,0.959617232942756,0.9349368606883206,0.9854418963146245,1.0,0.94594313504794,0.9909746702433953,0.9912096431153212
2017-01-01 09:40:00,0.9808572367857251,0.9644076571204518,1.0,0.9495263907834834,0.9588499701414541,0.9413036925094133,0.9784085101267206,1.0,0.931148298846366,0.9789894544164465,0.9882544205498469
2017-01-01 09:45:00,0.9886883134189688,0.9631225491839924,0.9912260494812402,0.9444441225304204,0.9584499428398822,0.9418205554776334,0.9849105497541738,1.0,0.936669316469592,0.9948393061713688,0.9830760190019628
2017-01-01 09:50:00,0.9982480070823818,0.970274929254523,0.9963391537942081,0.9396010210064608,0.9426075501164017,0.9471779541017422,0.9835731220968652,1.0,0.9341696089175212,0.9707317084307793,0.984638105176763
2017-01-01 09:55:00,0.9829542057238809,0.9620008937222712,0.9965033873747648,0.9435393907431331,0.9535794883933931,0.9443445779467615,0.9730241447392862,1.0,0.9378610364381629,0.9946644999405616,0.9753348429854212
2017-01-01 10:00:00,0.9868436584251468,0.9538972307992665,0.9996470685488187,0.9488075575801663,0.9545051727097541,0.950072417626117,0.975906528664623,1.0,0.937886476999765,0.9971202668020056,0.9766379367747378
2017-01-01 10:05:00,0.9821371939333241,0.9637049258457583,0.9920539485126113,0.9507484618147171,0.9571906014138772,0.9435682724601987,0.9858119266056597,1.0,0.9356601029200944,1.0,0.9935307269169836
2017-01-01 10:10:00,0.9897779697863929,0.9345875557079285,0.999301339180102,0.9427361142499165,0.9514484283716869,0.9412016106287048,0.9724176972774764,1.0,0.9426469976914655,0.9954070571406405,0.9807354673137108
2017-01-01 10:15:00,0.993440488099079,0.9607520766913155,0.9932719018303623,0.9432975189665534,0.9463562584992556,0.9463529432498275,0.9740873385582162,1.0,0.9417569150178141,0.9981928245119186,0.9855988896678188
2017-01-01 10:20:00,0.975440342939889,0.9672084378827428,0.9988054668065821,0.9502794723191049,0.9639821379936125,0.9420075222392538,0.9794038359621076,1.0,0.9268905438182249,1.0,0.9770837999163204
2017-01-01 10:25:00,0.9797082560023279,0.9681381963390462,0.9920314209142638,0.957658415620306,0.9621022814027952,0.9603740216351953,0.9795055757832396,1.0,0.9295837942092471,1.0,0.9728461937044256
2017-01-01 10:30:00,0.9778206316873792,0.9619375895676467,0.9897274279161407,0.9554508159602193,0.9595936453337798,0.9458342417792215,0.9729998833120781,1.0,0.9358813427844643,0.9956245506772458,0.9744571510318014
2017-01-01 10:35:00,0.9825779573775124,0.9736778455321891,0.9990299700994393,0.9467290800005007,0.9514310130599536,0.9586833410556868,0.9806256907644403,1.0,0.9325641401863919,0.9998034501758126,0.9851604793729253
2017-01-01 10:40:00,0.9785313560393003,0.9633912799193523,0.9916621903194879,0.9461905206099414,0.9507271730106723,0.9418238922196075,0.9795001992291859,1.0,0.9359317231423088,0.9946096238130135,0.990686043230342
2017-01-01 10:45:00,0.9779711871009947,0.969826302310928,0.9907725540591857,0.9569505136212834,0.9520222784383965,0.9438009983891882,0.9794002516189763,1.0,0.9265450137903234,1.0,0.9745959807365782
2017-01-01 10:50:00,0.9710040796043826,0.9560052190734949,0.9891478831786904,0.9545118268951203,0.9613869606227194,0.9517205809106976,0.9823539256183758,1.0,0.9378912854023962,0.9876652838508629,0.9820167879624779
2017-01-01 10:55:00,0.9811616851570402,0.9553939732492478,0.9935394426442645,0.9398629926269129,0.9607944852775528,0.9476167499979923,0.9795185964402741,1.0,0.9339143708529956,1.0,0.9732928477666422
2017-01-01 11:00:00,0.9810878642482737,0.968343592186488,0.9897348340846752,0.9451934826579921,0.9547266377165644,0.9430100245782345,0.9780017177131565,1.0,0.9286032215648475,1.0,0.9835033899088274
2017-01-01 11:05:00,0.9805282056879532,0.9451406785265477,0.9846351801635973,0.9536540790565524,0.9551022065116256,0.945078101365005,0.98185539579471,1.0,0.9235318897598596,0.9948077721423222,0.9791884088237347
2017-01-01 11:10:00,0.9769103922611487,0.971313561289929,0.984088496437679,0.9538776974992906,0.9500621086969903,0.9421470360196397,0.9729685434385346,1.0,0.9311027366814685,0.9844270540727147,0.9889222347170563
2017-01-01 11:15:00,0.9776689293989163,0.9560143129807358,0.9899631020221543,0.9503250639938415,0.9538369650927582,0.9486154106367763,0.9617082158677914,1.0,0.930942412306586,0.9951637632263182,0.9848697383898595
2017-01-01 11:20:00,0.9797346538182279,0.9568196343233487,0.9875223560205275,0.9537720828962429,0.9506982245974372,0.9404408464305658,0.9790125495271503,1.0,0.9299484170862249,0.9938714262474607,0.9862659696850578
2017-01-01 11:25:00,0.9796618624252834,0.9533645990619629,0.9932336013491426,0.9562077254058076,0.9554855855893176,0.9399585032045508,0.9652652862665136,1.0,0.9339949287967623,0.9942811156415918,0.9806685927973648
2017-01-01 11:30:00,0.9715917730536934,0.9572911121844504,0.9842341822240688,0.9512715749080206,0.9582542676921115,0.9382888232745683,0.9712122887550624,1.0,0.923749818411326,0.9991777401056898,0.9950948786829098
2017-01-01 11:35:00,0.9842855414602351,0.9616074328884296,0.9887176988094167,0.9527965128245769,0.9536672592529093,0.9474623938719381,0.987784515507937,1.0,0.9281772739891833,0.9934096915806481,0.9795462273057471
2017-01-01 11:40:00,0.9741344093747829,0.966549105787491,0.9760492921048086,0.9485574010965335,0.9529194988888866,0.9389274440444844,0.9751175287032576,1.0,0.9249405384647568,0.9970652787644398,0.9761183776653022
2017-01-01 11:45:00,0.9755507132640737,0.9667665256814241,0.9827341339981833,0.9535651878955496,0.9622150928024064,0.9399482282209473,0.9742652680792823,1.0,0.9299217771801715,0.9986581070747812,0.9831828433196973
2017-01-01 11:50:00,0.9820937024221543,0.9581411014939496,0.9899150105473712,0.9524455704292635,0.9643138625129024,0.9467375546543371,0.9804847019016918,1.0,0.9286834770418997,0.9941933894501849,0.9782876758696253
2017-01-01 11:55:00,0.961629658607778,0.9648891800301047,0.9822498391483893,0.9497537057649301,0.9617553967706939,0.9365050763841464,0.9706574558710535,1.0,0.9202398173790656,1.0,0.9845122402068982
2017-01-01 12:00:00,0.9783142907518573,0.9623894297696318,0.9858997158523141,0.9410495582300413,0.9630157060919801,0.937475020373584,0.9763851707650965,1.0,0.9284833977534633,0.9967356598894968,0.9801425589997456
2017-01-01 12:05:00,0.9663730638095624,0.9542552180945727,0.9836086759938713,0.95727369739163,0.9439178255577005,0.9410120995651943,0.970055003447022,1.0,0.9234485321373622,0.9899209271528034,0.9727675292830459
2017-01-01 12:10:00,0.9672545433214094,0.9452107381842916,0.9956839824230922,0.951729312799708,0.9537033982529032,0.9385304608485827,0.9683926419614612,1.0,0.9192631863736814,1.0,0.9858023368275346
2017-01-01 12:15:00,0.9670617225228644,0.9755556190187681,0.9853747674001331,0.9477521799898987,0.9356718606013903,0.941606956408743,0.9683604032842777,1.0,0.9117591509966485,0.9826768259246482,0.9785775242885597
2017-01-01 12:20:00,0.9722878811918713,0.9539632403178702,0.9858233817376703,0.9536759610662464,0.9477091404124757,0.93822735439671,0.9754753755183416,1.0,0.9254048153113235,0.9925375807434027,0.977847115235785
2017-01-01 12:25:00,0.969709869196877,0.9532689567655155,0.9854094823029765,0.9588085124259164,0.9533518809599393,0.9333196453111458,0.968865812867195,1.0,0.921815372495365,0.9944224449221362,0.9892196857795074
2017-01-01 12:30:00,0.9715223327159965,0.9553510983834569,0.9780351719809512,0.9595423320867178,0.9474976166920983,0.9272875166796096,0.9657701283246635,1.0,0.9199257972503526,0.997797179788083,0.978940684214827
2017-01-01 12:35:00,0.9636945111659838,0.9506790906898305,0.9761379738958024,0.9539745736949329,0.9475371778572609,0.9350231777093597,0.9609670577762327,1.0,0.9170340889177975,0.9964883250416253,0.9682540255609193
2017-01-01 12:40:00,0.9590744140920502,0.9631261354647088,0.9898863275865155,0.9404820730918038,0.9396135129488468,0.93610984955537,0.9626358869311624,1.0,0.9274957364340436,0.9941297310858013,0.9910606258218698
2017-01-01 12:45:00,0.9695680362960708,0.9515840628964272,0.9852187966674869,0.9352492737217578,0.9503728964334451,0.934245068493357,0.9699775443874091,1.0,0.9231642515170658,0.9902101668541875,0.9833572917863824
2017-01-01 12:50:00,0.972126464143986,0.9432463121587815,0.9843997611462015,0.9516614957858497,0.9463778904320929,0.9301189797765017,0.9672213185734337,1.0,0.9286283365953769,1.0,0.9807352816151147
2017-01-01 12:55:00,0.971552511458252,0.9385638778149988,0.9823705327768968,0.9395325684363692,0.9397543832633026,0.927943144290778,0.9665383856054387,1.0,0.9224391921764618,1.0,0.9750245453587381
2017-01-01 13:00:00,0.9808007042020888,0.9676089402746084,0.985120033446245,0.9443148999120159,0.9426989932424306,0.9316527300430564,0.9574787703386952,1.0,0.921421072597709,1.0,0.9796546030956272
2017-01-01 13:05:00,0.9808481488126628,0.9477340064721647,0.9759102294587138,0.9555585319660262,0.9465014752118203,0.9314134352654421,0.972418120203509,1.0,0.931243042117525,0.9931387097217875,0.9815787218464529
