,"('1', 'depthN')","('2', 'depthN')","('3', 'depthN')","('4', 'depthN')","('6', 'depthN')","('7', 'depthN')","('8', 'depthN')","('10', 'depthN')","('11', 'depthN')"
2014-07-05 12:21:53,0.005092097866316344,0.05507621280695321,0.000408379119148171,0.009343468486415738,0.02881234673218757,0.06648704943631226,0.2718362568600563,0.020865458060808445,0.2502585833352069
2014-07-05 12:22:57,0.005864903271948369,0.05875417462845755,0.00046949810193908754,0.009954392046540628,0.0325173235512681,0.07242814904072056,0.2819763077645514,0.023974159691807453,0.2640968287943146
2014-07-05 12:24:13,0.006849041726453886,0.06284824325450541,0.0005475781291694013,0.010739293095068176,0.0372877221935643,0.07919850388905311,0.2921254687297079,0.027945806437502455,0.2795214337571928
2014-07-05 12:25:28,0.007883927843509348,0.06656174836851245,0.0006299724996039231,0.011572215629009452,0.04233931229564386,0.08548014518601466,0.3003138957516156,0.03213432620023898,0.2936945018371325
2014-07-05 12:26:38,0.008881066186388422,0.06952790355875715,0.0007096455806797923,0.012385388889127467,0.04721101413763367,0.09084518198049002,0.30635365020505134,0.036178283979071656,0.3057466701551247
2014-07-05 12:27:45,0.00989810150378826,0.07235348109124091,0.0007911989149751112,0.013223748342404817,0.05220187757550634,0.09569855619791989,0.31112836494304313,0.04030954099978748,0.316727898465353
2014-07-05 12:28:50,0.010901977555621122,0.07485638890843045,0.000871984678259318,0.014061532842067093,0.0571446557388348,0.09995817677153888,0.3147423550469014,0.04439835230127189,0.3264906600162689
2014-07-05 12:29:55,0.011950477109361219,0.07720477712499188,0.0009566807762528593,0.014944661478347507,0.062306853158054815,0.10391185515964071,0.3175947897282795,0.04867657067033776,0.3357134541825202
2014-07-05 12:30:58,0.012980101557783327,0.07985938397674745,0.0010400855711860477,0.01582207908352133,0.067369618952275,0.1073758918222866,0.3196178636440362,0.05288146282732284,0.3440187989175779
2014-07-05 12:32:01,0.01404371525066589,0.0821291021380678,0.0011265694786122692,0.01673744406085686,0.07258720885293587,0.11059630946285491,0.3211102617966675,0.05722800550835251,0.3518297100713185
2014-07-05 12:33:02,0.015096478874984727,0.0840339676988867,0.001212502165242436,0.017654098687704418,0.07773121109501499,0.11347501001645241,0.32208879115142947,0.06153663191856928,0.3588918967528984
2014-07-05 12:34:03,0.01616376342607842,0.08581060015744246,0.0012999084798677365,0.018594843521900162,0.08291256605566406,0.11625476619900629,0.3230132082353533,0.06591086207750328,0.3656816763974144
2014-07-05 12:35:13,0.017479790422439752,0.08785312165646582,0.0014079089609637988,0.01977425729186582,0.08919667009522361,0.12020634255126743,0.3264199723741873,0.07130433930364627,0.3746884476894524
2014-07-05 12:36:23,0.01888987045440676,0.0892960797502013,0.001523727109017897,0.021062781948368026,0.09582662270210808,0.12566295866553043,0.33551276666247987,0.07708230255442394,0.38597045288846166
2014-07-05 12:37:31,0.020440854940483838,0.09207856386301973,0.0016509514734803048,0.02250191127502983,0.1030314664486284,0.13286725737241123,0.35147603177178177,0.08342534092606493,0.40014698304715984
2014-07-05 12:38:38,0.02211588118165037,0.0954094296551137,0.0017882245683365663,0.02407543554382914,0.11083042824180246,0.1415310688213098,0.3729828929450473,0.09025655480282413,0.41673756866308626
2014-07-05 12:39:43,0.02392419369739457,0.0991296868400576,0.0019363711301505736,0.025789575083986466,0.11937478625813748,0.15124166524639857,0.3979014673892344,0.09761087892781417,0.4351499836613194
2014-07-05 12:40:46,0.02585912901798469,0.10341407675202456,0.002094922838136515,0.027635455377093374,0.1286181811883123,0.1616107510580425,0.42452048431833367,0.10545046738286057,0.45483728443553706
2014-07-05 12:41:48,0.027920700663446145,0.1078461960424283,0.0022640239234557828,0.029611732244063514,0.13861885390508888,0.17231414212192087,0.45130116507477314,0.11376465449397705,0.47536432662730516
2014-07-05 12:42:57,0.030476426904018507,0.11310434631007477,0.002474001087091868,0.03207256496453328,0.15125241750381557,0.18480049006376237,0.48151013772075413,0.12401346290124125,0.4997198345027226
2014-07-05 12:44:05,0.03321518084601886,0.11847259321251699,0.002699586519775879,0.0347196884624508,0.16500517449061397,0.19708269979800416,0.509893755654574,0.13492393405135528,0.5242401197154152
2014-07-05 12:45:12,0.03607993364598256,0.12371751780947135,0.0029363096312452113,0.03750414001689609,0.17955103060518302,0.2087177802597711,0.5354449920741204,0.14625610531476368,0.5481212602365211
2014-07-05 12:46:16,0.03907433103168144,0.12851276048930213,0.003184595690413985,0.04043010857480341,0.19488575708457007,0.21971270723603525,0.5583361051384274,0.15801385613477348,0.5713166147253506
2014-07-05 12:47:19,0.04220486236221639,0.1334408149481508,0.0034452206526392757,0.043506523459580254,0.2109278688809288,0.23007096497219706,0.5787530542183197,0.17020906356535206,0.5938667249997996
2014-07-05 12:48:21,0.045438728537116384,0.13818456469445778,0.003715740244994629,0.04670700055925807,0.22751041003239206,0.2396446782020183,0.5966384468250683,0.1827160046172794,0.6154530486686809
2014-07-05 12:49:22,0.04881341041665359,0.14277069721318225,0.00399954794448255,0.050070257245722366,0.2447928378576037,0.24855756483153746,0.6122999706406955,0.1956730911218344,0.6363180758344398
2014-07-05 12:50:30,0.05275504770954544,0.14879947408491412,0.004333184927077426,0.054038404024513285,0.26498889675844783,0.25778645915643833,0.627185766148925,0.21069280008540364,0.6587782224307921
2014-07-05 12:51:37,0.056801863538294334,0.1551669367019481,0.004678611219976087,0.05815859891399868,0.2856970429463086,0.2662740352065913,0.6396341612533667,0.22599972756105058,0.6801088634809056
2014-07-05 12:52:43,0.06096966365488545,0.1604820669142063,0.0050372231149133275,0.062446796023791905,0.3067810835255938,0.27406507663475554,0.6501347375737515,0.2416376528709145,0.7004339734203963
2014-07-05 12:53:47,0.0652088163052835,0.16531326188478193,0.005404914075215516,0.06686232237461573,0.3280072403615848,0.28110052532585916,0.6587150438262136,0.2574156788168278,0.7195527576038798
2014-07-05 12:54:51,0.06952274121409531,0.16975874084235953,0.005782270190773918,0.0714113641467691,0.34938051258854697,0.2874348150941697,0.6655522682852915,0.2733389052035309,0.737560790334445
2014-07-05 12:55:54,0.0739087420267609,0.1719912456309372,0.006169127252920828,0.07609465284984504,0.37056267883985816,0.29308678923756837,0.6705926249404935,0.28938571490363285,0.7545635018802344
2014-07-05 12:56:56,0.0783668330576657,0.1747433021523284,0.0065654723236417785,0.08091206700506214,0.39172207268630266,0.2982863975986361,0.6749363406900015,0.3055350149412225,0.7707415777671742
2014-07-05 12:57:58,0.0828736752579762,0.1775418965808658,0.006969960156434054,0.08585036940638507,0.41270746466978964,0.3030476298940044,0.6792851953123274,0.32172324419938914,0.7860541695187597
2014-07-05 12:59:06,0.08800159626389578,0.18046729356481933,0.0074352078808134145,0.09155655398526531,0.4361056298056569,0.3079038895748738,0.6840742740173655,0.33998367389624085,0.8022961734770067
2014-07-05 13:00:13,0.09317626421041186,0.1833322541623365,0.007910210240669256,0.09741238206216854,0.45922814392603173,0.31225103318593267,0.6885750656639849,0.35824214085645567,0.8175470189134856
2014-07-05 13:01:20,0.09842087838042624,0.18802075830230386,0.008394709857718575,0.10340747550587166,0.4820545295782787,0.31624579149567755,0.6929353593966654,0.3764873328411542,0.8323493318841608
2014-07-05 13:02:26,0.10368854191142018,0.1912738188739121,0.008887675615690014,0.10952927556201267,0.5045137636061151,0.31996002656545575,0.6973017905413752,0.3945903134155928,0.8461768433666754
2014-07-05 13:03:32,0.10901857077457691,0.19410944897314208,0.009392882676315654,0.11582788302337554,0.5268040214910725,0.3233987332703087,0.7015863033331764,0.41272001987537565,0.8593070600069116
2014-07-05 13:04:36,0.11433354908994961,0.1966226469315467,0.009903434648565527,0.12221955239855659,0.5486334573328997,0.3265110552388355,0.7056022774264146,0.4306925690223019,0.8708345409595306
2014-07-05 13:05:40,0.11965002248653395,0.19660130943641468,0.010423144434728382,0.12875197750903233,0.5701481178487458,0.32936468921054024,0.7093569001371128,0.44861121493220635,0.8817738714353232
2014-07-05 13:06:44,0.1250074369454697,0.19685385401550787,0.010955478477975164,0.1354716159970324,0.591475030936532,0.33216041064431834,0.7132280315102826,0.4664356500256628,0.892148615659138
2014-07-05 13:07:48,0.130404865814445,0.19760204625501426,0.011499732983210014,0.14236381069700527,0.6126127443092925,0.33485568716057257,0.7172144443892063,0.484346118827658,0.9014962908219484
2014-07-05 13:08:52,0.13582288697835693,0.1984495064772115,0.012054724145953051,0.14941276302704576,0.6335149791931969,0.3374034147561764,0.7211638716559907,0.5022507123659471,0.910102794179642
2014-07-05 13:09:55,0.14125701605799817,0.19935649124588817,0.01262057058877785,0.15662900830538917,0.6541881744585728,0.3397757667414605,0.724934411059584,0.5201158249517213,0.9180071107279022
2014-07-05 13:10:57,0.14667065630784448,0.2026588528893728,0.013194618688132612,0.1639971829216055,0.6745125869899513,0.34220218723476414,0.728593865255616,0.5378872575026571,0.9252316254522599
2014-07-05 13:12:00,0.15210191975433263,0.20506147318527443,0.01378092795110646,0.17155024195543989,0.6946007752455814,0.3446825782695604,0.7325220955844021,0.5555403354967796,0.9321289763610547
2014-07-05 13:13:02,0.15752951029554502,0.20716537960378498,0.014376833925990755,0.17925505928320373,0.7143987522973902,0.3471063819044752,0.7366057522840714,0.5729730686633271,0.9388397144158924
2014-07-05 13:14:03,0.16292789969564098,0.2091266994963265,0.014979789752726676,0.18707045006858253,0.7338451572188536,0.34941001258120463,0.7406528201270213,0.5900955431576852,0.9451594129611466
2014-07-05 13:15:11,0.1689543748987954,0.21091604617533619,0.015665459512858082,0.19591832463893422,0.7552836075436757,0.3517997774384234,0.7449734373945289,0.6088786604932748,0.9524268962697269
2014-07-05 13:16:12,0.174470259159773,0.2101548759568656,0.016297517731486043,0.20404342113985277,0.7744733407390328,0.3537849396273135,0.748894017977259,0.6254394965602624,0.9592123301185622
2014-07-05 13:17:13,0.18002759741405783,0.21073973781458724,0.016944936488590336,0.21232871625862,0.7935439882566846,0.3558595537450716,0.7530774271940306,0.6417994993049368,0.9662937583280489
2014-07-05 13:18:15,0.18561445439868393,0.2115144889023176,0.01760795298554347,0.2207664439136281,0.8124988519276171,0.3579379272596931,0.7573893033102888,0.6579218236572957,0.9736021492008196
2014-07-05 13:19:16,0.19122317765679583,0.2123584878812897,0.018286683272933597,0.22935373153642885,0.8313361299449156,0.3599572553796303,0.7616447889636899,0.6737905156259036,0.9810579014352836
2014-07-05 13:20:17,0.19685346611716903,0.21347153980091155,0.01898120605238765,0.23809010708703898,0.8501208135859682,0.3619695851083906,0.7657106326412615,0.6893908296989754,0.9886492890037832
2014-07-05 13:21:18,0.20253784385444396,0.21514820071062868,0.019693236989927934,0.24699238453232708,0.868934378477187,0.3642882755810223,0.7698470438642211,0.7045383542432794,0.9966581404567759
2014-07-05 13:22:19,0.2082573843720464,0.21655288801499328,0.02042364795259525,0.2561361866139529,0.887563516466765,0.36664927302296446,0.7742215985391308,0.7189309947668351,1.0049149639025523
2014-07-05 13:23:21,0.21400704373505122,0.2179304165937911,0.02117265402224912,0.2655094474026062,0.9061087058005849,0.36897194116973425,0.7786900640283204,0.7330942374773388,1.0133593135656982
2014-07-05 13:24:22,0.21978001896851795,0.21928259076293782,0.02194043471375682,0.27503316271876344,0.924589245883997,0.37119935112667124,0.7830699015946954,0.7472802534001177,1.0219182913247913
2014-07-05 13:25:24,0.22558251479266156,0.2201720193315976,0.02272747553227075,0.28467748952800165,0.9427148451638825,0.37321581403146475,0.787716048624117,0.7614179404340522,1.0317207559912889
2014-07-05 13:26:26,0.2314524843532968,0.22080796424719648,0.023536273716528895,0.2944521420211279,0.960306217634881,0.37513178726845486,0.7927521842315158,0.7749770548747941,1.0441544796738955
2014-07-05 13:27:27,0.23735926141105812,0.22178467596382756,0.02436727968762125,0.30435627892703254,0.9782371884684417,0.37712916399797447,0.7978162475379585,0.7883109692099112,1.056435892068036
2014-07-05 13:28:29,0.24329561561828988,0.22283127335972858,0.025220517810219056,0.3143851165232818,0.9963788856368636,0.37912735267660413,0.8028256736654339,0.8016412501475881,1.0687549580264224
2014-07-05 13:29:31,0.24925415874496276,0.22389907883578486,0.02609606161326964,0.3245333484916623,1.0146690396800435,0.3810643035434445,0.8076210815104482,0.8149977426322295,1.0810894745274133
2014-07-05 13:30:34,0.255157444793226,0.22671788605459675,0.026994644552527855,0.33479942501880533,1.0329748567405987,0.38291481990601517,0.8115294829759607,0.828484385660484,1.0928386363911722
2014-07-05 13:31:36,0.2609669406023964,0.2302088774592574,0.027918773251815715,0.3451803340506988,1.0513896005388408,0.384868810148825,0.815393033039099,0.8423869567825428,1.1041141749388608
2014-07-05 13:32:39,0.26681810479037915,0.23287612961239995,0.028870889767759964,0.3557026991973164,1.070001915042369,0.3868945788078128,0.8195579967810522,0.8564739462494397,1.115706673196586
2014-07-05 13:33:42,0.27273768277670807,0.23533144737903064,0.02985644962035526,0.3664081431732215,1.088885375519609,0.38891881172197956,0.8238403936962377,0.870747059980115,1.1275133054244186
2014-07-05 13:34:46,0.278720286925369,0.23764618255529324,0.030876301476463232,0.3773047396338377,1.1080274824749416,0.3908859503593214,0.8280538015587471,0.8851928037504502,1.139457139951356
2014-07-05 13:35:51,0.28476029784141077,0.2400042422021043,0.03193173786021038,0.38840854561075344,1.1269802302720757,0.3929516556690607,0.8288488346201427,0.8995524674735179,1.153292497909396
2014-07-05 13:36:56,0.2908868323005547,0.24230779295929852,0.03302632274793638,0.39975058965366106,1.1462803849626861,0.3952706952095569,0.8300757251603598,0.9137727071123714,1.1679081272597265
2014-07-05 13:38:02,0.2970945787579076,0.24455341224183091,0.0341609463317224,0.411309242040675,1.166100096750966,0.3976898938107508,0.8317563315432002,0.9281596553784537,1.182775050719675
2014-07-05 13:39:09,0.30337199124877845,0.24673332426696087,0.03533603802893459,0.423074454632864,1.1862412867481924,0.4000955347170825,0.8341211756267203,0.9427530952485159,1.197845570056134
2014-07-05 13:40:16,0.3098367833094222,0.24766778514414778,0.0365518664131981,0.4350254081201406,1.2064363584578668,0.4023706963001459,0.8390872738230337,0.9583952194344809,1.211965981055884
2014-07-05 13:41:23,0.3170825552115639,0.2464674864756755,0.037810342749279566,0.4465423953055766,1.2254043422793295,0.4047393228687989,0.847476179768951,0.9792052131361182,1.2221952357309953
2014-07-05 13:42:24,0.32365140521460806,0.24680168749865988,0.038965969115024035,0.4566864867945621,1.2428198601972413,0.4070842451165952,0.8547939263710658,0.9982458352412137,1.2322993243019669
2014-07-05 13:43:25,0.33032428619234516,0.24740268817591426,0.04015605600167714,0.4669513094052754,1.2606950098505632,0.4095095959136541,0.8620529517030202,1.0175076380273935,1.242824413999879
2014-07-05 13:44:27,0.3370928116970522,0.24816263462756255,0.04138062464891324,0.477360724677661,1.2790995337944633,0.41191744639511274,0.867507199835508,1.036928312406146,1.253610837570186
2014-07-05 13:45:28,0.34370125948306207,0.24902123491563305,0.042640857554681846,0.48793474482250765,1.2962477142703093,0.41435125367148723,0.8728770006165898,1.0557509350717513,1.26696647678967
2014-07-05 13:46:31,0.34985059885652303,0.2500204080941504,0.043942306906644205,0.4989700985023099,1.3146732109281056,0.41715500285132745,0.8776059538640342,1.072247248673572,1.285051478474246
2014-07-05 13:47:33,0.35608330647501135,0.2512168528450024,0.04528564652703916,0.510299494908597,1.3352046727595872,0.420121947900996,0.8817385039820688,1.0885440669616835,1.30311470994387
2014-07-05 13:48:36,0.36239305592130666,0.2525395062824551,0.04667103630774444,0.5218165123342156,1.3568610179622171,0.42309401100369814,0.8868723291448648,1.1049929684182762,1.3213824341100018
2014-07-05 13:49:40,0.36880167819181775,0.2539444382878363,0.04809903854536736,0.5335000614016412,1.3792857198985367,0.4259731435889703,0.8913509487030876,1.1216419091740994,1.3398148401132843
2014-07-05 13:50:43,0.3753769663522516,0.25825622040203094,0.04957057902803919,0.5454525327570869,1.4041233886474078,0.42862700366984563,0.8953692958777298,1.13729446191551,1.3539193791253292
2014-07-05 13:51:48,0.38212892084032524,0.2625279045544497,0.0510915444095372,0.5579983765323748,1.4330669137680059,0.4314551031271713,0.8992595189877366,1.1535601038471601,1.3662693080987083
2014-07-05 13:52:53,0.38901835384084293,0.26614587287418534,0.05266326278771352,0.570824800523212,1.4614540837615069,0.4344247739575062,0.9037238548707662,1.170439713112918,1.3794837337026042
2014-07-05 13:53:58,0.39603521304636696,0.26956066694138486,0.05428616524442159,0.5838480193699943,1.4896283712943332,0.4373808419285665,0.9084241249043038,1.1875803838002261,1.3931130871918165
2014-07-05 13:55:12,0.40403057628706357,0.27312520286947783,0.05617367676067539,0.5987138158643697,1.5209581721387728,0.4405851779455135,0.9132069265171066,1.2070793140705083,1.4087504302038678
2014-07-05 13:56:18,0.4107184177860641,0.2755554765485271,0.05790867254588332,0.6121629033249214,1.5427673073239174,0.44374316715143414,0.916867962971161,1.224479185169422,1.4232784841502273
2014-07-05 13:57:25,0.4175526611307575,0.2783201918924406,0.05969998089884555,0.6258300194893722,1.5673982603093122,0.4470666116166365,0.9208645846340374,1.2421377810088328,1.438359944120745
2014-07-05 13:58:32,0.42451745966192855,0.2810952666479846,0.0615484832606856,0.6396881348975747,1.593255366184822,0.4503779292064813,0.925530053611511,1.2600230163130166,1.4538449859366078
2014-07-05 13:59:40,0.4316000677489962,0.28382879933973215,0.06345477168851157,0.6537245114730842,1.6194744974462774,0.453553213339542,0.9292638608558712,1.2781066926946243,1.4695954044781319
2014-07-05 14:00:47,0.4388469877761162,0.2859629830704244,0.06542118838551528,0.66793693080087,1.6490980438316178,0.4565002691846277,0.9339281404169039,1.2964326863469005,1.4855035301942094
2014-07-05 14:01:56,0.44628901068675647,0.28814988252982304,0.06744989110139143,0.6823450980374095,1.68143857604164,0.4596494923038916,0.9400270688482768,1.3151071970263288,1.501994127174799
2014-07-05 14:03:05,0.4538726933193108,0.29051612314288144,0.06954182520955107,0.6969415190022845,1.7138741833649207,0.46289841702034135,0.9473911470720536,1.334039690613905,1.518974314258182
2014-07-05 14:04:14,0.461578290961533,0.29293666898523785,0.07169628385762988,0.7117094226945343,1.746410289392756,0.4660698680317315,0.9554806775616018,1.3531768793882102,1.5362542643198105
2014-07-05 14:05:23,0.46939326870659603,0.29519178681025793,0.0739127406690534,0.7266275669618001,1.779613492685905,0.46914331708325024,0.9638554641576079,1.3727561876627783,1.5551839291283898
2014-07-05 14:06:24,0.4763812180200012,0.2971361237056248,0.07591150943960168,0.7396544150413384,1.811007308770217,0.472369916653819,0.9722369223643652,1.3901837332032154,1.577133167956607
2014-07-05 14:07:25,0.48351653591607263,0.2994345885800217,0.07796572458954121,0.7527541372108195,1.8426677176227004,0.4759543951199225,0.9821314687532993,1.4072949016524539,1.5992446794117179
2014-07-05 14:08:27,0.49078073323229265,0.3018731848347041,0.08007265181360791,0.7659852037937076,1.874595931913121,0.4796528487079533,0.9931301681438469,1.4245610889053892,1.6217077891763902
2014-07-05 14:09:28,0.498153149601662,0.3043797646600516,0.08223074574974652,0.7793393052664166,1.9067824330676504,0.48327922364082754,1.0046541088555867,1.442021032662966,1.6443963580531848
2014-07-05 14:10:30,0.5059021531392844,0.3073913868814938,0.08443611603708526,0.7928315585555703,1.9367154154100517,0.48681929269795554,1.0162746382021735,1.4596959275569803,1.6668974789130098
2014-07-05 14:11:32,0.5143318755475936,0.3109659468072369,0.08667812388674302,0.8065169336953866,1.9625229385755119,0.4910479195259413,1.0292876600045582,1.477962972070086,1.6898347979030222
2014-07-05 14:12:34,0.5229507113148291,0.3145324963679009,0.08897415270229225,0.8203734389957917,1.9887502756330333,0.49576734786589477,1.0440485733578375,1.4966804879127,1.7137534133569075
2014-07-05 14:13:36,0.5317345461171546,0.3181654319870593,0.09132615206199685,0.8343837640946526,2.0153891622746083,0.5006316112328735,1.059911343345916,1.51572000052251,1.7383254998451028
2014-07-05 14:14:38,0.5406522778251508,0.32180211633359745,0.09373127438556317,0.8485196444860965,2.042405167594592,0.505379620253078,1.0761166732661067,1.5349985316139745,1.7632697172669345
2014-07-05 14:15:40,0.5492998256266214,0.32314371037536443,0.09619547138535489,0.8626733169507745,2.073458038995642,0.5102041043755382,1.096434521038947,1.5555621706732108,1.7909038127736583
2014-07-05 14:16:42,0.5577750643885048,0.32492255295412265,0.09874221893271035,0.8766381476731566,2.107744610105737,0.5158090926244334,1.120166940135586,1.5768094290696093,1.8214847997429962
2014-07-05 14:17:44,0.5664416389413203,0.3274520274364394,0.10134913581006375,0.890665712598117,2.1426049081786394,0.52170867792431,1.1443609331623097,1.598122595290758,1.8526935558406028
2014-07-05 14:18:45,0.5752655634807233,0.33026532638049927,0.10400982024994548,0.9048055915623158,2.1780538884052927,0.5275652108037419,1.1685720072166794,1.619668652954815,1.8843507822308527
2014-07-05 14:19:47,0.584210112634312,0.3332376961340708,0.10672004712650206,0.9190377168416493,2.214008379633638,0.5331365778842001,1.1922253747367406,1.641403948846512,1.916187616648157
2014-07-05 14:20:48,0.593824589975102,0.3362258429644745,0.10947322405274923,0.9333627892574959,2.249466247384717,0.5384441845666904,1.2147164959263312,1.6636009717423526,1.9477704838691001
2014-07-05 14:21:50,0.6039399030990651,0.3395841234632473,0.11229546793673564,0.9477391670189772,2.2850789833622875,0.5442700968220432,1.2376658494683612,1.6864206350059687,1.9800786507531798
2014-07-05 14:22:51,0.6142129545377564,0.343169090373716,0.1151869344534126,0.9622006302703708,2.3211828433834354,0.5502640410626608,1.2611463783375423,1.7095433833389824,2.013000292872361
2014-07-05 14:24:00,0.6260921694361982,0.3473955946992614,0.11857590710269472,0.9787923506686176,2.3629203515576114,0.5569120911004997,1.2879245731094815,1.736176896674049,2.050923779469562
2014-07-05 14:25:09,0.6380916679928831,0.3522846216494765,0.12204271564376767,0.9954027758732971,2.405153501302741,0.5631493700229526,1.313570767569003,1.7627378193753254,2.0886820347493757
2014-07-05 14:26:17,0.6506426999466739,0.3628314476985831,0.12551737019790904,1.0124962771846344,2.4509927938196197,0.5700316833825306,1.3341909992173755,1.787555055751879,2.1253864796438515
2014-07-05 14:27:24,0.6633783095666392,0.37088967745596535,0.129079808921514,1.029845414528486,2.497818502452203,0.5771196862876695,1.3561748875931434,1.812980630664766,2.1629914402133954
2014-07-05 14:28:32,0.6762729966671988,0.3784366578633822,0.1327370761639841,1.047331608878561,2.545104801539428,0.583957140135821,1.3786029898402807,1.8386810255359405,2.200963075807624
2014-07-05 14:29:39,0.6892855329157017,0.385593412488167,0.1364817671333579,1.0648523164139045,2.592770685092994,0.5902968670718198,1.4008706919595117,1.8645264119867964,2.2389670912085764
2014-07-05 14:30:46,0.7025546769301382,0.3874506726117771,0.14028320411185335,1.0824544484397776,2.638597913786864,0.5958067902792258,1.4223132302416233,1.8927470508705104,2.2731655259235586
2014-07-05 14:31:52,0.7162122955247605,0.3902354205556453,0.14401682907450708,1.099817511944861,2.683470104507768,0.6018875156312729,1.4447216913894936,1.9239976995131887,2.306559120874706
2014-07-05 14:32:59,0.7300767318315065,0.3938922467419613,0.1477513519194908,1.1172135601044526,2.7288647617849326,0.6083334777324436,1.4683200158903467,1.9557035629592794,2.3413193596719135
2014-07-05 14:34:04,0.7440889378776889,0.3978282881718655,0.15151069976542547,1.1347194673542242,2.7746986587762796,0.6146359570548283,1.492356917258208,1.987489113949847,2.3768071283573744
2014-07-05 14:35:10,0.7581856930654811,0.40251312647456505,0.1552979578010547,1.1523216936629321,2.821201620013757,0.6205356711991219,1.5162612468159764,2.0189523756655623,2.41361791362802
2014-07-05 14:36:15,0.7731602374380415,0.41515138256588513,0.1592656800152829,1.1712833561375002,2.8750172858941014,0.6357844020768393,1.5521399344315228,2.0504513912152067,2.4707165192378016
2014-07-05 14:37:20,0.7903608479806115,0.42935065004770834,0.16348659564979168,1.1923548260157097,2.9337575545772605,0.6641699918808992,1.6083064642860658,2.0850074254372233,2.541941053727423
2014-07-05 14:38:24,0.8093930179298401,0.4453802917538191,0.16789840584692506,1.214921288198619,2.996807806795079,0.6978426307708772,1.6752572718367635,2.1226533804488974,2.6230917675641496
2014-07-05 14:39:27,0.8298437733669672,0.46217915225360967,0.17245799019497304,1.2385741434844644,3.0626902944403196,0.7286954937394866,1.747715319774887,2.1627018373356885,2.7100753598272074
2014-07-05 14:40:30,0.8518353887491605,0.47636109058922027,0.17714481335952048,1.2634286510822168,3.129158904404024,0.7620298459180459,1.8246419603935162,2.204856155694004,2.8025883585543054
2014-07-05 14:41:31,0.878494713115143,0.4947192564848929,0.1820578759163623,1.2922443792774194,3.1985294452487016,0.8250261630403002,1.9225979674332407,2.2550794895153503,2.9217350447942194
2014-07-05 14:42:32,0.9092644495307283,0.5188817531283556,0.18726894567435143,1.3244042162073018,3.2700823863717616,0.9034747868748714,2.035565343237044,2.313066364762037,3.0616695270358223
2014-07-05 14:43:38,0.9475008149034978,0.5491841094777581,0.1934612675245339,1.36338686065053,3.3506519493339226,0.9961783779417843,2.168699020262692,2.3843230803278384,3.2312892727956743
2014-07-05 14:44:43,0.9884108973334658,0.580348323661253,0.1999274159188577,1.4044062644117195,3.429271537862302,1.0866349169525429,2.300750107824153,2.459298314294556,3.405013000198409
2014-07-05 14:45:47,1.0325147582355403,0.6158680457236398,0.20677600346410432,1.4475893441180392,3.504752780719458,1.1797275081667766,2.437732248107703,2.5406067081579082,3.5871680061839575
2014-07-05 14:46:49,1.0836307307713486,0.6602302624355992,0.2144984793012925,1.4963280352384254,3.583453986596801,1.295893959818354,2.589840850300509,2.6346740632283003,3.7998827403058115
