,ISD001,ISD002,ISD003,ISD004,ISD005,ISD006,ISD007,ISD008,ISD009,ISD010,ISD011
2017-01-01 03:50:00,1.0,0.9963058757454888,1.0,1.0,0.9455994841318885,0.9360617908784375,0.9531208108544958,1.0,1.0,1.0,1.0
2017-01-01 03:55:00,1.0,0.9951897543575484,1.0,1.0,0.943444558365606,0.9349606833188016,0.9528139844874136,1.0,1.0,1.0,1.0
2017-01-01 04:00:00,1.0,0.9941055917444984,1.0,1.0,0.9414979476999022,0.9339566721666718,0.9525693599304439,1.0,1.0,1.0,1.0
2017-01-01 04:05:00,1.0,0.9930647162881097,1.0,1.0,0.9397530859861568,0.9330481202337569,0.952380076401337,1.0,1.0,1.0,1.0
2017-01-01 04:10:00,1.0,0.9920775907380424,1.0,1.0,0.9382032434921561,0.9322326416806203,0.9522419555166995,1.0,1.0,1.0,1.0
2017-01-01 04:15:00,1.0,0.9911394017080826,1.0,1.0,0.9368368999666432,0.9315084082288415,0.9521540397148364,1.0,1.0,1.0,1.0
2017-01-01 04:20:00,1.0,0.9902450317637498,1.0,1.0,0.9356414611510393,0.9308720083067985,0.9521162365948812,1.0,1.0,1.0,1.0
2017-01-01 04:25:00,1.0,0.9893907599703958,1.0,1.0,0.9346046616649627,0.9303205383373481,0.9521279444742149,1.0,1.0,1.0,1.0
2017-01-01 04:30:00,1.0,0.9885737456342383,1.0,1.0,0.9337147679683004,0.9298516609837334,0.9521874963932654,1.0,1.0,1.0,1.0
2017-01-01 04:35:00,1.0,0.9877919150032485,1.0,1.0,0.9329603031325228,0.9294634376766346,0.9522920955228159,1.0,1.0,1.0,1.0
2017-01-01 04:40:00,1.0,0.9870429528433597,1.0,1.0,0.9323306653384014,0.9291538163478854,0.9524380047599132,1.0,1.0,1.0,1.0
2017-01-01 04:45:00,1.0,0.9863244879149986,1.0,1.0,0.9318163448018826,0.9289206285300591,0.952620791842727,1.0,1.0,1.0,1.0
2017-01-01 04:50:00,1.0,0.985634342520184,1.0,1.0,0.9314082938216834,0.9287613893815232,0.9528355579314227,1.0,1.0,1.0,1.0
2017-01-01 04:55:00,1.0,0.9849703725854269,1.0,0.9980079605038126,0.9310977874568263,0.9286729801283673,0.9530772261789796,1.0,1.0,1.0,1.0
2017-01-01 05:00:00,1.0,0.9843219615793898,1.0,0.9951258857796812,0.9308745916031566,0.928652027813815,0.9533443210849544,1.0,1.0,1.0,1.0
2017-01-01 05:05:00,1.0,0.9837159665961759,1.0,0.9923205094947363,0.9307362953971123,0.9286946836917177,0.9536253803875567,1.0,1.0,1.0,1.0
2017-01-01 05:10:00,1.0,0.9831520135079265,1.0,0.9895893743065244,0.9306726512365586,0.9287955197234808,0.9539212941743888,1.0,1.0,1.0,1.0
2017-01-01 05:15:00,1.0,0.9826264837220626,1.0,0.9869315334092728,0.930666969124153,0.9289498291025847,0.9542327527342526,1.0,0.9998068862002886,1.0,1.0
2017-01-01 05:20:00,1.0,0.9821362188641758,1.0,0.9844058910301834,0.9306964184733142,0.9291532642989458,0.9545611483898233,1.0,0.9988767635894319,1.0,1.0
2017-01-01 05:25:00,1.0,0.9816778553776097,1.0,0.9820364250444583,0.9307528745650328,0.9294022203071117,0.9549075105655195,1.0,0.9979955307608429,1.0,1.0
2017-01-01 05:30:00,1.0,0.9812481726690043,1.0,0.9798104447363487,0.9308346873627059,0.9296937803785429,0.955271988593317,1.0,0.9971596199282565,1.0,1.0
2017-01-01 05:35:00,1.0,0.980844339769921,1.0,0.9777208551752058,0.9309423841467087,0.9300254463277503,0.9556535036214797,1.0,0.9963480581957863,1.0,1.0
2017-01-01 05:40:00,1.0,0.9804638259440861,1.0,0.9757621284751419,0.9310770447244063,0.9303950999419531,0.9560502841520879,1.0,0.9955666081249812,1.0,1.0
2017-01-01 05:45:00,1.0,0.9801044223242135,1.0,0.9739269543388323,0.9312396969011087,0.9308005758665404,0.9564598231498682,1.0,0.9947736534538825,1.0,1.0
2017-01-01 05:50:00,1.0,0.9797641468608613,1.0,0.972208922077819,0.9314311151024051,0.9312395420651838,0.9568791761454264,1.0,0.9939878893091164,1.0,1.0
2017-01-01 05:55:00,1.0,0.979441216216135,1.0,0.9706027298049748,0.9316517489568485,0.9317093737472063,0.9573051777013755,1.0,0.9932037570887531,1.0,1.0
2017-01-01 06:00:00,1.0,0.9791340399399153,1.0,0.9691030610706081,0.9319017000771773,0.9322070987143446,0.9577346174911806,1.0,0.9924157178712394,1.0,1.0
2017-01-01 06:05:00,1.0,0.9788484827999785,1.0,0.9677058206284677,0.9321806539491577,0.9327293997978837,0.9581645167042747,1.0,0.991608325505127,1.0,1.0
2017-01-01 06:10:00,1.0,0.9785903336722053,1.0,0.9664070331619865,0.9324876858933238,0.93327277086443,0.9585936145396342,1.0,0.9907575359691263,1.0,1.0
2017-01-01 06:15:00,0.9998069181153185,0.9783566389570586,1.0,0.9652015630460419,0.9328216311542714,0.9338345455687653,0.9590226661545115,1.0,0.9898644545933184,1.0,1.0
2017-01-01 06:20:00,0.9992457751080247,0.9781447665352909,1.0,0.9640844212089597,0.9331811055179946,0.9344114740498831,0.9594529471075529,1.0,0.9889312521933987,1.0,1.0
2017-01-01 06:25:00,0.9986582189409418,0.9779523571965342,1.0,0.9630507848294195,0.9335646809932261,0.9350007291989415,0.9598853182582125,1.0,0.9879583060723092,1.0,1.0
2017-01-01 06:30:00,0.9980613225102853,0.9777772931441676,1.0,0.9620960580231909,0.9339708077358984,0.9356000605732433,0.9603197918378221,1.0,0.9869500223573382,1.0,1.0
2017-01-01 06:35:00,0.9974646159609919,0.9776176711053524,1.0,0.9612158978659893,0.9343978654954772,0.9362069115833509,0.9607583608425505,1.0,0.9859305373910682,1.0,1.0
2017-01-01 06:40:00,0.9968775830607784,0.9774719056638937,1.0,0.9604061787656765,0.9348441522589287,0.9368194442913386,0.9611990429958669,1.0,0.9849031295717613,1.0,1.0
2017-01-01 06:45:00,0.9963022072175864,0.9773386384390292,1.0,0.9596629368292225,0.9353079543893049,0.9374365460468146,0.9616401890344342,1.0,0.9838627356123207,1.0,1.0
2017-01-01 06:50:00,0.9957384286834682,0.977216485102565,1.0,0.9589820549491614,0.9357876285096596,0.9380571099057938,0.9620802504894943,1.0,0.982804910563439,1.0,1.0
2017-01-01 06:55:00,0.9951864540567711,0.9771042042237631,1.0,0.9583603931340156,0.9362816050040859,0.9386799339187978,0.9625174844159281,1.0,0.9817228114385878,1.0,1.0
2017-01-01 07:00:00,0.9946463375661756,0.9770006856846831,1.0,0.9577949314986413,0.9367883722327343,0.9393036538137939,0.962950052840002,1.0,0.9806013782286266,1.0,1.0
2017-01-01 07:05:00,0.9941179723597157,0.97690755030696,1.0,0.9572829403328553,0.93730645070205,0.9399267194471294,0.9633761866338525,1.0,0.9794434326829979,1.0,1.0
2017-01-01 07:10:00,0.9936015809900571,0.9768264937237182,1.0,0.9568220595099242,0.937834364627092,0.9405474183588367,0.9637947765652513,1.0,0.9782578913475686,1.0,0.9999295114966273
2017-01-01 07:15:00,0.9930973660611329,0.9767562325860106,1.0,0.9564094826003651,0.9383706181724197,0.9411639832922922,0.9642055099871055,1.0,0.9770486526948633,1.0,0.9994308591532076
2017-01-01 07:20:00,0.9926050401948058,0.97669547989931,1.0,0.9560424251918389,0.938913685926577,0.9417747500421877,0.964608341397965,1.0,0.9758210664101504,1.0,0.9989696855274025
2017-01-01 07:25:00,0.9921241020687114,0.976643071929674,1.0,0.9557181048580773,0.9394620227365159,0.9423782675395491,0.9650032056349795,1.0,0.9745795000461812,1.0,0.9985442942557936
2017-01-01 07:30:00,0.9916541587855889,0.976597963229282,1.0,0.95543308814675,0.9400140881387946,0.9429733465497254,0.9653899144745622,1.0,0.9733322634335988,1.0,0.9981576062091726
2017-01-01 07:35:00,0.991194988183972,0.9765592180250137,1.0,0.9551854244946706,0.940568374828049,0.9435589428482876,0.965768142213632,1.0,0.9720860719882867,1.0,0.9978070591711854
2017-01-01 07:40:00,0.9907464447744165,0.9765259995597964,1.0,0.954973379364936,0.94112342599212,0.9441341544299384,0.9661374479075064,1.0,0.9708426109405647,1.0,0.997487803158265
2017-01-01 07:45:00,0.9903083289726723,0.9764975597130288,1.0,0.954795007491406,0.9416778483860211,0.9446981822971617,0.9664973169841083,1.0,0.9696043643987864,1.0,0.9971972242185616
2017-01-01 07:50:00,0.9898788623504288,0.9764732161369327,1.0,0.954648443092655,0.9422303194535468,0.9452502933403297,0.9668472057391344,1.0,0.968373662599298,1.0,0.9969339960349467
2017-01-01 07:55:00,0.9894564065421478,0.976452318313582,1.0,0.9545318977282382,0.942779588671455,0.9457897962454762,0.9671865806959422,1.0,0.967158955898617,1.0,0.9966961526921259
2017-01-01 08:00:00,0.9890422236455254,0.9764343162025818,1.0,0.9544436591641586,0.9433244815856172,0.946316029526165,0.9675149613696647,1.0,0.9659692496969152,1.0,0.996481340755268
2017-01-01 08:05:00,0.9886377108358546,0.9764153434331355,1.0,0.9543815570485741,0.9438639176435932,0.9468281359974315,0.9678331979663221,1.0,0.9647923970270109,1.0,0.996287293986926
2017-01-01 08:10:00,0.988242641232785,0.976391625758993,1.0,0.954343455225076,0.9443968062669106,0.9473250241853732,0.9681409827215971,1.0,0.9636058557619164,1.0,0.9961102786517969
2017-01-01 08:15:00,0.9878556928393495,0.9763635626869357,1.0,0.9543278751916235,0.9449220612925469,0.9478060416838371,0.968435494619656,1.0,0.9623462106315297,1.0,0.9959477472377604
2017-01-01 08:20:00,0.987476045692726,0.9763315207317901,1.0,0.9543334198307081,0.9454386721659865,0.9482703415443731,0.968714130300544,1.0,0.9610136918667584,1.0,0.9957993638270363
2017-01-01 08:25:00,0.9871033941652768,0.97629584377146,1.0,0.9543587548622231,0.9459459052519825,0.948716355496576,0.9689749352865993,1.0,0.9596269528941492,1.0,0.9956645432234491
2017-01-01 08:30:00,0.9867375210096213,0.976256851989812,1.0,0.9544026055037047,0.9464428731056683,0.9491433785079287,0.9692166475130017,1.0,0.9582019478695374,1.0,0.9955418867072959
2017-01-01 08:35:00,0.9863782053088621,0.9762148405912023,1.0,0.9544637509084233,0.9469285311526541,0.9495505899321759,0.9694386527706136,1.0,0.956753228640844,1.0,0.9954301640338401
2017-01-01 08:40:00,0.986025259807545,0.9761700819979318,1.0,0.9545410193006333,0.9474017837736033,0.9499370550851962,0.9696408957884827,1.0,0.955293874694687,1.0,0.995328599738146
2017-01-01 08:45:00,0.9856785339933101,0.9761228282390695,1.0,0.9546332831352906,0.9478615362088895,0.9503018984036457,0.9698237736930959,1.0,0.9538345621157421,1.0,0.9952364726085897
2017-01-01 08:50:00,0.985337899252251,0.976073312618631,1.0,0.9547394545795436,0.9483067045329788,0.9506444224626721,0.9699880287321013,1.0,0.9523853538468121,1.0,0.9951529659094758
2017-01-01 08:55:00,0.9850032416931709,0.976021751152269,1.0,0.9548584814042572,0.9487362129622304,0.950964179433107,0.9701346498767315,1.0,0.9509561187359705,1.0,0.9950773198822594
2017-01-01 09:00:00,0.9846744601597468,0.9759683439639413,1.0,0.9549893432867471,0.9491490546013392,0.9512610047654209,0.9702647879553586,1.0,0.949554511935689,1.0,0.9950088968726692
2017-01-01 09:05:00,0.9843513700080779,0.9759064370297524,1.0,0.9551299702155579,0.9495443228508129,0.9515350221025314,0.970379557010835,1.0,0.948188025265743,1.0,0.9949464407495437
2017-01-01 09:10:00,0.984032369908715,0.9758294172763403,1.0,0.9552779886938148,0.9499212408956621,0.9517866012999235,0.9704786337176918,1.0,0.9468636034021227,1.0,0.9948850192931269
2017-01-01 09:15:00,0.9837145762256094,0.9757389468243791,1.0,0.9554319580693411,0.9502791818755483,0.9520161584939182,0.9705599548558411,1.0,0.945587431939726,1.0,0.994822105446106
2017-01-01 09:20:00,0.983396469070152,0.9756365451505531,1.0,0.9555911914766976,0.9506176630717442,0.9522238617541261,0.9706211512476328,1.0,0.9443603554002006,1.0,0.9947596573385825
2017-01-01 09:25:00,0.9830777471815789,0.9755236141828091,1.0,0.9557550588613081,0.9509363040170359,0.9524094835068634,0.9706603739607301,1.0,0.9431832753643687,1.0,0.9946988210255007
2017-01-01 09:30:00,0.9827583694748034,0.9754014394312817,1.0,0.9559229510112057,0.9512347647270261,0.9525724388368172,0.9706766165094208,1.0,0.9420566940684733,1.0,0.9946388254429677
2017-01-01 09:35:00,0.982438342149576,0.9752711915106128,1.0,0.9560942747298417,0.9515126889809772,0.9527119382703405,0.9706697612956214,1.0,0.9409744646762724,1.0,0.9945791537373141
2017-01-01 09:40:00,0.9821177772006282,0.975133935579633,1.0,0.9562684506847607,0.9517696702354175,0.9528271784378749,0.9706404853261615,1.0,0.9399335633729725,1.0,0.9945201164030525
2017-01-01 09:45:00,0.9817976923309996,0.9749906413210853,1.0,0.95644490569339,0.9520052466616389,0.9529175175701636,0.97059010494343,1.0,0.9389438924984793,1.0,0.994461962814352
2017-01-01 09:50:00,0.9814839767207744,0.9748422736113849,1.0,0.9566231800406497,0.9522189228671556,0.9529826080140362,0.9705204052276744,1.0,0.9380520071991766,1.0,0.9944045940293046
2017-01-01 09:55:00,0.9811781183728581,0.9746897607912746,1.0,0.9568026308885942,0.9524102107210294,0.9530224768643947,0.9704334788100392,1.0,0.9372491830948877,1.0,0.9943479221675322
2017-01-01 10:00:00,0.980877605871965,0.9745338504921076,1.0,0.9569822667240336,0.952578679959179,0.9530375575412161,0.9703315860832863,1.0,0.9365215740174655,1.0,0.9942920076594871
2017-01-01 10:05:00,0.9805796480721835,0.974365585274876,1.0,0.9571600542491208,0.9527240098341857,0.9530286807470282,0.9702168610418481,1.0,0.9358575046532641,1.0,0.9942358669506289
2017-01-01 10:10:00,0.9802805601824621,0.9741760165781065,1.0,0.9573339723639334,0.9528460346780813,0.952997000915151,0.9700893365255869,1.0,0.935246016053895,1.0,0.9941727136970913
2017-01-01 10:15:00,0.9799753802031342,0.9739677738789884,1.0,0.9575036175253673,0.952944773208839,0.9529436290307092,0.9699470818118519,1.0,0.9346782003760368,1.0,0.9940994041655686
2017-01-01 10:20:00,0.9796604620126249,0.9737432324214896,1.0,0.9576686897546484,0.9530204066015864,0.952868862103371,0.9697887439104665,1.0,0.9341471410002872,1.0,0.9940198442927975
2017-01-01 10:25:00,0.9793346262703854,0.9735045464953118,1.0,0.9578288953059635,0.9530731784497778,0.9527726326508447,0.9696115233316956,1.0,0.9336473609352154,1.0,0.9939366264740677
2017-01-01 10:30:00,0.978998085294692,0.9732536337077784,1.0,0.957983976728442,0.9531033212440603,0.9526546808210263,0.9694136700823772,1.0,0.9331743298087039,1.0,0.9938492360633615
2017-01-01 10:35:00,0.9786515785186195,0.9729923001326238,1.0,0.9581336916531703,0.9531110182985598,0.95251444869447,0.9691948476596535,1.0,0.9327240302529982,1.0,0.9937575057148609
2017-01-01 10:40:00,0.978296005676301,0.9727221960896044,1.0,0.9582778116707731,0.9530963668927439,0.9523512564471726,0.9689558324796478,1.0,0.9322930811272233,1.0,0.9936624816688773
2017-01-01 10:45:00,0.9779323351095133,0.9724448161793477,1.0,0.9584161188071161,0.9530593659187905,0.9521645436068372,0.9686982324727301,1.0,0.9318786275269147,1.0,0.9935650614752047
2017-01-01 10:50:00,0.977561620137329,0.9721615119544251,1.0,0.95854840274001,0.9529999370166886,0.951954064113902,0.9684242421668756,1.0,0.931478226379215,1.0,0.9934655645619982
2017-01-01 10:55:00,0.9771848884588403,0.971873504022176,1.0,0.95867445819244,0.9529179727929157,0.9517200065501425,0.9681364302350427,1.0,0.9310897688930624,1.0,0.9933642851191411
2017-01-01 11:00:00,0.9768030129154399,0.9715818895099375,1.0,0.9587940828065773,0.9528133998246602,0.9514630431293246,0.9678375612033663,1.0,0.9307114227923228,1.0,0.9932617006821967
2017-01-01 11:05:00,0.9764166110018137,0.9712778120268893,1.0,0.9589054365252601,0.9526862441065199,0.9511843216318677,0.9675302667156064,1.0,0.9303413754128689,1.0,0.993157240739785
2017-01-01 11:10:00,0.9760244546920465,0.9709524416514068,1.0,0.9590066151305529,0.9525366890223836,0.9508853795308034,0.9672150070511506,1.0,0.929977227569917,1.0,0.9930443807921006
2017-01-01 11:15:00,0.9756237799276204,0.9706088145540048,1.0,0.9590975697048457,0.9523651136054568,0.9505678086990187,0.9668896759772836,1.0,0.9296168644772095,1.0,0.9929201526847374
2017-01-01 11:20:00,0.9752125048146958,0.9702497557039422,1.0,0.9591783186083753,0.9521720843603294,0.9502327727540019,0.9665516932841443,1.0,0.929258597351322,1.0,0.9927887333771216
2017-01-01 11:25:00,0.9747895532647092,0.969877804712896,1.0,0.9592488960373563,0.9519582865670076,0.9498807751782221,0.966199121865695,1.0,0.9289010440918312,1.0,0.9926529807876052
2017-01-01 11:30:00,0.9743548524494694,0.9694951997329013,1.0,0.959309355617837,0.951724424690066,0.9495117273239823,0.9658310553109057,1.0,0.9285430417758672,1.0,0.9925126036496357
2017-01-01 11:35:00,0.9739089505457263,0.9691039526550924,1.0,0.9593597631796259,0.951471133546556,0.9491251819954125,0.9654476521192336,1.0,0.9281835868413558,1.0,0.9923676199267035
2017-01-01 11:40:00,0.9734527121300036,0.9687058761618682,1.0,0.9594001932539213,0.9511989263150828,0.9487206085876201,0.9650500038166328,1.0,0.9278217963405498,1.0,0.9922192661738031
2017-01-01 11:45:00,0.9729871473714953,0.9683025987143153,1.0,0.9594307258128152,0.9509081863371435,0.9482976348114582,0.9646399352207977,1.0,0.9274568843135615,1.0,0.9920686031731858
2017-01-01 11:50:00,0.9725132566940105,0.9678956360049551,1.0,0.959451443741479,0.950599196863086,0.947856213878989,0.964219790277858,1.0,0.9270881483813828,1.0,0.9919160885965651
2017-01-01 11:55:00,0.9720319000836817,0.9674863726269509,1.0,0.9594624306479465,0.950272267753547,0.9473962208581663,0.9637922319940437,1.0,0.9267149629011966,1.0,0.9917621432094813
2017-01-01 12:00:00,0.9715440626735541,0.9670759654033663,1.0,0.9594637691139021,0.9499279207334582,0.9469178976400439,0.9633600702593016,1.0,0.9263367760884508,1.0,0.9916073555341784
2017-01-01 12:05:00,0.9710506825949626,0.9666572198169039,1.0,0.9594541352774215,0.949566514942069,0.9464228942566166,0.9629259671398066,1.0,0.925952924067646,1.0,0.9914514007049853
2017-01-01 12:10:00,0.9705531554878319,0.9662229739447303,1.0,0.9594321637339682,0.9491884452074315,0.9459131108099822,0.9624907129196408,1.0,0.9255620376628462,1.0,0.9912888875109876
2017-01-01 12:15:00,0.9700519119622384,0.9657760043798338,1.0,0.959398080536662,0.9487942589518127,0.9453904449248743,0.9620529222950412,1.0,0.9251628432125556,1.0,0.9911174766555333
2017-01-01 12:20:00,0.9695436185157895,0.9653187772617279,1.0,0.9593521626577282,0.9483846635231752,0.9448564089399462,0.961610744104947,1.0,0.924754454824887,1.0,0.9909408109501985
2017-01-01 12:25:00,0.9690258962693045,0.9648534705025407,0.9997654516842887,0.9592946939637352,0.9479605162634387,0.9443119423850643,0.9611627005102292,1.0,0.924336264037876,1.0,0.9907613756770836
2017-01-01 12:30:00,0.9684984659950352,0.9643820426411898,0.9994016121791717,0.9592259687939781,0.9475227161474626,0.943757454223604,0.9607081173731394,1.0,0.9239078510718535,1.0,0.9905790529834381
2017-01-01 12:35:00,0.9679627329665274,0.9639062585236632,0.9990202781164103,0.959146285452444,0.9470721230850586,0.9431929608469771,0.9602466175858639,1.0,0.9234689245672687,1.0,0.9903939832783191
2017-01-01 12:40:00,0.9674203366062142,0.9634277046526977,0.9986269318579415,0.9590559443551657,0.9466095036534456,0.9426183012826794,0.9597780860783448,1.0,0.923019282874259,1.0,0.9902072650889076
2017-01-01 12:45:00,0.9668718433339314,0.9629477761760377,0.9982275466953753,0.9589552467267483,0.9461355093166177,0.9420332542394028,0.9593042370448331,1.0,0.922558790878223,1.0,0.9900200100027509
2017-01-01 12:50:00,0.9663164863001159,0.9624676850806051,0.9978247775868152,0.9588444924032489,0.9456506738935688,0.9414372020512847,0.9588303758608916,1.0,0.9220873669992613,1.0,0.9898327471671584
2017-01-01 12:55:00,0.9657538462639675,0.9619884921317448,0.9974200122946933,0.9587239784176761,0.9451553923861592,0.940829983164996,0.9583583710023656,1.0,0.921604962606979,1.0,0.9896452393192865
2017-01-01 13:00:00,0.9651841701261898,0.9615111304533248,0.997014185067372,0.9585939977169609,0.9446499864405861,0.9402127809410606,0.9578895850206864,1.0,0.9211115319911579,1.0,0.9894582583934152
2017-01-01 13:05:00,0.9646079567374615,0.9610308826109397,0.996607525051151,0.9584538741634022,0.9441348625861365,0.9395872356127489,0.9574259260314097,1.0,0.9206069165523422,1.0,0.9892714904384047
2017-01-01 13:10:00,0.9640246227823013,0.9605430516939242,0.996197938798848,0.9583029059647228,0.9436105775794077,0.9389552230759299,0.9569680937758818,1.0,0.9200905719698536,1.0,0.9890784197488582
2017-01-01 13:15:00,0.9634326119371079,0.9600495758008033,0.995784468993203,0.9581414819934524,0.9430778583616899,0.9383186174449842,0.9565152208853248,1.0,0.9195620787789833,1.0,0.9888808163511312
2017-01-01 13:20:00,0.9628315280621997,0.959552183461074,0.9953675523332816,0.9579700186750851,0.9425375551011885,0.9376789907635406,0.9560660241925153,1.0,0.9190208853096111,1.0,0.9886825281929525
2017-01-01 13:25:00,0.9622218884881085,0.9590524176777497,0.9949478736152467,0.957788930657055,0.9419906276241863,0.9370374647949997,0.9556194775768709,1.0,0.9184666481653023,1.0,0.9884836303920583
2017-01-01 13:30:00,0.9616043739972596,0.9585516463727186,0.9945261398351783,0.9575986312611553,0.9414380869963181,0.9363947360157636,0.9551750764102678,1.0,0.9178995146120379,1.0,0.9882835968366217
2017-01-01 13:35:00,0.9609796362093913,0.9580511502862444,0.9941030434373989,0.9573989075017658,0.9408809039825021,0.9357511576455037,0.9547328837931099,1.0,0.9173197222878907,1.0,0.9880832725964567
