,"('J1', 'depthN')","('J2', 'depthN')","('J3', 'depthN')","('J4', 'depthN')","('J5a', 'depthN')","('JC5', 'depthN')","('JC4c', 'depthN')","('R1', 'depthN')","('R2', 'depthN')","('R3', 'depthN')","('R4', 'depthN')","('R5', 'depthN')","('JC1b', 'depthN')","('JC2', 'depthN')","('JC3a', 'depthN')","('JC4c', 'depthN')","('JC5', 'depthN')","('C1a', 'depthL')","('C1b', 'depthL')","('C2', 'depthL')","('C3a', 'depthL')","('C3b', 'depthL')","('C4a', 'depthL')","('C4b', 'depthL')","('C4c', 'depthL')","('C5a', 'depthL')","('C5b', 'depthL')","('I5', 'flow')"
2007-01-01 01:00:00,0.31150739723287807,0.3069032480514123,0.2637229267884057,0.3518038825803017,0.30488001209433846,0.2755820850407364,0.16875055688804302,1.2328423426133939,0.21892779214181685,2.6029292087719798,0.486753750825029,1.9342666158809254,0.0,0.028384082633939177,5.007978436017088,0.16875055688804302,0.2755820850407364,0.0001,0.0001,0.014241818900826547,0.04895879817729565,0.038756058972808205,0.059910295466238495,0.09579289824262105,0.15502416296192223,0.2221457868009793,0.27589855850078493,6.688733812509114
2007-01-01 01:05:00,0.2710074955421331,0.2789122033327185,0.23765485596123143,0.3217459208076512,0.2752292255750609,0.2271988432583849,0.1276762808161676,0.8179922244659004,0.1885405709354495,1.409119152229608,0.2682655282030152,1.7650617570514278,0.0,0.02194319058766735,5.005589358114001,0.1276762808161676,0.2271988432583849,0.0001,0.0001,0.011021486680409726,0.03969852782347516,0.03152166679092261,0.04814773430243804,0.07272731871571522,0.11714430178708427,0.17743055851542522,0.228092728224874,5.573880027317155
2007-01-01 01:10:00,0.2537661869591861,0.2663051914239948,0.22723594225592764,0.3091088214502215,0.261467349471184,0.19906435523134974,0.09786424491313367,0.4531630725145421,0.17572481439794946,0.714475781932974,0.23033852734970445,1.4510447858194127,0.0,0.01721164742369557,5.004069261113601,0.09786424491313367,0.19906435523134974,0.0001,0.0001,0.008655764501317026,0.03250120068887554,0.02593004333511999,0.03938595949812225,0.05653463215649026,0.08997593054782556,0.14846227571397322,0.19955179615562885,4.5250366780172415
2007-01-01 01:15:00,0.2515621314144802,0.2585505222119236,0.2206720615196636,0.298816501707281,0.25310752742538206,0.1827581087443522,0.0789587851597919,0.20945152015273635,0.16831476031689607,0.5276351037288289,0.21861386508191705,1.140777490506283,0.0,0.014130086064512378,5.003178650646737,0.0789587851597919,0.1827581087443522,0.0001,0.0001,0.007115005025083337,0.027539955983229447,0.022064262967319337,0.03344338650197187,0.04632009386705249,0.0728308487614413,0.13085744860370596,0.18296267514915598,3.7499205440902554
2007-01-01 01:20:00,0.2778894411777982,0.25451831352097565,0.21721057250303719,0.2927423936991166,0.24876189823960804,0.1717020807638337,0.06590505936533633,0.13039724698776886,0.1641559310387117,0.49848879939708696,0.21114538595707488,0.8471054312008626,0.0,0.011941673156734608,5.0025918189979794,0.06590505936533633,0.1717020807638337,0.0001,0.0001,0.006020808030724583,0.023834553646520363,0.01915964598492792,0.02903192244375532,0.03921283582785691,0.06099703400659564,0.11880292873984218,0.17188079608113185,3.2392960926055365
2007-01-01 01:25:00,0.2841394193846456,0.250546828883025,0.21392678719730265,0.28804218860975894,0.24465205757481803,0.16330246080234517,0.0552686144091867,0.13212173040094696,0.16067881491141,0.48787462831942274,0.20635885954680444,0.5069268253399001,0.0,0.010113025538891011,5.002128197324566,0.0552686144091867,0.16330246080234517,0.0001,0.0001,0.005106492080439057,0.02059717800575527,0.016604778470536985,0.025186413832216203,0.03334918353421017,0.05133765074670009,0.10928492361781536,0.1634658035429311,2.976399144660401
2007-01-01 01:30:00,0.27945492294486796,0.24466145754930832,0.20863360243477194,0.28176390702365894,0.23867539228173248,0.15688728900344512,0.047804296513870984,0.13049121814448886,0.155396134088747,0.4752912788899809,0.20023715498371086,0.212457374381542,0.0,0.008801514294651805,5.001810337276861,0.047804296513870984,0.15688728900344512,0.0001,0.0001,0.0044507412201381154,0.018179489571934937,0.014683912549230627,0.022316363154232022,0.029176280025353662,0.04454072770499806,0.10234539984833191,0.15442781693184315,2.714375064152612
2007-01-01 01:35:00,0.2742310776853304,0.24065849922587862,0.20500928406512814,0.27659550892975504,0.2344463250478101,0.1521720271875883,0.041730910927518836,0.12654898378438925,0.1513646485229327,0.46212747157161715,0.1941639343664011,0.16602725557570638,0.0,0.007714716434826107,5.001556518581388,0.041730910927518836,0.1521720271875883,0.0001,0.0001,0.003907345380947664,0.01610059673557771,0.013021507233406737,0.019847408181976788,0.025731502805047057,0.0389927326950783,0.09695125907737748,0.14618257662641554,2.364026498960315
2007-01-01 01:40:00,0.27052469019003306,0.23661027257111256,0.20162344529400106,0.2722545872608838,0.23025239490846,0.14851998700257463,0.03675938303621592,0.12390691618317348,0.14793854729951988,0.45376717308070635,0.19007233155190187,0.1652703073383682,0.0,0.006812378779536001,5.001351840213096,0.03675938303621592,0.14851998700257463,0.0001,0.0001,0.003456179549870103,0.014318973101126176,0.011588711150011477,0.017729668229094386,0.022874091146377395,0.034436855960052526,0.0926393325440813,0.1400591393180548,2.292885680631521
2007-01-01 01:45:00,0.2664819710274502,0.23333037880079505,0.19855693139369396,0.2680228586318856,0.226852691014589,0.14542898229550766,0.03312238997542454,0.12086581116175546,0.1446766948137806,0.4439699175252584,0.1854230462957848,0.16118549633497212,0.0,0.006144559901970666,5.00120413108618,0.03312238997542454,0.14542898229550766,0.0001,0.0001,0.0031222720176754593,0.0129613085020992,0.010491100068065862,0.01611381848954352,0.0207570412038649,0.03109341249432873,0.08927546825179888,0.1349466712041476,2.214027746020939
2007-01-01 01:50:00,0.2629877669259718,0.22953152782582653,0.19524561812443245,0.2639379573693169,0.22298141437328978,0.1425910877924372,0.029696675934185107,0.11843061600908,0.141464181941796,0.4361206702954618,0.18162679564140038,0.157976763794325,0.0,0.0055098474859922005,5.001066691331992,0.029696675934185107,0.1425910877924372,0.0001,0.0001,0.0028049174369596586,0.011636956477104832,0.00941538319493702,0.014535118375442834,0.018739460067899928,0.02793468592244608,0.08614356121288438,0.13041116964704996,2.142677267496081
2007-01-01 01:55:00,0.25846253933992713,0.22567845895926059,0.19168676745221125,0.2592950535205525,0.2191036175970083,0.13968920335788507,0.026858773450600636,0.11518344148891224,0.13787548195527044,0.42553179669799057,0.17668960670531222,0.15360692441849316,0.0,0.004980387141486369,5.000954123855907,0.026858773450600636,0.13968920335788507,0.0001,0.0001,0.0025401884580685875,0.01050615064093563,0.008493022917377857,0.013184722606297328,0.017049945854068937,0.025310545739671397,0.08327375302769724,0.12582396843220067,2.060890951022818
2007-01-01 02:00:00,0.23654872756314912,0.19152591695873025,0.1619368396643086,0.23261687807035886,0.18538747635275182,0.13061265980545517,0.024701911418198597,0.10805884885711112,0.11314755525141365,0.3924046441243232,0.16008802882901058,0.1434400080173132,0.0,0.004575906910105038,5.000869526623385,0.024701911418198597,0.13061265980545517,0.0001,0.0001,0.002337949112178467,0.00962353494905983,0.007770348155190732,0.012128575838596589,0.015752938219793577,0.023310883195790666,0.07765424162271302,0.11297625593961129,1.9477362097686708
2007-01-01 02:05:00,0.17368760032573322,0.1317977138693944,0.10460485540481153,0.17163667106961017,0.1269006346433029,0.10656271888448499,0.02254685233556846,0.07360772751396408,0.06471496335929838,0.2674824539919526,0.10500291339037711,0.0965203164255549,0.0,0.004171023283548764,5.000785999886246,0.02254685233556846,0.10656271888448499,0.0001,0.0001,0.0021355072431004374,0.008723767892297474,0.007031259606992535,0.011049530611308,0.014447554969683552,0.021309690284942916,0.0645516027908343,0.08164852726304161,1.3147463034676383
2007-01-01 02:10:00,0.136002062183606,0.10317048442756535,0.0786641559778811,0.13804036429405514,0.09865452852788215,0.08972892689770304,0.020837667773861333,0.04730503471463729,0.04440898668229714,0.18690538058485978,0.07410706503292946,0.06518188851050481,0.0,0.0038495535940527834,5.000720500699554,0.020837667773861333,0.08972892689770304,0.0001,0.0001,0.0019747718651058677,0.007997525581799891,0.006433002979747471,0.010176403946502433,0.013404738631720647,0.019719898384664702,0.055280708946156665,0.06363415299802,0.7694810815481481
2007-01-01 02:15:00,0.11509807142844239,0.08622599336347676,0.0651823910215089,0.11681190461557059,0.08221201493656827,0.07744220903716398,0.01938386343752186,0.03279194028222128,0.03387739242725995,0.14302009518003644,0.05713164758943332,0.048718357159829556,0.0,0.003575774077669451,5.000665326791063,0.01938386343752186,0.07744220903716398,0.0001,0.0001,0.0018378818752024016,0.00737005903147292,0.00591483943003368,0.009420153566793488,0.012510970507833008,0.018364900527330974,0.04841083219241682,0.052409800118425665,0.48500120460297186
2007-01-01 02:20:00,0.10137359008081212,0.07480920197390002,0.0563232929806324,0.10107299275363718,0.07062429344876676,0.06736648484631018,0.01802981285691785,0.024287585097439515,0.027188464427418152,0.1157358904666057,0.045511999587654894,0.03812426067359481,0.0,0.003320524529707154,5.000614377796347,0.01802981285691785,0.06736648484631018,0.0001,0.0001,0.0017102578241418086,0.006777709394100384,0.00542463951649097,0.008704634929245003,0.011672537435288177,0.017100238588909633,0.042696622676544393,0.0439644074701846,0.3221017858697205
2007-01-01 02:25:00,0.09310644165404798,0.06673229776392117,0.05054502474637163,0.0899961419848212,0.06307503168994957,0.05945208379898037,0.016828770380602164,0.018952113651883047,0.022923649597500432,0.09884389107574354,0.037870775442874885,0.031354528873476104,0.0,0.0030939664706787036,5.000569560529149,0.016828770380602164,0.05945208379898037,0.0001,0.0001,0.0015969794626596921,0.006245875952231472,0.004983675955713807,0.00806069693567224,0.010923499571958928,0.015976065607219425,0.03813935330276763,0.03776522966063567,0.22993944092466656
2007-01-01 02:30:00,0.08681315180593369,0.06108750363179865,0.04668346276013974,0.08157696553722261,0.057805964372639865,0.05309563375480683,0.015758292840099213,0.01640106151703895,0.020045922741639112,0.08784454603974791,0.032568334085406964,0.026858767051888346,0.0,0.0028919899419684375,5.000529930244004,0.015758292840099213,0.05309563375480683,0.0001,0.0001,0.0014959917426847823,0.005767020775351739,0.004585993479054196,0.007479387139596838,0.010251235712189555,0.014972007968822254,0.034426179374008825,0.03303500124684433,0.17443982158334054
2007-01-01 02:35:00,0.08159660262139576,0.057050662941767624,0.04401106485203848,0.07521604027633703,0.053795863419226944,0.04787951718572152,0.01479897327398208,0.014727970770552658,0.018041947372262376,0.08044771989116806,0.02868143718866355,0.02367246429823232,0.0,0.0027110234680715575,5.000494684698074,0.01479897327398208,0.04787951718572152,0.0001,0.0001,0.0014055089534520447,0.005334343162303412,0.00422617598189845,0.00695265822980673,0.00964476312719853,0.014070411887018963,0.03133865481549947,0.02930459166714172,0.13998824302674462
2007-01-01 02:40:00,0.07733742714501252,0.054089438890674434,0.04210708798549465,0.07037383093130686,0.05079926373566553,0.04351925427475918,0.0139349528246068,0.01344289612009221,0.016600662587108805,0.07528623978207238,0.02580044303399776,0.02136571731038319,0.0,0.002548135119657157,5.000463174293631,0.0139349528246068,0.04351925427475918,0.0001,0.0001,0.0013240651501417232,0.004942140830962671,0.0038996623331968294,0.006473783499700403,0.009095080053270976,0.013256836623440904,0.028726647075586698,0.02628348896234911,0.1165232687843717
2007-01-01 02:45:00,0.07389982798880634,0.051830970677091574,0.04071642968864157,0.06662241075707831,0.048522747433541284,0.03981660843768272,0.013153173207145494,0.012434731058765105,0.015544307214661358,0.07152574514097626,0.02362587567696975,0.019664729225650067,0.0,0.0024008980749782704,5.0004348680410375,0.013153173207145494,0.03981660843768272,0.0001,0.0001,0.001250446937673405,0.004585692300338451,0.0036026789559855388,0.006037005464236245,0.008594553292596174,0.01251936930782449,0.02648452998562334,0.023783457317108514,0.10054103604797303
2007-01-01 02:50:00,0.07114121489288865,0.05005193028542207,0.03967787492112317,0.06360310547934783,0.04676398132991207,0.036629981432477296,0.0124427893461798,0.011642965628079942,0.014740505887409952,0.06876196022055037,0.02196970767513841,0.018406079269634362,0.0,0.002267288337989625,5.000409328145227,0.0124427893461798,0.036629981432477296,0.0001,0.0001,0.0011836423295915664,0.004261453218305178,0.0033324745900245034,0.005637221932602188,0.008136036192922802,0.011848010636413164,0.024536094701034017,0.021677563084153917,0.08922368666612726
2007-01-01 02:55:00,0.06893205731223828,0.04865886617344946,0.038886814747963,0.06113797022520934,0.04538449584239968,0.033855834655852506,0.011794702429560544,0.011020457707131125,0.014120078794423722,0.06670277742851978,0.02065723048894628,0.01744085576827413,0.0,0.0021456060132807723,5.000386190775136,0.011794702429560544,0.033855834655852506,0.0001,0.0001,0.001122801387635991,0.003965816509435172,0.0030861101847676764,0.005270829233381846,0.00771481409651642,0.01123434311557503,0.02282503051230833,0.019877230637462162,0.08103970560533738
2007-01-01 03:00:00,0.06716271648163681,0.0475545245407982,0.038273576817770674,0.059131079401106575,0.04428770094938826,0.031416828297320065,0.011201255942631478,0.010529671774345177,0.013634094418534897,0.06514205389633071,0.019606914604546014,0.016681722812153424,0.0,0.0020344140841578526,5.00036515133948,0.011201255942631478,0.031416828297320065,0.0001,0.0001,0.0010672056106512172,0.003695407542522844,0.002860777316641361,0.004934623565077345,0.007327212274617523,0.01067141146143058,0.02130884441987746,0.01831881306577543,0.0747549094407093
2007-01-01 03:05:00,0.06574322138340805,0.046668105853356054,0.037790660802148296,0.05748598608034236,0.04340486948037157,0.029254090435312137,0.010655998274482437,0.010141174974709304,0.013247784839861436,0.06393900265569105,0.018759223723665456,0.016079670723299987,0.0,0.001932490431496001,5.000345953116611,0.010655998274482437,0.029254090435312137,0.0001,0.0001,0.0010162439451858517,0.00344736959527836,0.0026541019570913704,0.00462553919101083,0.0069698191599627535,0.010153398398188074,0.019954878095859385,0.01695541751064411,0.06988647817636
2007-01-01 03:10:00,0.06460133477768007,0.04594846913415095,0.03740498184314574,0.056126257526529694,0.04268625842417209,0.02732204609801961,0.01015346573519176,0.009832177710781105,0.012936651099342354,0.06299697464111498,0.018067830935639597,0.015597373639318648,0.0,0.0018387898654293499,5.000328378376899,0.01015346573519176,0.02732204609801961,0.0001,0.0001,0.0009693938002454161,0.003219268743350767,0.0024640639088602256,0.004340782004078392,0.006639547342615515,0.009675367469867524,0.018737614558176574,0.015751739591337355,0.06607605931390627
2007-01-01 03:15:00,0.06368015216048754,0.04535812332805306,0.03709304012216577,0.05499336029993587,0.042095308258233044,0.025584872827462534,0.009689000120742067,0.00958529885383897,0.012683096411090722,0.062248488689887777,0.01749825208040496,0.015206945095313574,0.0,0.0017524138295879927,5.000312241385975,0.009689000120742067,0.025584872827462534,0.0001,0.0001,0.000926205901818139,0.0030090172647305735,0.0022889318578336315,0.004077863123143288,0.006333640750995073,0.009233083956701194,0.017636815116929938,0.014680689756460197,0.06307723960171484
2007-01-01 03:20:00,0.06293448062314105,0.044869197800513544,0.03683784322704793,0.05404232836261519,0.0416047687340726,0.02401402011927794,0.009258601878647774,0.009387127080722528,0.012474258670140377,0.0616458098760025,0.01702470317779363,0.014887669462777704,0.0,0.00167258604461293,5.000297382843918,0.009258601878647774,0.02401402011927794,0.0001,0.0001,0.000886292113149284,0.0028148131142415878,0.0021272122460231913,0.003834588473750955,0.006049655818969768,0.008822884698588496,0.01663620591318704,0.013721127664098276,0.06069121364106432
2007-01-01 03:25:00,0.06232849819743645,0.044460704304306965,0.036626902018879595,0.05323832564115004,0.0411940640281739,0.022586441776592168,0.00885881371739623,0.009227267923912498,0.01230058750699808,0.061154650188588344,0.01662767461781496,0.014624080201230762,0.0,0.0015986327881784656,5.000283665430922,0.00885881371739623,0.022586441776592168,0.0001,0.0001,0.0008493155754775217,0.0026350916780302214,0.0019776086594447406,0.003609031524888451,0.005785432685797787,0.008441579977670699,0.01572253605036167,0.012856303792318613,0.058752263621959844
2007-01-01 03:30:00,0.06183386740027788,0.04411664669562365,0.036450899045626844,0.05255412499187043,0.040847471094566365,0.021283315861836856,0.008486628516158945,0.009097646892154957,0.012154889844209833,0.06074998951961132,0.01629222475533769,0.014404525934843034,0.0,0.0015299668229782372,5.000270970213111,0.008486628516158945,0.021283315861836856,0.0001,0.0001,0.0008149826720808051,0.002468489648663308,0.0018389919406445188,0.003399498709427462,0.005539058554859366,0.00808637732382067,0.014884891624660668,0.012072764803065184,0.057166293053860125
2007-01-01 03:35:00,0.06142819114396364,0.043824696648709936,0.03630278719823606,0.051968265914022566,0.040552841160994675,0.020089103955796273,0.008139414398251957,0.00899197683409158,0.012031677268593112,0.060413290341247386,0.016006781081705716,0.014220139760615941,0.0,0.0014660742213563793,5.000259193724018,0.008139414398251957,0.020089103955796273,0.0001,0.0001,0.0007830364410336188,0.0023142562657767485,0.001710816558102124,0.0032041150356008075,0.00530798058093751,0.007754789158752828,0.014114187959989977,0.011359570101831196,0.05584807545571261
2007-01-01 03:40:00,0.061093768044869406,0.04357525319658581,0.03617716898935139,0.05146369755920158,0.040300689902310324,0.01899084562173329,0.007814832531845665,0.00890534989830388,0.011926711969137053,0.06013061997806842,0.015762287448061015,0.014064104034904018,0.0,0.0014065035152971035,5.000248245583717,0.007814832531845665,0.01899084562173329,0.0001,0.0001,0.0007532511493889615,0.002172231910890332,0.001593103437130594,0.003021219444235612,0.005089263246645714,0.0074444377339659695,0.013402775784129517,0.01070771883883026,0.054751592372728926
2007-01-01 03:45:00,0.06081659892707075,0.04336076632016492,0.036069862201151444,0.051024418483445154,0.04008354159600782,0.01797761363789337,0.007510771511982374,0.008833924689853521,0.011836685809532477,0.05989136661910631,0.01555314210682861,0.013931124117399555,0.0,0.0013508566544731789,5.000238046527459,0.007510771511982374,0.01797761363789337,0.0001,0.0001,0.000725427773330739,0.002041372699409294,0.001484968084355387,0.002850391712968303,0.004882257342046614,0.007153193496719723,0.012744136048581822,0.010109719046795362,0.053832245161641264
2007-01-01 03:50:00,0.060585599045884946,0.04317524462379403,0.03597759140658908,0.05063049588744906,0.03989545065618481,0.017040106088944355,0.007225344409049106,0.008774686077854083,0.01175899020478299,0.05968734801844831,0.015373572236993406,0.013817048735218912,0.0,0.0012987814667728148,5.000228526774644,0.007225344409049106,0.017040106088944355,0.0001,0.0001,0.0006993902278634778,0.001920618271924468,0.0013854913353270604,0.002691098658260671,0.004686475357743802,0.006879274382981748,0.012132674536246668,0.009559269348187627,0.053058383299695346
2007-01-01 03:55:00,0.06039197625979852,0.04301389296482127,0.03589776585026098,0.05028042457143715,0.03973164863542582,0.016170384448890483,0.006956882682277414,0.00872526045531188,0.011691548902788076,0.059512183511393674,0.015214728094180664,0.01371859353617814,0.0,0.001249965362148844,5.000219624678589,0.006956882682277414,0.016170384448890483,0.0001,0.0001,0.0006749822184827281,0.0018090303548206066,0.0012938603880456867,0.002542659092341637,0.004501338505178865,0.006621166544960033,0.011563593419737117,0.009050684829503552,0.05239956631791872
2007-01-01 04:00:00,0.0602287417280351,0.04287284290670093,0.03582831744812367,0.04997153551746427,0.039588281033474504,0.01538357918278099,0.006703916483237816,0.008683773381027236,0.011632694975280071,0.0593608452064429,0.015074987207371753,0.013633137793152419,0.0,0.0012041300327744722,5.000211285597876,0.006703916483237816,0.01538357918278099,0.0001,0.0001,0.0006520645922717449,0.0017057757913789828,0.00120935391794319,0.0024043392957082688,0.004326234423956521,0.006377562416332694,0.011043727804349146,0.008577358086199638,0.05183217526875199
2007-01-01 04:05:00,0.06009032570256246,0.04274895021403123,0.03576758121872621,0.0496985756887031,0.039462209113535936,0.014710586082157013,0.006465151455497765,0.008648739678016007,0.011581079295584145,0.059229332826840626,0.014951954787682636,0.013558573438402322,0.0,0.0011610269711779856,5.000203460948077,0.006465151455497765,0.014710586082157013,0.0001,0.0001,0.0006305130958833616,0.0016101123549105978,0.001131329659756375,0.002275405563068489,0.0041605503716937164,0.006147317813315567,0.010587854360323945,0.008169065970946576,0.05134144567445484
2007-01-01 04:10:00,0.059972276243552364,0.04263964127900069,0.035714206040759894,0.04945656455895649,0.03935085927112231,0.014118822072637545,0.006239443249241006,0.008618978436763451,0.011535601715620914,0.05911443518078202,0.0148432582358527,0.013493191889704333,0.0,0.0011204336642070827,5.000196107401457,0.006239443249241006,0.014118822072637545,0.0001,0.0001,0.0006102164733318205,0.0015213768224384694,0.001059213982671281,0.0021551520300135962,0.004003691833759149,0.005929419947619863,0.01017912158101808,0.007814264182343322,0.05091528671376568
2007-01-01 04:15:00,0.05987102312464378,0.04254279561820305,0.03566708735056959,0.04924122667784485,0.03925210753297856,0.013582443230265475,0.006025775296274373,0.008593547162113897,0.011495358798250047,0.059013553110015014,0.01474685553562349,0.013435598432546762,0.0,0.001082150347959089,5.000189186208596,0.006025775296274373,0.013582443230265475,0.0001,0.0001,0.0005910748431131651,0.0014389748934036106,0.000992493092667246,0.0020429143116871273,0.003855092437447638,0.005722964130427499,0.009804100277733596,0.007495788450910368,0.05054340715212956
2007-01-01 04:20:00,0.05978369285080086,0.042456655210218894,0.03562531588885749,0.049048955817641904,0.039164190254532855,0.013086380396384661,0.005823240956559764,0.008571690663561771,0.011459603753229356,0.05892456660930144,0.014661033215894681,0.013384646881997364,0.0,0.001045997230487534,5.000182662621089,0.005823240956559764,0.013086380396384661,0.0001,0.0001,0.0005729983094068303,0.0013623726264313518,0.0009307055705676248,0.0019380750661639468,0.0037142186799883348,0.0055271368374860685,0.009454803083372099,0.007203694409554373,0.05021726304404923
