,"('J1', 'depthN')","('J2', 'depthN')","('J3', 'depthN')","('J4', 'depthN')","('J5a', 'depthN')","('JC5', 'depthN')","('JC4c', 'depthN')","('R1', 'depthN')","('R2', 'depthN')","('R3', 'depthN')","('R4', 'depthN')","('R5', 'depthN')","('JC1b', 'depthN')","('JC2', 'depthN')","('JC3a', 'depthN')","('JC4c', 'depthN')","('JC5', 'depthN')","('C1a', 'depthL')","('C1b', 'depthL')","('C2', 'depthL')","('C3a', 'depthL')","('C3b', 'depthL')","('C4a', 'depthL')","('C4b', 'depthL')","('C4c', 'depthL')","('C5a', 'depthL')","('C5b', 'depthL')","('I5', 'flow')"
2007-01-01 02:05:00,0.15748060223743926,0.13890659959412405,0.10372863054272147,0.1828249911412264,0.126387857485104,0.1063301772894944,0.022377607707827506,0.031090583702096598,0.03672516593125463,0.21198338907344616,0.06396373742365151,0.05348366789126645,0.0,0.004074933299890337,5.000792676195303,0.022377607707827506,0.1063301772894944,0.0001,0.0001,0.0020874623765064827,0.008553334185535277,0.0069122088755193545,0.01086181899904659,0.014277260002131698,0.021120095154856244,0.06435054687233333,0.08131882452994432,1.252283534272256
2007-01-01 02:10:00,0.1186479310708262,0.10858433576695652,0.07862783305253758,0.14663264048824662,0.09881415606325117,0.08968206238590401,0.020682502094417056,0.020213385421540005,0.02552423374876009,0.15054717341745988,0.04585989821525072,0.03695885412572532,0.0,0.0037664330902664467,5.000726523667505,0.020682502094417056,0.08968206238590401,0.0001,0.0001,0.001933211706081056,0.007847240886167128,0.006327289869841479,0.01000994358346361,0.013252739087693043,0.019548050969297036,0.055179566969036385,0.06364322519984852,0.7317474381122568
2007-01-01 02:15:00,0.09265987961336597,0.08849100785283882,0.06357742727846212,0.12047387403257573,0.08026187278986069,0.07578620074211541,0.019042301493407788,0.0138068715787955,0.018786102412577832,0.11341657962445756,0.03418969464859754,0.026713385079678475,0.0,0.003466683835626727,5.000663116776526,0.019042301493407788,0.07578620074211541,0.0001,0.0001,0.001783337019686587,0.007151979453738022,0.005750199687213353,0.009169266344883908,0.012252923104369984,0.018023424705802427,0.04741211062412276,0.05097915532314801,0.4320789716425721
2007-01-01 02:20:00,0.07764458881890116,0.07684371329663604,0.05527259627818096,0.10450449128121134,0.06937078846247662,0.06602912556445317,0.017717820358145484,0.010572077679763531,0.015230094193457906,0.09416089981564545,0.027467372695695737,0.02109259641261606,0.0,0.003223718056532426,5.000612386213372,0.017717820358145484,0.06602912556445317,0.0001,0.0001,0.0016618548810482024,0.006581264107126117,0.005275601387552342,0.008477670521529035,0.0114385251827116,0.0167891526278936,0.04187202064463236,0.04289207907083892,0.2916700002537721
2007-01-01 02:25:00,0.06773494713235778,0.06864509051404924,0.04985742615999215,0.0930207896176939,0.06223457446661929,0.05835610832571067,0.016544113021611684,0.008547863800403867,0.012928956615936155,0.08204959851216467,0.02307463911956236,0.017542242180495698,0.0,0.0030077961580445138,5.00056779931769,0.016544113021611684,0.05835610832571067,0.0001,0.0001,0.0015538945448395679,0.006068754361990614,0.004848758682783227,0.007855210060824902,0.010711115680351213,0.015692803661181642,0.037449083967317165,0.03693499651876664,0.21210868624286655
2007-01-01 02:30:00,0.06102107350459565,0.06290702051669791,0.046213340273201405,0.08425610871379739,0.05717149773518055,0.0521763893902105,0.015497772824378468,0.007264608200380876,0.011368872879999862,0.07402372665031683,0.019937965849471655,0.015125506573516143,0.0,0.002814891910923859,5.000528363813289,0.015497772824378468,0.0521763893902105,0.0001,0.0001,0.0014574429228685403,0.0056067652780029675,0.004463503590500295,0.007292696418858213,0.010057711588956408,0.014713208252601362,0.03383632832708372,0.03236837376391577,0.16378686399584605
2007-01-01 02:35:00,0.05625741857697411,0.05879521462509074,0.04367971175571709,0.0776650365842692,0.05332180321932708,0.04709275894231831,0.014559839081852172,0.006424767889303961,0.010275741966618348,0.06857752828284357,0.017642775085851922,0.013402262592990277,0.0,0.0026417170811170784,5.000493284224472,0.014559839081852172,0.04709275894231831,0.0001,0.0001,0.0013708559215627246,0.005188889921896589,0.004114675539881318,0.006782509585377738,0.009467775099324172,0.013833205524861114,0.030825729978801064,0.028753363711075508,0.13287795568953278
2007-01-01 02:40:00,0.05295361717957128,0.05577331386179073,0.04186790498666462,0.07264744485307949,0.05044200598813278,0.04283443923738848,0.013714831917542317,0.005609771258165321,0.00948555281732116,0.06467384725377119,0.015935383080771935,0.012147643051256731,0.0,0.0024855627921491334,5.000461916211806,0.013714831917542317,0.04283443923738848,0.0001,0.0001,0.0012927791210711802,0.004809745344800831,0.003797923837964845,0.006318264970104792,0.008932661290032229,0.013038766764793763,0.02827419428331268,0.025816874082806862,0.1115001998492881
2007-01-01 02:45:00,0.055264787010304274,0.05350261507192954,0.04053967293477448,0.06876502205243071,0.048248512170089984,0.03921219136387209,0.012950012600627905,0.003392396915132446,0.008900118718018905,0.06180468467546968,0.014638213711725592,0.011217752828500153,0.0,0.0023441796271669217,5.0004337329188004,0.012950012600627905,0.03921219136387209,0.0001,0.0001,0.0012220878268306477,0.004465035900466319,0.0035098141080425194,0.005894359035551133,0.00844472032270005,0.012318305426902043,0.026080752249526995,0.02338099248254366,0.09669753203354817
2007-01-01 02:50:00,0.05891724040696036,0.05172414023285803,0.039544488782973966,0.06569943508279023,0.046550135106073816,0.03609039370320902,0.012254795297555389,0.003601859187786596,0.008459225715366305,0.0596867989052087,0.013641481078852135,0.010517494928128427,0.0,0.002215685983580552,5.000408299833961,0.012254795297555389,0.03609039370320902,0.0001,0.0001,0.001157841247971919,0.004151331836169447,0.003247640136009977,0.005506154179784062,0.007997342188900802,0.011662067283396027,0.02417231215076754,0.021325144450770495,0.08569511030004712
2007-01-01 02:55:00,0.06136137610009403,0.05030832850053917,0.038784258276981835,0.0631876518413068,0.04521538436199321,0.03336955510853111,0.011620306564940897,0.0038246077436304626,0.008115698673266458,0.05810006707676284,0.012860951101702513,0.009989431638567246,0.0,0.002098497196506929,5.0003852557506745,0.011620306564940897,0.03336955510853111,0.0001,0.0001,0.0010992470604503978,0.0038649939809829448,0.0030083744732110063,0.0051503088510571615,0.007586348308564084,0.011061931770882438,0.022494699211165425,0.019564818030175957,0.07718523819360372
2007-01-01 03:00:00,0.06297853895431711,0.049183826561708686,0.03819339810859114,0.06112829647252632,0.0441522387278737,0.030975144527018075,0.01103909764821246,0.0039776142760340255,0.007845658146086003,0.05689060314797999,0.012230709315199593,0.009573806673705325,0.0,0.001991270243834867,5.00036429819822,0.01103909764821246,0.030975144527018075,0.0001,0.0001,0.0010456337599987818,0.003602835644528568,0.002789350700254545,0.004823625840913337,0.007208069443436216,0.010511187329370841,0.02100692840622287,0.018039056421457644,0.0709507314409086
2007-01-01 03:05:00,0.06401008126564545,0.04828021774504882,0.03772703581179066,0.059437286374254314,0.04329509026454258,0.02885028512861555,0.010504896704051562,0.0040864885684242895,0.007630478479641736,0.05595289884295574,0.0117198606467425,0.00924198091854675,0.0,0.0018928602403535842,5.000345172183562,0.010504896704051562,0.02885028512861555,0.0001,0.0001,0.0009964289091738464,0.0033621550327325167,0.0025883119652689857,0.0045231117879893645,0.006859143315182337,0.010004199793229418,0.019677428661111662,0.01670280409211955,0.06650890180344014
2007-01-01 03:10:00,0.06463166985057618,0.04754586250434054,0.03735381389298192,0.05803877593450107,0.042596344671866786,0.02695084706552393,0.010012390952678194,0.00415479047161466,0.007456799149689658,0.0552143333091748,0.011302047869975124,0.00897498314466154,0.0,0.0018022858865823516,5.000327661396403,0.010012390952678194,0.02695084706552393,0.0001,0.0001,0.000951141862300392,0.0031406450884787773,0.002403333702659438,0.004246067350663907,0.006536551460953888,0.009536177264521939,0.01848148089663937,0.01552204476956831,0.06329717183176162
2007-01-01 03:15:00,0.064978255378424,0.0469428530878019,0.037051392942360754,0.05687314118902238,0.04202094802983634,0.025242072811082074,0.009557048101204498,0.004193656500020504,0.007314988004316302,0.05462425511243603,0.010957077818780343,0.00875815430297917,0.0,0.0017187018116002445,5.000311581275656,0.009557048101204498,0.025242072811082074,0.0001,0.0001,0.0009093499376274849,0.002936322789764745,0.0022327632927954255,0.003990100230907956,0.006237611805659071,0.009103003499149054,0.01739944176881636,0.014470612571926722,0.06089206430237111
2007-01-01 03:20:00,0.0651426620069997,0.04644298086619282,0.03680357577418742,0.05589153912358162,0.041542722667013525,0.023696209134567908,0.009134974121794653,0.0042128728535570405,0.007197983526081695,0.05414672547209169,0.010671303442358518,0.008580401554064431,0.0,0.001641376271490458,5.000296773497407,0.009134974121794653,0.023696209134567908,0.0001,0.0001,0.0008706872654454856,0.0027474731189158774,0.0020751724259753246,0.0037531062823745742,0.005959952922808043,0.008701115071289678,0.016415488766938324,0.013528042933330653,0.058990413446911236
2007-01-01 03:25:00,0.06518846595351732,0.04602331527172037,0.0365984283567756,0.0550390908526298,0.041141868247369984,0.02229081571821244,0.00874280094498282,0.004219216363177692,0.007100952734420982,0.05375579360325482,0.01043391589952778,0.008433351301011525,0.0,0.0015696730426034964,5.0002831015585585,0.00874280094498282,0.02229081571821244,0.0001,0.0001,0.0008348357366810888,0.0025726042911173863,0.0019293191760425543,0.0035332393367752957,0.005701482151607706,0.008327407790034158,0.015516718510184546,0.012678089870860276,0.05746280936256183
2007-01-01 03:30:00,0.06515908544104682,0.0456580982935071,0.03642702739063886,0.05429929540760197,0.04080322981290496,0.02100753771025358,0.008377597614518586,0.004217345976255794,0.007019653589699956,0.053432406752234825,0.0102299219162568,0.008311980221036182,0.0,0.001503036625905028,5.000270447212538,0.008377597614518586,0.02100753771025358,0.0001,0.0001,0.0008015176034758042,0.002410459000884657,0.0017941648618489126,0.0033288322300677464,0.005460257768959309,0.00797916207113758,0.014692488695686734,0.011907681648381185,0.05618839140660567
2007-01-01 03:35:00,0.06508400989769236,0.04534418185458542,0.03628261006650619,0.05366175841149572,0.040515079208646616,0.019831201195205202,0.008036793474287766,0.004210439757416522,0.006950200852936046,0.053162360433485864,0.010055229846374771,0.008210966772023957,0.0,0.0014409800956049399,5.000258707576663,0.008036793474287766,0.019831201195205202,0.0001,0.0001,0.0007704894044434696,0.0022606918370229323,0.0016695560927928454,0.0031378424341710343,0.005233150117646801,0.0076539035218274876,0.013933927495600074,0.011206171117919439,0.05511619305539622
2007-01-01 03:40:00,0.06498309728776627,0.04507544336092774,0.03615998695295236,0.053111092168802346,0.04026824946711239,0.018749129192954433,0.007718089729221296,0.004200644263270395,0.006890940258434653,0.05293491484408508,0.009905238213088493,0.008123999177756112,0.0,0.001383075055163681,5.000247792767317,0.007718089729221296,0.018749129192954433,0.0001,0.0001,0.0007415369426678808,0.002122820941963255,0.0015551802670188408,0.00295916813763597,0.005018116420046681,0.0073492741231575565,0.013233547365416598,0.010564783621589413,0.05420065662748269
2007-01-01 03:45:00,0.06486955178748119,0.044844048703251455,0.036055130139542924,0.052633356234037934,0.04005550580567945,0.017750616368721633,0.0074194176065681995,0.004189390388005811,0.006840061648037055,0.05274184479693089,0.009775803760350827,0.008049205997099629,0.0,0.0013289432422330324,5.000237623940047,0.0074194176065681995,0.017750616368721633,0.0001,0.0001,0.0007144710878163096,0.0019957237833523322,0.001450064560572173,0.002792417421119353,0.0048147046325084375,0.0070632459614898835,0.012584961507400294,0.009976203153200913,0.05341408891487685
2007-01-01 03:50:00,0.06475199280724016,0.044643659093898475,0.03596488006660728,0.05221692926669143,0.03987108679086789,0.016826542627391552,0.007138939195337007,0.004177614749092591,0.00679611076858343,0.05257677628943451,0.00966351114623708,0.00798474151999857,0.0,0.0012782495367737081,5.000228131674703,0.007138939195337007,0.016826542627391552,0.0001,0.0001,0.0006891242811787379,0.0018783849325245683,0.0013533263930867179,0.002636986447100753,0.004622376022894059,0.006794117318236204,0.011982691117168542,0.009434270542783452,0.05273516474230762
2007-01-01 03:55:00,0.06463589476505655,0.04446918552361676,0.03588673398337712,0.05185227076335353,0.039710366269417256,0.01597000838320985,0.006875033927690653,0.004165914509968328,0.006757927698324841,0.052434716029235155,0.009565588011903254,0.00792895840594739,0.0,0.001230696101395231,5.000219254635297,0.006875033927690653,0.01597000838320985,0.0001,0.0001,0.000665347604480121,0.0017699047982659977,0.001264184424371706,0.002492164454338308,0.004440526436610526,0.006540433846339511,0.011422486945093624,0.008932139002581607,0.052146405677140954
2007-01-01 04:00:00,0.06452458926589502,0.04431651323913549,0.03581869136163008,0.051531545205292295,0.03956960075301305,0.015208689644715301,0.006626275832941456,0.004154655416410699,0.006724579920441089,0.052311713031469524,0.009479780858617953,0.007880464250845319,0.0,0.0011860174388792191,5.0002109384492215,0.006626275832941456,0.015208689644715301,0.0001,0.0001,0.0006430083100338379,0.001669483686782769,0.0011819445215905944,0.0023572110792429157,0.0042685334850602885,0.006300933592342517,0.010917464185922654,0.00847076121453938,0.0516335333421827
2007-01-01 04:05:00,0.0644199620429253,0.04418229109817559,0.03575913959257832,0.051248289601443814,0.03944573886638927,0.014556776069555865,0.006391409044940803,0.004144046994740422,0.0066953117692606316,0.05220461198634152,0.009404248061313441,0.00783810614054783,0.0,0.0011439762051299305,5.000203134765474,0.006391409044940803,0.014556776069555865,0.0001,0.0001,0.0006219877260617068,0.0015764084458851357,0.0011059880295078983,0.00223139841534703,0.004105783426098242,0.006074508312394755,0.010474078964534783,0.00807649952889733,0.05118485881725775
2007-01-01 04:10:00,0.06432293655151097,0.04406377117253153,0.035706768532749004,0.050997145502954214,0.039336276304296515,0.013978814076847933,0.0061693220144335365,0.004134194726428017,0.006669506328360424,0.0521108713074289,0.009337475296541567,0.007800935508145505,0.0,0.0011043596475301112,5.00019580045973,0.0061693220144335365,0.013978814076847933,0.0001,0.0001,0.000602179476812853,0.0014900412210181457,0.0010357619071328372,0.002114032794452214,0.003951685959464157,0.005860174123768047,0.010074057437236661,0.007730871293347263,0.05079076307195711
2007-01-01 04:15:00,0.06423380828076364,0.04395868563427796,0.035660505957571795,0.05077364701645658,0.03923914447608666,0.013452118060130145,0.0059590264823534585,0.004125136096960295,0.0066466564472773305,0.05202842736795194,0.009278209758839515,0.007768171799872952,0.0,0.0010669765633892156,5.000188896960417,0.0059590264823534585,0.013452118060130145,0.0001,0.0001,0.0005834879615475075,0.0014098099309194367,0.00097077038799398,0.0020044649547799054,0.003805681826520413,0.005657050422087195,0.009705563569127662,0.007418839840511282,0.050443283262950354
2007-01-01 04:20:00,0.06415247459435179,0.04386515149458073,0.03561946833445934,0.05057405324928712,0.039152624308446946,0.012963303362405181,0.005759640217944104,0.004116865359307515,0.006626342492428652,0.051955592124559274,0.009225408935485575,0.007739170685068565,0.0,0.0010316546928797372,5.000182389675121,0.005759640217944104,0.012963303362405181,0.0001,0.0001,0.0005658270502079177,0.0013352001670909885,0.0009105678976766285,0.0019020936376819009,0.003667246127065482,0.005464344174242797,0.00936146437345542,0.007131576749770829,0.05013578988753549
